YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp,Heatwave,Heatwave_Days
2021,24,6,7,18.292692162059826,19.33040514956456,28.3882,29.9,0,0
2021,24,7,7,18.28917076864824,19.32692162059826,28.23074,29.9,0,0
2021,24,8,7,18.285649375236652,19.323438091631957,27.39285,29.9,0,0
2021,24,9,7,18.282127981825067,19.319954562665657,28.46902,29.9,0,0
2021,24,10,7,18.27860658841348,19.316471033699358,27.5237,29.9,0,0
2021,24,11,7,18.275085195001893,19.312987504733055,28.59716,29.9,0,0
2021,24,12,7,18.271563801590307,19.309503975766756,28.05615,29.9,0,0
2021,24,13,7,18.268042408178722,19.306020446800453,28.32568,29.9,0,0
2021,24,14,7,18.264521014767134,19.302536917834153,27.97802,29.9,0,0
2021,24,15,7,18.26099962135555,19.299053388867854,28.89556,29.9,0,0
2021,24,16,7,18.257478227943963,19.29556985990155,28.79595,29.9,0,0
2021,24,17,7,18.253956834532374,19.292086330935252,28.53814,29.9,0,0
2021,24,18,7,18.25043544112079,19.288602801968953,28.52838,29.9,0,0
2021,24,19,7,18.2469140477092,19.28511927300265,30.0402,29.9,0,0
2021,24,20,7,18.243392654297615,19.28163574403635,31.34097,29.9,0,0
2021,24,21,7,18.23987126088603,19.27815221507005,28.88394,29.9,0,0
2021,24,22,7,18.23634986747444,19.274668686103748,30.2687,29.9,0,0
2021,24,23,7,18.232828474062856,19.27118515713745,29.26626,29.9,0,0
2021,24,24,7,18.229307080651267,19.267701628171146,30.86,29.9,0,0
2021,24,25,7,18.225785687239682,19.264218099204847,28.51626,29.9,0,0
2021,24,26,7,18.222264293828097,19.260734570238547,29.98892,29.9,0,0
2021,24,27,7,18.21874290041651,19.257251041272244,30.2234,29.9,0,0
2021,24,28,7,18.215221507004923,19.253767512305945,31.06912,29.9,0,0
2021,24,29,7,18.211700113593338,19.250283983339646,29.18826,29.9,0,0
2021,24,30,7,18.20817872018175,19.246800454373343,30.23904,29.9,0,0
2021,24,31,7,18.204657326770164,19.243316925407044,29.5756,29.9,0,0
2021,36,1,7,18.20113593335858,19.239833396440744,29.41738,29.9,0,0
2021,36,2,7,18.19761453994699,19.23634986747444,29.28457,29.9,0,0
2021,36,3,7,18.194093146535405,19.232866338508142,29.1498,29.9,0,0
2021,36,4,7,18.190571753123816,19.22938280954184,29.24056,29.9,0,0
2021,36,5,7,18.18705035971223,19.22589928057554,28.40658,29.9,0,0
2021,36,6,7,18.183528966300646,19.22241575160924,28.9593,29.9,0,0
2021,36,7,7,18.180007572889057,19.218932222642938,28.3812,29.9,0,0
2021,36,8,7,18.17648617947747,19.215448693676638,27.9997,29.9,0,0
2021,36,9,7,18.172964786065883,19.211965164710335,27.45086,29.9,0,0
2021,36,10,7,18.169443392654298,19.208481635744036,28.21258,29.9,0,0
2021,36,11,7,18.165921999242713,19.204998106777737,27.53875,29.9,0,0
2021,36,12,7,18.162400605831124,19.201514577811434,28.29165,29.9,0,0
2021,36,13,7,18.15887921241954,19.198031048845134,27.58657,29.9,0,0
2021,36,14,7,18.155357819007953,19.194547519878835,27.70767,29.9,0,0
2021,36,15,7,18.151836425596365,19.191063990912532,27.24673,29.9,0,0
2021,36,16,7,18.14831503218478,19.187580461946233,28.65243,29.9,0,0
2021,36,17,7,18.144793638773194,19.184096932979934,28.49032,29.9,0,0
2021,36,18,7,18.141272245361606,19.18061340401363,27.9239,29.9,0,0
2021,36,19,7,18.13775085195002,19.17712987504733,27.96102,29.9,0,0
2021,36,20,7,18.13422945853843,19.17364634608103,29.4928,29.9,0,0
2021,36,21,7,18.130708065126846,19.17016281711473,30.6256,29.9,0,0
2021,36,22,7,18.12718667171526,19.16667928814843,28.6627,29.9,0,0
2021,36,23,7,18.123665278303672,19.163195759182127,29.81896,29.9,0,0
2021,36,24,7,18.120143884892087,19.159712230215828,30.3821,29.9,0,0
2021,36,25,7,18.1166224914805,19.15622870124953,32.06765,29.9,0,0
2021,36,26,7,18.113101098068913,19.152745172283225,28.76492,29.9,0,0
2021,36,27,7,18.109579704657328,19.149261643316926,30.76882,29.9,0,0
2021,36,28,7,18.10605831124574,19.145778114350627,30.2344,29.9,0,0
2021,36,29,7,18.102536917834154,19.142294585384324,33.1199,29.9,0,0
2021,36,30,7,18.09901552442257,19.138811056418024,32.14834,29.9,0,0
2021,36,31,7,18.09549413101098,19.13532752745172,32.06765,29.9,0,0
2021,48,1,7,18.091972737599395,19.131843998485422,31.7317,29.9,0,0
2021,48,2,7,18.08845134418781,19.128360469519123,31.6434,29.9,0,0
2021,48,3,7,18.08492995077622,19.12487694055282,31.5391,29.9,0,0
2021,48,4,7,18.081408557364636,19.12139341158652,31.40658,29.9,0,0
2021,48,5,7,18.077887163953047,19.117909882620218,31.3738,29.9,0,0
2021,48,6,7,18.074365770541462,19.11442635365392,31.3696,29.9,0,0
2021,48,7,7,18.070844377129877,19.11094282468762,31.34097,29.9,0,0
2021,48,8,7,18.067322983718288,19.10745929572132,31.08663,29.9,0,0
2021,48,9,7,18.063801590306703,19.103975766755017,31.06912,29.9,0,0
2021,48,10,7,18.060280196895118,19.100492237788718,30.9913,29.9,0,0
2021,48,11,7,18.05675880348353,19.097008708822415,30.92538,29.9,0,0
2021,48,12,7,18.053237410071944,19.093525179856115,30.905,29.9,0,0
2021,48,13,7,18.049716016660355,19.090041650889816,30.86,29.9,0,0
2021,48,14,7,18.04619462324877,19.086558121923513,30.76925,29.9,0,0
2021,48,15,7,18.042673229837185,19.083074592957214,30.76882,29.9,0,0
2021,48,16,7,18.039151836425596,19.07959106399091,30.73586,29.9,0,0
2021,48,17,7,18.03563044301401,19.07610753502461,30.7018,29.9,0,0
2021,48,18,7,18.032109049602425,19.072624006058312,30.6835,29.9,0,0
2021,48,19,7,18.028587656190837,19.06914047709201,30.6692,29.9,0,0
2021,48,20,7,18.02506626277925,19.06565694812571,30.66873,29.9,0,0
2021,48,21,7,18.021544869367666,19.06217341915941,30.6256,29.9,0,0
2021,48,22,7,18.018023475956078,19.058689890193108,30.58563,29.9,0,0
2021,48,23,7,18.014502082544492,19.05520636122681,30.58004,29.9,0,0
2021,48,24,7,18.010980689132904,19.05172283226051,30.5355,29.9,0,0
2021,48,25,7,18.00745929572132,19.048239303294206,30.5337,29.9,0,0
2021,48,26,7,18.003937902309733,19.044755774327907,30.41958,29.9,0,0
2021,48,27,7,18.000416508898144,19.041272245361604,30.3821,29.9,0,0
2021,48,28,7,17.99689511548656,19.037788716395305,30.3387,29.9,0,0
2021,48,29,7,17.99337372207497,19.034305187429005,30.26956,29.9,0,0
2021,48,30,7,17.989852328663385,19.030821658462703,30.2687,29.9,0,0
2021,48,31,7,17.9863309352518,19.027338129496403,30.2562,29.9,0,0
2021,60,1,7,17.98280954184021,19.023854600530104,30.23904,29.9,0,0
2021,60,2,7,17.979288148428626,19.0203710715638,30.2344,29.9,0,0
2021,60,3,7,17.97576675501704,19.0168875425975,30.2234,29.9,0,0
2021,60,4,7,17.972245361605452,19.013404013631202,30.1995,29.9,0,0
2021,60,5,7,17.968723968193867,19.0099204846649,30.17043,29.9,0,0
2021,60,6,7,17.965202574782282,19.0064369556986,30.07894,29.9,0,0
2021,60,7,7,17.961681181370693,19.002953426732297,30.06753,29.9,0,0
2021,60,8,7,17.958159787959108,18.999469897765998,30.05148,29.9,0,0
2021,60,9,7,17.95463839454752,18.9959863687997,30.05123,29.9,0,0
2021,60,10,7,17.951117001135934,18.992502839833396,30.0402,29.9,0,0
2021,60,11,7,17.94759560772435,18.989019310867096,30.02975,29.9,0,0
2021,60,12,7,17.94407421431276,18.985535781900793,30.0138,29.9,0,0
2021,60,13,7,17.940552820901175,18.982052252934494,29.98892,29.9,0,0
2021,60,14,7,17.937031427489586,18.978568723968195,29.946,29.9,0,0
2021,60,15,7,17.933510034078,18.975085195001892,29.946,29.9,0,0
2021,60,16,7,17.929988640666416,18.971601666035593,29.91097,29.9,0,0
2021,60,17,7,17.926467247254827,18.968118137069293,29.88467,29.9,0,0
2021,60,18,7,17.922945853843242,18.96463460810299,29.84973,29.9,0,0
2021,60,19,7,17.919424460431657,18.96115107913669,29.8493,29.9,0,0
2021,60,20,7,17.915903067020068,18.95766755017039,29.83367,29.9,0,0
2021,60,22,7,17.912381673608483,18.95418402120409,29.81896,29.9,0,0
2021,60,23,7,17.908860280196897,18.95070049223779,29.81826,29.9,0,0
2021,60,24,7,17.90533888678531,18.947216963271487,29.81027,29.9,0,0
2021,60,25,7,17.901817493373724,18.943733434305187,29.79598,29.9,0,0
2021,60,26,7,17.898296099962135,18.940249905338888,29.7582,29.9,0,0
2021,60,27,7,17.89477470655055,18.936766376372585,29.7515,29.9,0,0
2021,60,28,7,17.891253313138964,18.933282847406286,29.74642,29.9,0,0
2021,60,29,7,17.887731919727376,18.929799318439986,29.73312,29.9,0,0
2021,60,30,7,17.88421052631579,18.926315789473684,29.73037,29.9,0,0
2021,60,31,7,17.8806891329042,18.922832260507384,29.72805,29.9,0,0
2021,72,1,7,17.877167739492617,18.919348731541085,29.71923,29.9,0,0
2021,72,2,7,17.87364634608103,18.915865202574782,29.71383,29.9,0,0
2021,72,3,7,17.870124952669443,18.912381673608483,29.69686,29.9,0,0
2021,72,4,7,17.866603559257857,18.90889814464218,29.67507,29.9,0,0
2021,72,5,7,17.863082165846272,18.90541461567588,29.65228,29.9,0,0
2021,72,6,7,17.859560772434683,18.90193108670958,29.6395,29.9,0,0
2021,72,7,7,17.8560393790231,18.89844755774328,29.62136,29.9,0,0
2021,72,8,7,17.852517985611513,18.89496402877698,29.61913,29.9,0,0
2021,72,9,7,17.848996592199924,18.891480499810676,29.61544,29.9,0,0
2021,72,10,7,17.84547519878834,18.887996970844377,29.57864,29.9,0,0
2021,72,11,7,17.84195380537675,18.884513441878077,29.5756,29.9,0,0
2021,72,12,7,17.838432411965165,18.881029912911778,29.5725,29.9,0,0
2021,72,13,7,17.83491101855358,18.877546383945475,29.56313,29.9,0,0
2021,72,14,7,17.83138962514199,18.874062854979176,29.5513,29.9,0,0
2021,72,15,7,17.827868231730406,18.870579326012873,29.53973,29.9,0,0
2021,72,16,7,17.824346838318817,18.867095797046574,29.52358,29.9,0,0
2021,72,17,7,17.820825444907232,18.863612268080274,29.5,29.9,0,0
2021,72,18,7,17.817304051495647,18.86012873911397,29.49404,29.9,0,0
2021,72,19,7,17.813782658084058,18.856645210147672,29.4928,29.9,0,0
2021,72,20,7,17.810261264672473,18.85316168118137,29.4781,29.9,0,0
2021,72,21,7,17.806739871260888,18.84967815221507,29.47708,29.9,0,0
2021,72,22,7,17.8032184778493,18.84619462324877,29.4651,29.9,0,0
2021,72,23,7,17.799697084437714,18.842711094282468,29.46218,29.9,0,0
2021,72,24,7,17.79617569102613,18.83922756531617,29.42886,29.9,0,0
2021,72,25,7,17.79265429761454,18.83574403634987,29.42153,29.9,0,0
2021,72,26,7,17.789132904202955,18.832260507383566,27.28787,29.9,0,0
2021,72,27,7,17.78561151079137,18.828776978417267,27.29434,29.9,0,0
2021,72,28,7,17.78209011737978,18.825293449450967,27.3167,29.9,0,0
2021,72,29,7,17.778568723968196,18.821809920484665,27.33474,29.9,0,0
2021,72,30,7,17.775047330556607,18.818326391518365,27.33758,29.9,0,0
2021,72,31,7,17.77152593714502,18.814842862552062,27.34072,29.9,0,0
2021,84,1,7,17.768004543733433,18.811359333585763,27.3585,29.9,0,0
2021,84,2,7,17.764483150321848,18.807875804619464,27.38418,29.9,0,0
2021,84,3,7,17.760961756910262,18.80439227565316,27.38534,29.9,0,0
2021,84,4,7,17.757440363498674,18.80090874668686,27.40762,29.9,0,0
2021,84,5,7,17.75391897008709,18.79742521772056,27.4132,29.9,0,0
2021,84,6,7,17.750397576675503,18.79394168875426,27.4291,29.9,0,0
2021,84,7,7,17.746876183263915,18.79045815978796,27.44686,29.9,0,0
2021,84,8,7,17.74335478985233,18.78697463082166,27.4623,29.9,0,0
2021,84,9,7,17.739833396440744,18.783491101855358,27.4631,29.9,0,0
2021,84,10,7,17.736312003029155,18.78000757288906,27.48,29.9,0,0
2021,84,11,7,17.73279060961757,18.776524043922755,27.48284,29.9,0,0
2021,84,12,7,17.729269216205985,18.773040514956456,27.5042,29.9,0,0
2021,84,13,7,17.725747822794396,18.769556985990157,27.54324,29.9,0,0
2021,84,14,7,17.72222642938281,18.766073457023854,27.55184,29.9,0,0
2021,84,15,7,17.718705035971222,18.762589928057555,27.55557,29.9,0,0
2021,84,16,7,17.715183642559637,18.75910639909125,27.5621,29.9,0,0
2021,84,17,7,17.71166224914805,18.755622870124952,27.5654,29.9,0,0
2021,84,18,7,17.708140855736463,18.752139341158653,27.5668,29.9,0,0
2021,84,19,7,17.704619462324878,18.748655812192354,27.57372,29.9,0,0
2021,84,20,7,17.70109806891329,18.74517228322605,27.57443,29.9,0,0
2021,84,21,7,17.697576675501704,18.74168875425975,27.58358,29.9,0,0
2021,84,22,7,17.69405528209012,18.73820522529345,27.58743,29.9,0,0
2021,84,23,7,17.69053388867853,18.73472169632715,27.59176,29.9,0,0
2021,84,24,7,17.687012495266945,18.73123816736085,27.5972,29.9,0,0
2021,84,25,7,17.68349110185536,18.727754638394547,27.59725,29.9,0,0
2021,84,26,7,17.67996970844377,18.724271109428248,27.6008,29.9,0,0
2021,84,27,7,17.676448315032186,18.720787580461945,27.60195,29.9,0,0
2021,84,28,7,17.6729269216206,18.717304051495645,27.60842,29.9,0,0
2021,84,29,7,17.669405528209012,18.713820522529346,27.6303,29.9,0,0
2021,84,30,7,17.665884134797427,18.710336993563043,27.65383,29.9,0,0
2021,84,31,7,17.66236274138584,18.706853464596744,27.66238,29.9,0,0
2021,0,1,8,17.658841347974253,18.70336993563044,27.6712,29.5,0,0
2021,0,2,8,17.655319954562668,18.69988640666414,27.67565,29.5,0,0
2021,0,3,8,17.65179856115108,18.696402877697842,27.71707,29.5,0,0
2021,0,4,8,17.648277167739494,18.692919348731543,27.71786,29.5,0,0
2021,0,5,8,17.644755774327905,18.68943581976524,27.73342,29.5,0,0
2021,0,6,8,17.64123438091632,18.68595229079894,27.74383,29.5,0,0
2021,0,7,8,17.637712987504734,18.682468761832638,27.76138,29.5,0,0
2021,0,8,8,17.634191594093146,18.67898523286634,27.76592,29.5,0,0
2021,0,9,8,17.63067020068156,18.67550170390004,27.7706,29.5,0,0
2021,0,10,8,17.627148807269975,18.672018174933736,27.7839,29.5,0,0
2021,0,11,8,17.623627413858387,18.668534645967437,27.8024,29.5,0,0
2021,0,12,8,17.6201060204468,18.665051117001134,27.8085,29.5,0,0
2021,0,13,8,17.616584627035216,18.661567588034835,27.8179,29.5,0,0
2021,0,14,8,17.613063233623627,18.658084059068536,27.84048,29.5,0,0
2021,0,15,8,17.609541840212042,18.654600530102236,27.87844,29.5,0,0
2021,0,16,8,17.606020446800457,18.651117001135933,27.88864,29.5,0,0
2021,0,17,8,17.60249905338887,18.647633472169634,27.90334,29.5,0,0
2021,0,18,8,17.598977659977283,18.64414994320333,27.9083,29.5,0,0
2021,0,19,8,17.595456266565694,18.64066641423703,27.9232,29.5,0,0
2021,0,20,8,17.59193487315411,18.637182885270732,27.52352,29.5,0,0
2021,0,21,8,17.58841347974252,18.63369935630443,27.46884,29.5,0,0
2021,0,22,8,17.584892086330935,18.63021582733813,27.40634,29.5,0,0
2021,0,23,8,17.58137069291935,18.626732298371827,27.17782,29.5,0,0
2021,0,24,8,17.57784929950776,18.623248769405528,27.5844,29.5,0,0
2021,0,25,8,17.574327906096176,18.61976524043923,27.5551,29.5,0,0
2021,0,26,8,17.57080651268459,18.616281711472926,27.2309,29.5,0,0
2021,0,27,8,17.567285119273002,18.612798182506626,27.10003,29.5,0,0
2021,0,28,8,17.563763725861417,18.609314653540327,27.94442,29.5,0,0
2021,0,29,8,17.560242332449832,18.605831124574024,28.9952,29.5,0,0
2021,0,30,8,17.556720939038243,18.602347595607725,27.5284,29.5,0,0
2021,0,31,8,17.553199545626658,18.598864066641426,28.3331,29.5,0,0
2021,12,1,8,17.549678152215073,18.595380537675123,28.53518,29.5,0,0
2021,12,2,8,17.546156758803484,18.591897008708823,29.3848,29.5,0,0
2021,12,3,8,17.5426353653919,18.58841347974252,27.75784,29.5,0,0
2021,12,4,8,17.53911397198031,18.58492995077622,29.00588,29.5,0,0
2021,12,5,8,17.535592578568725,18.581446421809922,28.14315,29.5,0,0
2021,12,6,8,17.532071185157136,18.57796289284362,28.53573,29.5,0,0
2021,12,7,8,17.52854979174555,18.57447936387732,27.60018,29.5,0,0
2021,12,8,8,17.525028398333966,18.570995834911017,27.9498,29.5,0,0
2021,12,9,8,17.521507004922377,18.567512305944717,27.92965,29.5,0,0
2021,12,10,8,17.51798561151079,18.564028776978418,27.85543,29.5,0,0
2021,12,11,8,17.514464218099207,18.56054524801212,27.6152,29.5,0,0
2021,12,12,8,17.510942824687618,18.557061719045816,27.44528,29.5,0,0
2021,12,13,8,17.507421431276033,18.553578190079516,27.5229,29.5,0,0
2021,12,14,8,17.503900037864447,18.550094661113214,27.2905,29.5,0,0
2021,12,15,8,17.50037864445286,18.546611132146914,27.1655,29.5,0,0
2021,12,16,8,17.496857251041273,18.543127603180615,26.8354,29.5,0,0
2021,12,17,8,17.49333585762969,18.539644074214312,26.20516,29.5,0,0
2021,12,18,8,17.4898144642181,18.536160545248013,25.8751,29.5,0,0
2021,12,19,8,17.486293070806514,18.53267701628171,26.32235,29.5,0,0
2021,12,20,8,17.482771677394926,18.52919348731541,25.61337,29.5,0,0
2021,12,21,8,17.47925028398334,18.52570995834911,27.00186,29.5,0,0
2021,12,22,8,17.47572889057175,18.522226429382812,26.92373,29.5,0,0
2021,12,23,8,17.472207497160166,18.51874290041651,26.496,29.5,0,0
2021,12,24,8,17.46868610374858,18.51525937145021,26.412,29.5,0,0
2021,12,25,8,17.465164710336992,18.511775842483907,26.77032,29.5,0,0
2021,12,26,8,17.461643316925407,18.508292313517607,33.23367,29.5,0,0
2021,12,27,8,17.458121923513822,18.504808784551308,33.21194,29.5,0,0
2021,12,28,8,17.454600530102233,18.501325255585005,33.1752,29.5,0,0
2021,12,29,8,17.451079136690648,18.497841726618706,33.17214,29.5,0,0
2021,12,30,8,17.447557743279063,18.494358197652403,33.13528,29.5,0,0
2021,12,31,8,17.444036349867474,18.490874668686104,33.0867,29.5,0,0
2021,24,1,8,17.44051495645589,18.487391139719804,33.06472,29.5,0,0
2021,24,2,8,17.436993563044304,18.4839076107535,33.0615,29.5,0,0
2021,24,3,8,17.433472169632715,18.480424081787202,33.0358,29.5,0,0
2021,24,4,8,17.42995077622113,18.4769405528209,33.03024,29.5,0,0
2021,24,5,8,17.42642938280954,18.4734570238546,33.0126,29.5,0,0
2021,24,6,8,17.422907989397956,18.4699734948883,33.00173,29.5,0,0
2021,24,7,8,17.41938659598637,18.466489965922,32.9877,29.5,0,0
2021,24,8,8,17.415865202574782,18.4630064369557,32.98452,29.5,0,0
2021,24,9,8,17.412343809163197,18.4595229079894,32.97146,29.5,0,0
2021,24,10,8,17.408822415751608,18.456039379023096,32.96902,29.5,0,0
2021,24,11,8,17.405301022340023,18.452555850056797,32.94692,29.5,0,0
2021,24,12,8,17.401779628928438,18.449072321090497,32.9025,29.5,0,0
2021,24,13,8,17.39825823551685,18.445588792124195,32.8444,29.5,0,0
2021,24,14,8,17.394736842105264,18.442105263157895,32.8312,29.5,0,0
2021,24,15,8,17.39121544869368,18.438621734191592,32.8273,29.5,0,0
2021,24,16,8,17.38769405528209,18.435138205225293,32.78964,29.5,0,0
2021,24,17,8,17.384172661870505,18.431654676258994,32.77676,29.5,0,0
2021,24,18,8,17.38065126845892,18.428171147292694,32.7543,29.5,0,0
2021,24,19,8,17.37712987504733,18.42468761832639,32.7297,29.5,0,0
2021,24,20,8,17.373608481635745,18.421204089360092,32.69747,29.5,0,0
2021,24,21,8,17.37008708822416,18.41772056039379,32.6841,29.5,0,0
2021,24,22,8,17.36656569481257,18.41423703142749,32.66824,29.5,0,0
2021,24,23,8,17.363044301400986,18.41075350246119,32.57644,29.5,0,0
2021,24,24,8,17.359522907989398,18.407269973494888,32.56057,29.5,0,0
2021,24,25,8,17.356001514577812,18.40378644452859,32.5303,29.5,0,0
2021,24,26,8,17.352480121166224,18.400302915562285,32.5297,29.5,0,0
2021,24,27,8,17.34895872775464,18.396819386595986,32.52694,29.5,0,0
2021,24,28,8,17.345437334343053,18.393335857629687,32.51956,29.5,0,0
2021,24,29,8,17.341915940931464,18.389852328663384,32.4775,29.5,0,0
2021,24,31,8,17.33839454751988,18.386368799697085,32.4659,29.5,0,0
2021,36,1,8,17.334873154108294,18.38288527073078,32.4651,29.5,0,0
2021,36,2,8,17.331351760696705,18.379401741764482,32.4573,29.5,0,0
2021,36,3,8,17.32783036728512,18.375918212798183,32.4565,29.5,0,0
2021,36,4,8,17.324308973873535,18.372434683831884,32.42928,29.5,0,0
2021,36,5,8,17.320787580461946,18.36895115486558,32.4219,29.5,0,0
2021,36,6,8,17.31726618705036,18.36546762589928,32.37966,29.5,0,0
2021,36,7,8,17.313744793638776,18.36198409693298,32.37484,29.5,0,0
2021,36,8,8,17.310223400227187,18.35850056796668,32.36648,29.5,0,0
2021,36,9,8,17.306702006815602,18.35501703900038,32.36294,29.5,0,0
2021,36,10,8,17.303180613404013,18.351533510034077,32.3057,29.5,0,0
2021,36,11,8,17.299659219992428,18.348049981067778,32.28555,29.5,0,0
2021,36,12,8,17.29613782658084,18.344566452101475,32.2836,29.5,0,0
2021,36,13,8,17.292616433169254,18.341082923135176,32.28262,29.5,0,0
2021,36,14,8,17.28909503975767,18.337599394168876,32.27993,29.5,0,0
2021,36,15,8,17.28557364634608,18.334115865202577,32.26846,29.5,0,0
2021,36,16,8,17.282052252934495,18.330632336236274,32.26028,29.5,0,0
2021,36,17,8,17.27853085952291,18.327148807269975,32.23,29.5,0,0
2021,36,18,8,17.27500946611132,18.32366527830367,32.22085,29.5,0,0
2021,36,19,8,17.271488072699736,18.320181749337372,32.20065,29.5,0,0
2021,36,20,8,17.26796667928815,18.316698220371073,32.18337,29.5,0,0
2021,36,21,8,17.264445285876562,18.31321469140477,32.17886,29.5,0,0
2021,36,22,8,17.260923892464977,18.30973116243847,32.15908,29.5,0,0
2021,36,23,8,17.25740249905339,18.306247633472168,32.14742,29.5,0,0
2021,36,24,8,17.253881105641803,18.30276410450587,32.14596,29.5,0,0
2021,36,25,8,17.250359712230217,18.29928057553957,32.14578,29.5,0,0
2021,36,27,8,17.24683831881863,18.29579704657327,32.14352,29.5,0,0
2021,36,28,8,17.243316925407044,18.292313517606967,32.11465,29.5,0,0
2021,36,29,8,17.239795531995455,18.288829988640668,32.11184,29.5,0,0
2021,36,30,8,17.23627413858387,18.285346459674365,32.1077,29.5,0,0
2021,36,31,8,17.232752745172284,18.281862930708066,32.09646,29.5,0,0
2021,48,1,8,17.229231351760696,18.278379401741766,32.07736,29.5,0,0
2021,48,2,8,17.22570995834911,18.274895872775463,27.23196,29.5,0,0
2021,48,3,8,17.222188564937525,18.271412343809164,26.86868,29.5,0,0
2021,48,4,8,17.218667171525937,18.26792881484286,26.9833,29.5,0,0
2021,48,5,8,17.21514577811435,18.264445285876562,26.82705,29.5,0,0
2021,48,6,8,17.211624384702766,18.260961756910262,26.3915,29.5,0,0
2021,48,7,8,17.208102991291177,18.25747822794396,26.21572,29.5,0,0
2021,48,8,8,17.204581597879592,18.25399469897766,27.06915,29.5,0,0
2021,48,9,8,17.201060204468007,18.250511170011357,27.03204,29.5,0,0
2021,48,10,8,17.19753881105642,18.247027641045058,26.3172,29.5,0,0
2021,48,11,8,17.194017417644833,18.24354411207876,26.30352,29.5,0,0
2021,48,12,8,17.190496024233244,18.24006058311246,27.74917,29.5,0,0
2021,48,13,8,17.18697463082166,18.236577054146156,27.60854,29.5,0,0
2021,48,14,8,17.18345323741007,18.233093525179857,26.90347,29.5,0,0
2021,48,15,8,17.179931843998485,18.229609996213554,26.77847,29.5,0,0
2021,48,16,8,17.1764104505869,18.226126467247255,30.30172,29.5,0,0
2021,48,17,8,17.17288905717531,18.222642938280956,28.72555,29.5,0,0
2021,48,18,8,17.169367663763726,18.219159409314653,28.58297,29.5,0,0
2021,48,19,8,17.16584627035214,18.215675880348353,27.13375,29.5,0,0
2021,48,20,8,17.162324876940552,18.21219235138205,29.9963,29.5,0,0
2021,48,21,8,17.158803483528967,18.20870882241575,28.89865,29.5,0,0
2021,48,22,8,17.15528209011738,18.205225293449452,28.84786,29.5,0,0
2021,48,23,8,17.151760696705793,18.201741764483153,27.6467,29.5,0,0
2021,48,24,8,17.148239303294208,18.19825823551685,29.48095,29.5,0,0
2021,48,25,8,17.144717909882623,18.19477470655055,28.70165,29.5,0,0
2021,48,26,8,17.141196516471034,18.191291177584247,28.59814,29.5,0,0
2021,48,27,8,17.13767512305945,18.187807648617948,27.7368,29.5,0,0
2021,48,28,8,17.134153729647863,18.18432411965165,27.85848,29.5,0,0
2021,48,29,8,17.130632336236275,18.180840590685346,27.82137,29.5,0,0
2021,48,30,8,17.12711094282469,18.177357061719047,27.23934,29.5,0,0
2021,48,31,8,17.1235895494131,18.173873532752744,27.1495,29.5,0,0
2021,60,1,8,17.120068156001516,18.170390003786444,27.37615,29.5,0,0
2021,60,2,8,17.116546762589927,18.166906474820145,27.216,29.5,0,0
2021,60,3,8,17.11302536917834,18.163422945853842,26.75115,29.5,0,0
2021,60,4,8,17.109503975766756,18.159939416887543,26.61053,29.5,0,0
2021,60,5,8,17.105982582355168,18.15645588792124,26.46722,29.5,0,0
2021,60,6,8,17.102461188943582,18.15297235895494,26.44183,29.5,0,0
2021,60,7,8,17.098939795531997,18.14948882998864,26.14886,29.5,0,0
2021,60,8,8,17.09541840212041,18.146005301022342,26.0102,29.5,0,0
2021,60,9,8,17.091897008708823,18.14252177205604,27.0903,29.5,0,0
2021,60,10,8,17.088375615297238,18.13903824308974,27.08053,29.5,0,0
2021,60,11,8,17.08485422188565,18.135554714123437,26.2446,29.5,0,0
2021,60,12,8,17.081332828474064,18.132071185157137,26.22897,29.5,0,0
2021,60,13,8,17.07781143506248,18.128587656190838,27.27972,29.5,0,0
2021,60,14,8,17.07429004165089,18.125104127224535,27.0766,29.5,0,0
2021,60,15,8,17.070768648239305,18.121620598258236,26.33636,29.5,0,0
2021,60,16,8,17.067247254827716,18.118137069291933,26.0512,29.5,0,0
2021,60,17,8,17.06372586141613,18.114653540325634,28.98147,29.5,0,0
2021,60,18,8,17.060204468004542,18.111170011359334,28.14944,29.5,0,0
2021,60,19,8,17.056683074592957,18.107686482393035,27.6631,29.5,0,0
2021,60,20,8,17.053161681181372,18.104202953426732,26.63967,29.5,0,0
2021,60,21,8,17.049640287769783,18.100719424460433,29.66018,29.5,0,0
2021,60,22,8,17.046118894358198,18.09723589549413,28.50002,29.5,0,0
2021,60,23,8,17.042597500946613,18.09375236652783,28.07424,29.5,0,0
2021,60,24,8,17.039076107535024,18.09026883756153,27.23196,29.5,0,0
2021,60,25,8,17.03555471412344,18.08678530859523,26.86868,29.5,0,0
2021,60,26,8,17.032033320711854,18.08330177962893,26.9833,29.5,0,0
2021,60,27,8,17.028511927300265,18.079818250662626,26.82705,29.5,0,0
2021,60,28,8,17.02499053388868,18.076334721696327,26.3915,29.5,0,0
2021,60,29,8,17.021469140477095,18.072851192730027,26.21572,29.5,0,0
2021,60,30,8,17.017947747065506,18.069367663763728,27.06915,29.5,0,0
2021,60,31,8,17.01442635365392,18.065884134797425,27.03204,29.5,0,0
2021,72,1,8,17.010904960242332,18.062400605831126,26.3172,29.5,0,0
2021,72,2,8,17.007383566830747,18.058917076864823,26.30352,29.5,0,0
2021,72,3,8,17.003862173419158,18.055433547898524,27.74917,29.5,0,0
