DATE,DPT,WBT,DBT,Normal_Temp,Heatwave,heatwave_days
25-02-21,,,26.23447,31.1,0,0
26-02-21,,,25.62387875,31.1,0,0
27-02-21,,,26.0540075,31.1,0,0
28-02-21,,,26.29717,31.1,0,0
01-03-21,,,26.27108125,32.6,0,0
02-03-21,,,25.54763375,32.6,0,0
03-03-21,,,25.35187125,32.6,0,0
04-03-21,,,24.31011375,32.6,0,0
05-03-21,13.16,20.4,26.59892375,32.6,1,1
06-03-21,13.16,20.4,26.07042375,32.6,1,1
07-03-21,13.16,20.4,25.83326,32.6,1,1
08-03-21,,,25.2968675,32.6,0,0
09-03-21,,,25.86660875,32.6,0,0
10-03-21,,,25.59286625,32.6,0,0
11-03-21,,,25.54033375,32.6,0,0
12-03-21,21.8,22.8,25.55033625,32.6,0,0
13-03-21,,,27.6788325,32.6,0,0
14-03-21,,,30.21779125,32.6,0,0
15-03-21,,,29.85374125,32.6,0,0
16-03-21,,,30.3982675,32.6,0,0
17-03-21,,,31.63552125,32.6,0,0
18-03-21,,,32.8264075,32.6,0,0
19-03-21,,,32.26747875,32.6,0,0
20-03-21,,,31.9070075,32.6,0,0
21-03-21,,,32.31704,32.6,0,0
22-03-21,,,31.78818625,32.6,0,0
23-03-21,,,31.1160675,32.6,0,0
24-03-21,,,30.3455,32.6,0,0
25-03-21,,,30.3193125,32.6,0,0
26-03-21,,,29.665415,32.6,0,0
27-03-21,,,29.3644525,32.6,0,0
28-03-21,,,28.76335375,32.6,0,0
29-03-21,,,28.62094125,32.6,0,0
30-03-21,,,28.46398125,32.6,0,0
31-03-21,,,27.75172375,32.6,0,0
01-04-21,,,29.17621375,33,0,0
02-04-21,,,28.91526125,33,0,0
03-04-21,,,28.93547,33,0,0
04-04-21,,,28.450505,33,0,0
05-04-21,,,28.25067875,33,0,0
06-04-21,,,29.3484875,33,1,0
07-04-21,,,28.05724,33,0,0
08-04-21,,,29.02493625,33,0,0
09-04-21,,,27.381785,33,0,0
10-04-21,,,28.551785,33,0,0
11-04-21,,,27.0777275,33,0,0
12-04-21,,,28.715255,33,0,0
13-04-21,,,27.19349,33,0,0
14-04-21,,,28.97387625,33,0,0
15-04-21,,,28.363115,33,0,0
16-04-21,,,29.0191075,33,0,0
17-04-21,,,29.24316125,33,0,0
18-04-21,,,29.955825,33,0,0
19-04-21,,,30.97950625,33,0,0
20-04-21,,,29.89568625,33,0,0
21-04-21,,,32.1102675,33,0,0
22-04-21,,,29.49088125,33,0,0
23-04-21,,,31.809355,33,0,0
24-04-21,,,29.7407825,33,0,0
25-04-21,,,32.48680857,33,0,0
26-04-21,,,29.00393375,33,0,0
27-04-21,,,30.6973925,33,0,0
28-04-21,,,29.16734625,33,0,0
29-04-21,,,30.33179,33,0,0
30-04-21,,,28.73960125,33,0,0
01-05-21,,,29.8072575,33.3,0,0
02-05-21,,,29.8542,33.3,0,0
03-05-21,,,29.74667125,33.3,0,0
04-05-21,,,29.88391,33.3,0,0
05-05-21,,,30.32015375,33.3,0,0
06-05-21,,,29.93266,33.3,0,0
07-05-21,,,30.253495,33.3,0,0
08-05-21,,,30.10096125,33.3,0,0
09-05-21,,,30.66990875,33.3,0,0
10-05-21,,,30.08071625,33.3,0,0
11-05-21,,,30.8001425,33.3,0,0
12-05-21,,,30.995445,33.3,0,0
13-05-21,,,31.85114125,33.3,0,0
14-05-21,,,30.5696775,33.3,0,0
15-05-21,,,30.860315,33.3,0,0
16-05-21,,,31.1826925,33.3,0,0
17-05-21,,,31.96707125,33.3,0,0
18-05-21,,,31.3327875,33.3,0,0
19-05-21,,,30.1405325,33.3,0,0
20-05-21,,,30.73902,33.3,0,0
21-05-21,,,32.30106875,33.3,1,0
22-05-21,,,32.072665,33.3,0,0
23-05-21,,,30.78679375,33.3,0,0
24-05-21,,,31.1820025,33.3,0,0
25-05-21,,,30.939,33.3,0,0
26-05-21,,,31.13164625,33.3,0,0
27-05-21,,,30.206785,33.3,0,0
28-05-21,,,30.399245,33.3,0,0
29-05-21,,,30.31430875,33.3,0,0
30-05-21,,,30.2670125,33.3,0,0
31-05-21,,,29.85859125,33.3,0,0
01-06-21,,,28.87184375,32,0,0
02-06-21,,,28.64103,32,0,0
03-06-21,,,28.2677575,32,0,0
04-06-21,,,27.79299,32,0,0
05-06-21,,,28.27339875,32,0,0
06-06-21,,,27.90050375,32,0,0
07-06-21,,,27.26736125,32,0,0
08-06-21,,,26.21079375,32,0,0
09-06-21,,,26.60561875,32,0,0
10-06-21,,,26.21875375,32,0,0
11-06-21,,,27.3276275,32,0,0
12-06-21,,,27.11545,32,0,0
13-06-21,,,28.1878,32,0,0
14-06-21,,,27.99677375,32,0,0
15-06-21,,,29.04707625,32,0,0
16-06-21,,,28.57938125,32,0,0
17-06-21,,,29.453435,32,0,0
18-06-21,,,29.49501375,32,0,0
19-06-21,,,29.13805125,32,0,0
20-06-21,,,29.11439125,32,0,0
21-06-21,,,29.33331625,32,0,0
22-06-21,,,29.43366375,32,0,0
23-06-21,,,28.775125,32,0,0
24-06-21,,,28.62139,32,0,0
25-06-21,,,29.0087175,32,0,0
26-06-21,,,28.53582,32,0,0
27-06-21,,,29.55822,32,0,0
28-06-21,,,28.53738,32,0,0
29-06-21,,,28.907005,32,0,0
30-06-21,,,28.0439775,32,0,0
01-07-21,,,28.35108,29.9,0,0
02-07-21,,,28.181355,29.9,0,0
03-07-21,,,28.2818525,29.9,0,0
04-07-21,,,28.0497075,29.9,0,0
05-07-21,,,27.74881,29.9,0,0
06-07-21,,,27.41717,29.9,0,0
07-07-21,,,27.66466875,29.9,0,0
08-07-21,,,28.06153625,29.9,0,0
09-07-21,,,27.88952,29.9,0,0
10-07-21,,,27.52973375,29.9,0,0
11-07-21,,,28.26234,29.9,0,0
12-07-21,,,27.9326475,29.9,0,0
13-07-21,,,27.914765,29.9,0,0
14-07-21,,,27.5709925,29.9,0,0
15-07-21,,,28.8221475,29.9,0,0
16-07-21,,,28.934205,29.9,0,0
17-07-21,,,28.72594375,29.9,0,0
18-07-21,,,28.75802625,29.9,0,0
19-07-21,,,29.55663375,29.9,0,0
20-07-21,,,29.9223225,29.9,0,0
21-07-21,,,29.142195,29.9,0,0
22-07-21,,,29.0313125,29.9,0,0
23-07-21,,,29.73648375,29.9,0,0
24-07-21,,,29.55512375,29.9,0,0
25-07-21,,,29.33492125,29.9,0,0
26-07-21,,,28.67884,29.9,0,0
27-07-21,,,28.97328,29.9,0,0
28-07-21,,,28.7585125,29.9,0,0
29-07-21,,,28.9376175,29.9,0,0
30-07-21,,,28.8799725,29.9,0,0
31-07-21,,,28.832755,29.9,0,0
01-08-21,,,29.32343,29.5,0,0
02-08-21,,,28.69691625,29.5,0,0
03-08-21,,,28.5706475,29.5,0,0
04-08-21,,,28.83316875,29.5,0,0
05-08-21,,,28.57317625,29.5,0,0
06-08-21,,,28.45113875,29.5,0,0
07-08-21,,,28.6802,29.5,0,0
08-08-21,,,28.98163625,29.5,0,0
09-08-21,,,28.986175,29.5,0,0
10-08-21,,,28.63857875,29.5,0,0
11-08-21,,,28.72927,29.5,0,0
12-08-21,,,29.12210625,29.5,0,0
13-08-21,,,29.087995,29.5,0,0
14-08-21,,,28.74289,29.5,0,0
15-08-21,,,28.5503775,29.5,0,0
16-08-21,,,28.79442875,29.5,0,0
17-08-21,,,29.007115,29.5,0,0
18-08-21,,,28.72522,29.5,0,0
19-08-21,,,28.54601625,29.5,0,0
20-08-21,,,28.60354625,29.5,0,0
21-08-21,,,29.30725375,29.5,0,0
22-08-21,,,29.02423375,29.5,0,0
23-08-21,,,28.669515,29.5,0,0
24-08-21,,,28.6859175,29.5,0,0
25-08-21,,,29.02285125,29.5,0,0
26-08-21,,,29.23286286,29.5,0,0
27-08-21,,,29.360875,29.5,0,0
28-08-21,,,29.2168925,29.5,0,0
29-08-21,,,29.62636125,29.5,0,0
30-08-21,,,28.90403571,29.5,0,0
31-08-21,,,29.54931625,29.5,0,0
01-09-21,,,26.66690875,30.2,0,0
02-09-21,,,26.832725,30.2,0,0
03-09-21,,,26.886015,30.2,0,0
04-09-21,,,27.1054725,30.2,0,0
05-09-21,,,26.81054875,30.2,0,0
06-09-21,,,27.6462775,30.2,0,0
07-09-21,,,27.41413625,30.2,0,0
08-09-21,,,27.7283125,30.2,0,0
09-09-21,,,27.17485,30.2,0,0
10-09-21,,,27.74128,30.2,0,0
11-09-21,,,27.3935925,30.2,0,0
12-09-21,,,27.49904375,30.2,0,0
13-09-21,,,26.98390625,30.2,0,0
14-09-21,,,27.51219625,30.2,0,0
15-09-21,,,27.1325425,30.2,0,0
16-09-21,,,27.15865625,30.2,0,0
17-09-21,,,26.73059857,30.2,0,0
18-09-21,,,27.0059425,30.2,0,0
19-09-21,,,26.79036625,30.2,0,0
20-09-21,,,26.9078775,30.2,0,0
21-09-21,,,26.70890625,30.2,0,0
22-09-21,,,27.12164125,30.2,0,0
23-09-21,,,26.54404125,30.2,0,0
24-09-21,,,26.7266175,30.2,0,0
25-09-21,,,26.49151125,30.2,0,0
26-09-21,,,26.70295375,30.2,0,0
27-09-21,,,26.43733,30.2,0,0
28-09-21,,,26.7500475,30.2,0,0
29-09-21,,,26.52323875,30.2,0,0
30-09-21,,,26.7483725,30.2,0,0
01-10-21,,,26.91662,33.1,0,0
02-10-21,,,26.7555025,33.1,0,0
03-10-21,,,26.67320714,33.1,0,0
04-10-21,,,26.71992625,33.1,0,0
05-10-21,,,26.639155,33.1,0,0
06-10-21,,,26.3877975,33.1,0,0
07-10-21,,,26.70418429,33.1,0,0
08-10-21,,,26.5600875,33.1,0,0
09-10-21,,,26.3778125,33.1,0,0
10-10-21,,,26.44801625,33.1,0,0
11-10-21,,,26.711675,33.1,0,0
12-10-21,,,26.81979875,33.1,0,0
13-10-21,,,26.7919525,33.1,0,0
14-10-21,,,26.7633275,33.1,0,0
15-10-21,,,27.28342125,33.1,0,0
16-10-21,,,27.76397875,33.1,0,0
17-10-21,,,27.5025475,33.1,0,0
18-10-21,,,27.7323575,33.1,0,0
19-10-21,,,27.84076,33.1,0,0
20-10-21,,,28.1841675,33.1,0,0
21-10-21,,,27.78045,33.1,0,0
22-10-21,,,28.1462925,33.1,0,0
23-10-21,,,28.3426775,33.1,0,0
24-10-21,,,28.18012,33.1,0,0
25-10-21,,,27.80408,33.1,0,0
26-10-21,,,27.6017975,33.1,0,0
27-10-21,,,27.60908875,33.1,0,0
28-10-21,,,27.3119925,33.1,0,0
29-10-21,,,27.14542875,33.1,0,0
30-10-21,,,27.00866,33.1,0,0
31-10-21,,,27.07785625,33.1,0,0
01-11-21,,,27.14013625,33.4,0,0
02-11-21,,,27.14213375,33.4,0,0
03-11-21,,,27.014025,33.4,0,0
04-11-21,,,27.04295,33.4,0,0
05-11-21,,,26.75163,33.4,0,0
06-11-21,,,26.818595,33.4,0,0
07-11-21,,,26.59691375,33.4,0,0
08-11-21,,,26.53670125,33.4,0,0
09-11-21,,,26.474485,33.4,0,0
10-11-21,,,26.36908,33.4,0,0
11-11-21,,,26.32322875,33.4,0,0
12-11-21,,,26.32366375,33.4,0,0
13-11-21,,,26.25533125,33.4,0,0
14-11-21,,,26.25103375,33.4,0,0
15-11-21,,,26.2557125,33.4,0,0
16-11-21,,,26.32380125,33.4,0,0
17-11-21,,,26.6795725,33.4,0,0
18-11-21,,,26.64453125,33.4,0,0
19-11-21,,,27.40682875,33.4,0,0
20-11-21,,,26.88806125,33.4,0,0
21-11-21,,,27.4249175,33.4,0,0
22-11-21,,,27.143285,33.4,0,0
23-11-21,,,27.697945,33.4,0,0
24-11-21,,,27.3334475,33.4,0,0
25-11-21,,,27.51936375,33.4,0,0
26-11-21,,,27.62451125,33.4,0,0
27-11-21,,,27.614095,33.4,0,0
28-11-21,,,27.50074125,33.4,0,0
29-11-21,,,27.20052625,33.4,0,0
30-11-21,,,27.419415,33.4,0,0
01-12-21,,,29.78836625,31.9,0,0
02-12-21,,,29.7012775,31.9,0,0
03-12-21,,,29.59220625,31.9,0,0
04-12-21,,,29.85238125,31.9,0,0
05-12-21,,,30.008635,31.9,0,0
06-12-21,,,29.38574625,31.9,0,0
07-12-21,,,29.009395,31.9,0,0
08-12-21,,,28.832325,31.9,0,0
09-12-21,,,28.4680375,31.9,0,0
10-12-21,,,28.12037375,31.9,0,0
11-12-21,,,27.8941625,31.9,0,0
12-12-21,,,27.7296025,31.9,0,0
13-12-21,,,27.664985,31.9,0,0
14-12-21,,,27.40513125,31.9,0,0
15-12-21,,,27.65749571,31.9,0,0
16-12-21,,,27.350445,31.9,0,0
17-12-21,,,27.27388,31.9,0,0
18-12-21,,,27.14728,31.9,0,0
19-12-21,,,27.12197625,31.9,0,0
20-12-21,,,26.93410125,31.9,0,0
21-12-21,,,26.88346875,31.9,0,0
22-12-21,,,27.01428375,31.9,0,0
23-12-21,,,27.08480625,31.9,0,0
24-12-21,,,27.1109725,31.9,0,0
25-12-21,,,27.2319125,31.9,0,0
26-12-21,,,27.48302125,31.9,0,0
27-12-21,,,27.92167,31.9,0,0
28-12-21,,,27.97458,31.9,0,0
29-12-21,,,28.4516675,31.9,0,0
30-12-21,,,29.0573675,31.9,0,0
31-12-21,,,29.72907625,31.9,0,0
01-01-22,,,28.05002125,30.4,0,0
02-01-22,,,28.54168,30.4,0,0
03-01-22,,,28.8196975,30.4,0,0
04-01-22,,,28.9024525,30.4,0,0
05-01-22,,,28.64879625,30.4,0,0
06-01-22,,,28.883745,30.4,0,0
07-01-22,,,28.999055,30.4,0,0
08-01-22,,,29.09201375,30.4,0,0
09-01-22,,,28.64794625,30.4,0,0
10-01-22,,,28.7114475,30.4,0,0
11-01-22,,,28.48235875,30.4,0,0
12-01-22,,,28.43101625,30.4,0,0
13-01-22,,,28.24009375,30.4,0,0
14-01-22,,,27.96499375,30.4,0,0
15-01-22,,,27.85330625,30.4,0,0
16-01-22,,,27.8466825,30.4,0,0
17-01-22,,,27.56081,30.4,0,0
18-01-22,,,27.5820525,30.4,0,0
19-01-22,,,27.49407,30.4,0,0
20-01-22,,,27.49160875,30.4,0,0
21-01-22,,,27.61054307,30.4,0,0
22-01-22,,,27.62352343,30.4,0,0
23-01-22,,,27.67620379,30.4,0,0
24-01-22,,,26.11982415,30.4,0,0
25-01-22,,,26.03744229,30.4,0,0
26-01-22,,,26.24323862,30.4,0,0
27-01-22,,,26.24197898,30.4,0,0
28-01-22,,,26.20500183,30.4,0,0
29-01-22,,,26.04991969,30.4,0,0
30-01-22,,,26.1164088,30.4,0,0
31-01-22,,,26.32490166,30.4,0,0
01-02-22,14.675,17.775,22.559915,31.1,0,0
02-02-22,17.8125,19.8,22.66347,31.1,0,0
03-02-22,19.2,20.75,23.3433375,31.1,0,0
04-02-22,13.9125,17.675,22.35936,31.1,0,0
05-02-22,13.675,17.3375,22.49311875,31.1,0,0
06-02-22,16.1375,19.275,23.91817125,31.1,0,0
07-02-22,18.5125,20.175,22.54699375,31.1,0,0
08-02-22,17.6,19.55,22.529455,31.1,0,0
09-02-22,17.225,19.375,22.95,31.1,0,0
10-02-22,15.3875,18.875,24.3,31.1,0,0
11-02-22,12.5375,18.55,27.025,31.1,0,0
12-02-22,14.525,18.9,25.45,31.1,0,0
13-02-22,17.7125,20.325,24.775,31.1,0,0
14-02-22,13.6,18.325,24.85,31.1,0,0
15-02-22,16.325,19.25,23.9,31.1,0,0
16-02-22,17.7625,19.85,23.3875,31.1,0,0
17-02-22,18.12857143,20.25714286,23.97142857,31.1,0,0
18-02-22,15.65,19.025,24.125,31.1,0,0
19-02-22,16.95714286,20.28571429,25.82857143,31.1,0,0
20-02-22,16.54285714,19.94285714,25.54285714,31.1,0,0
21-02-22,13.86666667,18.83333333,26.06666667,31.1,0,0
22-02-22,15.51428571,19.14285714,24.6,31.1,0,0
23-02-22,16.97142857,20.25714286,25.8,31.1,0,0
24-02-22,18.44285714,21.65714286,27.37142857,31.1,0,0
25-02-22,17.38333333,19.98333333,25.53333333,31.1,0,0
26-02-22,14.1375,18.825,25.65,31.1,0,0
27-02-22,15.025,19.325,25.975,31.1,0,0
28-02-22,15.41428571,20.02857143,27.4,31.1,0,0
01-03-22,17.02857143,20.77142857,27.14285714,32.6,0,0
02-03-22,15.82857143,20.28571429,27.25714286,32.6,0,0
03-03-22,15.74285714,20.8,29.02857143,32.6,0,0
04-03-22,11.38571429,18.68571429,28.65714286,32.6,0,0
05-03-22,13.87142857,19.68571429,28.42857143,32.6,0,0
06-03-22,15.9875,20.725,28.35,32.6,0,0
07-03-22,18.74285714,22.28571429,28.71428571,32.6,0,0
08-03-22,17.64285714,22.22857143,30.34285714,32.6,0,0
09-03-22,19.08571429,23.05714286,30.4,32.6,1,0
10-03-22,18.9625,22.825,29.95,32.6,0,0
11-03-22,17.8,22.48571429,30.85714286,32.6,0,0
12-03-22,18.08571429,22.54285714,30.4,32.6,0,0
13-03-22,13.3,20.62857143,31.25714286,32.6,1,1
14-03-22,10.925,19.5,30.875,32.6,1,1
15-03-22,15.4,21.54285714,31.51428571,32.6,1,1
16-03-22,15.75714286,21.8,31.54285714,32.6,0,0
17-03-22,18.9,23.37142857,31.74285714,32.6,0,0
18-03-22,19.1875,23.275,30.425,32.6,0,0
19-03-22,22.34285714,24.42857143,28.91428571,32.6,0,0
20-03-22,23.14285714,24.74285714,28.17142857,32.6,0,0
21-03-22,22.18571429,24.2,28.42857143,32.6,0,0
22-03-22,15.92857143,21.05714286,29.37142857,32.6,0,0
23-03-22,14.2,20.625,30.3,32.6,0,0
24-03-22,18.7,22.775,30.1,32.6,0,0
25-03-22,20.38571429,23.28571429,29,32.6,0,0
26-03-22,23.44285714,25.28571429,29.34285714,32.6,0,0
27-03-22,23.84285714,25.51428571,29.31428571,32.6,0,0
28-03-22,24.38571429,25.91428571,29.48571429,32.6,0,0
29-03-22,23.11428571,25.31428571,30.2,32.6,0,0
30-03-22,23.21428571,25.08571429,29.25714286,32.6,0,0
31-03-22,22.875,24.5,27.95,32.6,0,0
01-04-22,21.7375,23.725,27.85,33,0,0
02-04-22,22.325,24.25,28.35,33,0,0
03-04-22,21.875,24.225,29,33,0,0
04-04-22,23.87142857,25.62857143,29.62857143,33,0,0
05-04-22,24.91428571,26.48571429,30.25714286,33,0,0
06-04-22,24.8,26.37142857,30.08571429,33,0,0
07-04-22,24.9625,26.35,29.675,33,0,0
08-04-22,24.87142857,26.48571429,30.34285714,33,0,0
09-04-22,25.2,26.85714286,30.88571429,33,0,0
10-04-22,24.7,26.35,30.275,33,0,0
11-04-22,23.275,25.425,30.15,33,0,0
12-04-22,22.41428571,24.68571429,29.57142857,33,0,0
13-04-22,22.2,25,30.675,33,0,0
14-04-22,24.7375,26.425,30.45,33,0,0
15-04-22,23.7125,25.625,29.975,33,0,0
16-04-22,23.18571429,25.11428571,29.4,33,0,0
17-04-22,22.97142857,25.11428571,29.82857143,33,0,0
18-04-22,22.77142857,25.05714286,30.02857143,33,0,0
19-04-22,23.31428571,25.25714286,29.6,33,0,0
20-04-22,24.31428571,26.4,31.22857143,33,0,0
21-04-22,21.0375,24.9,32.5,33,1,1
22-04-22,22.525,25.875,33.175,33,1,1
23-04-22,25.85,27.625,32.05,33,0,0
24-04-22,25.34285714,27.02857143,31.17142857,33,0,0
25-04-22,20.6375,24.55,32.075,33,1,0
26-04-22,23.325,25.675,30.975,33,0,0
27-04-22,21.7875,25.15,32.275,33,1,0
28-04-22,24.45,26.675,31.95,33,0,0
29-04-22,25.27142857,27.2,31.88571429,33,0,0
30-04-22,24.27142857,26.05714286,30.2,33,0,0
01-05-22,25.32857143,27.05714286,31.28571429,33.3,0,0
02-05-22,25.16666667,26.93333333,31.2,33.3,0,0
03-05-22,25.07142857,26.97142857,31.57142857,33.3,0,0
04-05-22,24.15714286,26.2,30.94285714,33.3,0,0
05-05-22,24.4875,26.375,30.825,33.3,0,0
06-05-22,24.56,26.68,31.76,33.3,0,0
07-05-22,25,26.77142857,31.08571429,33.3,0,0
08-05-22,24.97142857,26.8,31.22857143,33.3,0,0
09-05-22,25.45,26.975,30.7,33.3,0,0
10-05-22,24.97142857,26.74285714,31,33.3,0,0
11-05-22,25.32857143,27,31.11428571,33.3,0,0
12-05-22,24.9875,26.85,31.325,33.3,0,0
13-05-22,24.525,26.525,31.3,33.3,0,0
14-05-22,24.25714286,26.4,31.4,33.3,0,0
15-05-22,24.7,26.65714286,31.37142857,33.3,0,0
16-05-22,24.75,26.76666667,31.6,33.3,0,0
17-05-22,24.3125,26.35,31.05,33.3,0,0
18-05-22,23.9,26.08571429,31.08571429,33.3,0,0
19-05-22,24.54285714,26.42857143,30.91428571,33.3,0,0
20-05-22,24.22857143,26.28571429,31.08571429,33.3,0,0
21-05-22,24.64285714,26.48571429,30.82857143,33.3,0,0
22-05-22,25.44285714,27.25714286,31.62857143,33.3,0,0
23-05-22,25.6,27.42857143,31.94285714,33.3,0,0
24-05-22,25.06,27,31.68,33.3,0,0
25-05-22,24.98571429,26.94285714,31.68571429,33.3,0,0
26-05-22,24.2875,26.4,31.35,33.3,0,0
27-05-22,24.4875,26.575,31.55,33.3,0,0
28-05-22,24.275,26.45,31.55,33.3,0,0
29-05-22,22.28,25.4,31.84,33.3,0,0
30-05-22,24.37142857,26.42857143,31.28571429,33.3,0,0
31-05-22,24.3125,26.425,31.4,33.3,0,0
01-06-22,,,28.252875,32,0,0
02-06-22,,,28.38532625,32,0,0
03-06-22,,,28.33385,32,0,0
04-06-22,,,28.408305,32,0,0
05-06-22,,,28.232565,32,0,0
06-06-22,,,28.4599425,32,0,0
07-06-22,,,28.2973225,32,0,0
08-06-22,,,28.23778,32,0,0
09-06-22,,,28.3464675,32,0,0
10-06-22,,,28.6737875,32,0,0
11-06-22,,,28.21429,32,0,0
12-06-22,,,28.531195,32,0,0
13-06-22,,,28.39784429,32,0,0
14-06-22,,,28.80116125,32,0,0
15-06-22,,,28.19143125,32,0,0
16-06-22,,,28.60671125,32,0,0
17-06-22,,,28.35113125,32,0,0
18-06-22,,,28.659765,32,0,0
19-06-22,,,28.1951925,32,0,0
20-06-22,,,28.4866275,32,0,0
21-06-22,,,28.32712875,32,0,0
22-06-22,,,28.4613925,32,0,0
23-06-22,,,28.20693125,32,0,0
24-06-22,,,28.35156571,32,0,0
25-06-22,,,28.3331075,32,0,0
26-06-22,,,28.4236475,32,0,0
27-06-22,,,28.19556875,32,0,0
28-06-22,,,28.28725,32,0,0
29-06-22,,,28.32711625,32,0,0
30-06-22,,,28.41630875,32,0,0
01-07-22,24.91428571,25.14285714,26.13606429,29.9,0,0
02-07-22,25.75,26.675,29.0698275,29.9,0,0
03-07-22,25.4625,26.525,29.1701875,29.9,0,0
04-07-22,25.8,26.26666667,27.85666667,29.9,0,0
05-07-22,,,,,,0
06-07-22,,,,,,0
07-07-22,,,,,,0
08-07-22,,,,,,0
09-07-22,,,,,,0
10-07-22,,,,,,0
11-07-22,24.9375,25.625,27.39733,29.9,0,0
12-07-22,24.875,25.45,27.172685,29.9,0,0
13-07-22,25.1,25.51428571,26.71248143,29.9,0,0
14-07-22,24.85714286,25.45714286,27.11262,29.9,0,0
15-07-22,25.0875,25.8,27.8489775,29.9,0,0
16-07-22,25.4625,26.075,27.725825,29.9,0,0
17-07-22,25.25,26.275,28.925925,29.9,0,0
18-07-22,24.95714286,25.77142857,27.88698571,29.9,0,0
19-07-22,24.7,25.65714286,28.31694571,29.9,0,0
20-07-22,24.7875,25.625,27.90248,29.9,0,0
21-07-22,24.75714286,25.68571429,28.00338286,29.9,0,0
22-07-22,24.61428571,25.77142857,28.45714286,29.9,0,0
23-07-22,24.5875,25.625,28,29.9,0,0
24-07-22,24.675,25.675,27.975,29.9,0,0
25-07-22,24.53333333,25.7,28.36666667,29.9,0,0
26-07-22,24.75714286,25.91428571,28.62857143,29.9,0,0
27-07-22,24.81428571,25.42857143,26.85714286,29.9,0,0
28-07-22,25.1875,25.975,27.85,29.9,0,0
29-07-22,24.87142857,26.14285714,29.08571429,29.9,0,0
30-07-22,25.0375,26.2,28.975,29.9,0,0
31-07-22,24.21428571,25.82857143,29.54285714,29.9,0,0
01-08-22,,,27.34300625,29.5,0,0
02-08-22,,,27.39493875,29.5,0,0
03-08-22,,,27.53365125,29.5,0,0
04-08-22,,,27.36554875,29.5,0,0
05-08-22,,,27.36981,29.5,0,0
06-08-22,,,27.5905675,29.5,0,0
07-08-22,,,28.1060425,29.5,0,0
08-08-22,,,28.1446575,29.5,0,0
09-08-22,,,28.2812,29.5,0,0
10-08-22,,,28.2367475,29.5,0,0
11-08-22,,,28.11378,29.5,0,0
12-08-22,,,28.1535525,29.5,0,0
13-08-22,,,28.12632625,29.5,0,0
14-08-22,,,28.6327225,29.5,0,0
15-08-22,,,28.04651125,29.5,0,0
16-08-22,,,28.42319625,29.5,0,0
17-08-22,,,28.17450125,29.5,0,0
18-08-22,,,28.87291,29.5,0,0
19-08-22,,,28.28452375,29.5,0,0
20-08-22,,,28.47966,29.5,0,0
21-08-22,,,28.06969125,29.5,0,0
22-08-22,,,28.11898125,29.5,0,0
23-08-22,,,27.81773375,29.5,0,0
24-08-22,,,27.87270125,29.5,0,0
25-08-22,,,27.75548375,29.5,0,0
26-08-22,,,27.62791,29.5,0,0
27-08-22,,,27.8199725,29.5,0,0
28-08-22,,,27.4138075,29.5,0,0
29-08-22,,,27.36269875,29.5,0,0
30-08-22,,,27.18214429,29.5,0,0
31-08-22,,,27.316955,29.5,0,0
01-09-22,24.425,25.5,28.09492006,30.2,0,0
02-09-22,25.4875,26.5,28.84324867,30.2,0,0
03-09-22,25.85,26.825,29.11657728,30.2,0,0
04-09-22,25.45714286,26.11428571,27.30274959,30.2,0,0
05-09-22,24.81428571,26.08571429,28.75798229,30.2,0,0
06-09-22,24.04285714,25.57142857,29,30.2,0,0
07-09-22,25.325,26.125,28.025,30.2,0,0
08-09-22,25.125,25.775,27.275,30.2,0,0
09-09-22,25.32857143,26.25714286,28.25714286,30.2,0,0
10-09-22,25.52857143,26.25714286,28,30.2,0,0
11-09-22,25.6,26.425,28.375,30.2,0,0
12-09-22,25.51428571,26.2,27.8,30.2,0,0
13-09-22,24.95714286,25.45714286,26.6,30.2,0,0
14-09-22,25.275,25.875,27.325,30.2,0,0
15-09-22,24.86,25.52,27.08,30.2,0,0
16-09-22,24.8,25.075,25.75,30.2,0,0
17-09-22,24.85,25.76666667,27.96666667,30.2,0,0
18-09-22,24.0625,24.475,25.375,30.2,0,0
19-09-22,23.37142857,23.88571429,24.97142857,30.2,0,0
20-09-22,23.4625,24.1,25.475,30.2,0,0
21-09-22,22.75714286,23.45714286,24.85714286,30.2,0,0
22-09-22,22.675,23.2,24.25,30.2,0,0
23-09-22,23.25714286,24.42857143,26.88571429,30.2,0,0
24-09-22,24.42857143,25.42857143,27.74285714,30.2,0,0
25-09-22,23.7875,24.925,27.45,30.2,0,0
26-09-22,23.88571429,24.88571429,27.11428571,30.2,0,0
27-09-22,23.92857143,24.94285714,27.2,30.2,0,0
28-09-22,24.78571429,25.68571429,27.77142857,30.2,0,0
29-09-22,24.92857143,25.8,27.82857143,30.2,0,0
30-09-22,25.3,26.275,28.625,30.2,0,0
01-10-22,24.65714286,25.8,28.45714286,33.1,0,0
02-10-22,24.42857143,25.68571429,28.57142857,33.1,0,0
03-10-22,23.3875,24.85,28.025,33.1,0,0
04-10-22,24.0625,25.325,28.175,33.1,0,0
05-10-22,25.45,26.4,28.675,33.1,0,0
06-10-22,25.125,26.05,28.25,33.1,0,0
07-10-22,25.0125,25.625,27.025,33.1,0,0
08-10-22,24.275,24.85,26.15,33.1,0,0
09-10-22,23.8,25.17142857,28.25714286,33.1,0,0
10-10-22,24.55714286,25.68571429,28.31428571,33.1,0,0
