,YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
11573,2014,12,24,7,23.7,24.0,28.2,29.9
11574,2014,12,25,7,25.1,26.4,29.0,29.9
11575,2014,12,27,7,24.8,25.6,27.4,29.9
11576,2014,12,28,7,24.0,24.4,25.2,29.9
11577,2014,12,29,7,25.0,25.4,26.4,29.9
11578,2014,12,30,7,24.9,25.8,27.8,29.9
11579,2014,12,31,7,25.5,25.8,26.4,29.9
11580,2014,24,1,7,25.6,27.6,32.6,29.9
11581,2014,24,2,7,23.4,23.6,24.0,29.9
11582,2014,24,3,7,24.8,25.0,25.4,29.9
11583,2014,24,4,7,27.0,27.4,28.4,29.9
11584,2014,24,5,7,26.0,27.6,31.6,29.9
11585,2014,24,6,7,25.1,27.0,31.6,29.9
11586,2014,24,7,7,24.6,25.0,26.0,29.9
11587,2014,24,8,7,24.6,25.6,28.0,29.9
11588,2014,24,9,7,26.3,26.6,27.4,29.9
11589,2014,24,10,7,25.7,26.4,28.0,29.9
11590,2014,24,11,7,25.7,26.0,26.6,29.9
11591,2014,24,12,7,25.1,25.4,26.0,29.9
11592,2014,24,13,7,26.2,26.4,27.0,29.9
11593,2014,24,14,7,26.0,27.0,29.4,29.9
11594,2014,24,15,7,25.4,25.8,26.8,29.9
11595,2014,24,16,7,25.6,25.8,26.2,29.9
11596,2014,24,17,7,26.1,27.2,30.0,29.9
11597,2014,24,18,7,26.7,27.6,30.0,29.9
11598,2014,24,19,7,26.4,27.4,30.0,29.9
11599,2014,24,20,7,25.6,26.6,29.0,29.9
11600,2014,24,21,7,26.4,27.4,30.0,29.9
11601,2014,24,22,7,25.0,26.4,29.8,29.9
11602,2014,24,23,7,25.7,26.4,28.0,29.9
11603,2014,24,24,7,25.5,27.0,30.6,29.9
11604,2014,24,25,7,25.6,27.0,30.4,29.9
11605,2014,24,26,7,25.8,27.2,30.6,29.9
11606,2014,24,27,7,25.1,25.6,26.8,29.9
11607,2014,24,28,7,25.6,26.0,27.0,29.9
11608,2014,24,29,7,25.0,25.8,27.6,29.9
11609,2014,24,30,7,25.7,26.4,28.0,29.9
11610,2014,24,31,7,25.1,25.4,26.0,29.9
11611,2014,36,1,7,25.1,27.4,33.0,29.9
11612,2014,36,3,7,25.1,25.4,26.2,29.9
11613,2014,36,4,7,26.5,27.4,29.8,29.9
11614,2014,36,5,7,25.8,27.6,32.2,29.9
11615,2014,36,6,7,26.4,28.0,32.0,29.9
11616,2014,36,7,7,24.8,25.4,26.8,29.9
11617,2014,36,8,7,26.3,27.6,30.8,29.9
11618,2014,36,9,7,25.6,26.0,27.0,29.9
11619,2014,36,10,7,25.7,26.4,28.0,29.9
11620,2014,36,11,7,25.2,25.6,26.6,29.9
11621,2014,36,12,7,24.2,24.6,25.4,29.9
11622,2014,36,13,7,25.3,25.6,26.2,29.9
11623,2014,36,14,7,25.8,27.0,30.0,29.9
11624,2014,36,15,7,24.6,25.0,26.0,29.9
11625,2014,36,16,7,26.3,26.6,27.4,29.9
11626,2014,36,17,7,25.6,27.0,30.4,29.9
11627,2014,36,18,7,25.7,26.2,27.4,29.9
11628,2014,36,19,7,26.4,27.8,31.4,29.9
11629,2014,36,20,7,26.3,27.4,30.2,29.9
11630,2014,36,21,7,26.2,27.6,31.2,29.9
11631,2014,36,22,7,25.8,26.6,28.6,29.9
11632,2014,36,23,7,25.9,26.4,27.6,29.9
11633,2014,36,24,7,25.3,27.0,31.2,29.9
11634,2014,36,25,7,25.2,27.0,31.4,29.9
11635,2014,36,26,7,25.2,27.0,31.4,29.9
11636,2014,36,27,7,24.4,24.6,25.0,29.9
11637,2014,36,28,7,26.0,26.4,27.4,29.9
11638,2014,36,29,7,25.3,26.0,27.6,29.9
11639,2014,36,30,7,26.2,27.0,29.0,29.9
11640,2014,36,31,7,25.3,25.6,26.2,29.9
11641,2014,48,1,7,24.7,27.0,32.4,29.9
11642,2014,48,2,7,24.7,24.8,25.0,29.9
11643,2014,48,3,7,25.1,25.4,26.2,29.9
11644,2014,48,4,7,25.9,27.4,31.2,29.9
11645,2014,48,5,7,25.7,27.4,31.6,29.9
11646,2014,48,6,7,24.3,26.8,31.6,29.9
11647,2014,48,7,7,23.9,24.2,24.8,29.9
11648,2014,48,8,7,25.6,26.6,29.0,29.9
11649,2014,48,9,7,25.1,25.6,26.8,29.9
11650,2014,48,10,7,24.9,25.2,25.8,29.9
11651,2014,48,11,7,23.8,24.6,26.4,29.9
11652,2014,48,12,7,24.6,25.0,26.0,29.9
11653,2014,48,13,7,26.5,27.4,29.0,29.9
11654,2014,48,14,7,25.2,26.2,28.6,29.9
11655,2014,48,15,7,25.0,25.2,25.6,29.9
11656,2014,48,16,7,25.3,26.0,27.6,29.9
11657,2014,48,17,7,25.2,25.6,26.6,29.9
11658,2014,48,18,7,25.9,26.6,28.4,29.9
11659,2014,48,19,7,25.6,26.6,29.0,29.9
11660,2014,48,21,7,24.8,26.4,30.2,29.9
11661,2014,48,22,7,24.8,26.0,28.8,29.9
11662,2014,48,23,7,25.3,26.0,27.6,29.9
11663,2014,48,25,7,25.4,27.0,31.0,29.9
11664,2014,48,26,7,24.9,26.6,30.6,29.9
11665,2014,48,27,7,26.3,26.4,26.6,29.9
11666,2014,48,28,7,25.8,26.2,27.2,29.9
11667,2014,48,29,7,25.3,25.8,27.0,29.9
11668,2014,48,30,7,25.7,26.4,28.2,29.9
11669,2014,48,31,7,24.7,25.0,25.6,29.9
11670,2014,60,1,7,24.7,26.4,30.4,29.9
11671,2014,60,2,7,23.6,24.0,24.8,29.9
11672,2014,60,3,7,25.1,25.4,26.0,29.9
11673,2014,60,4,7,26.0,27.0,29.6,29.9
11674,2014,60,5,7,24.9,26.4,30.0,29.9
11675,2014,60,6,7,24.6,26.2,30.0,29.9
11676,2014,60,7,7,25.1,25.4,26.0,29.9
11677,2014,60,8,7,25.6,26.6,29.0,29.9
11678,2014,60,9,7,24.9,25.2,25.8,29.9
11679,2014,60,10,7,24.6,25.0,26.0,29.9
11680,2014,60,11,7,24.2,24.6,25.4,29.9
11681,2014,60,12,7,23.7,24.0,24.6,29.9
11682,2014,60,13,7,25.0,25.4,26.4,29.9
11683,2014,60,14,7,24.7,25.4,27.0,29.9
11684,2014,60,15,7,24.4,24.6,25.0,29.9
11685,2014,60,16,7,26.0,26.2,26.6,29.9
11686,2014,60,17,7,25.2,25.6,26.6,29.9
11687,2014,60,18,7,25.8,26.6,28.6,29.9
11688,2014,60,19,7,24.8,26.6,28.8,29.9
11689,2014,60,20,7,25.8,26.6,28.6,29.9
11690,2014,60,21,7,24.7,26.0,29.0,29.9
11691,2014,60,22,7,25.6,26.4,28.4,29.9
11692,2014,60,23,7,25.3,26.0,27.6,29.9
11693,2014,60,24,7,25.0,26.0,28.4,29.9
11694,2014,60,25,7,25.2,26.0,28.0,29.9
11695,2014,60,26,7,24.8,26.0,28.8,29.9
11696,2014,60,27,7,25.6,26.0,27.0,29.9
11697,2014,60,28,7,25.4,25.8,26.8,29.9
11698,2014,60,29,7,25.4,25.8,26.8,29.9
11699,2014,60,30,7,25.2,26.0,28.0,29.9
11700,2014,60,31,7,25.1,25.4,26.0,29.9
11701,2014,72,1,7,24.8,26.4,30.2,29.9
11702,2014,72,2,7,24.0,24.4,25.2,29.9
11703,2014,72,3,7,24.1,24.6,25.6,29.9
11704,2014,72,4,7,25.8,26.6,28.6,29.9
11705,2014,72,5,7,26.0,27.0,29.4,29.9
11706,2014,72,6,7,25.7,26.8,29.6,29.9
11707,2014,72,7,7,25.0,25.4,26.4,29.9
11708,2014,72,8,7,25.3,26.4,29.0,29.9
11709,2014,72,9,7,25.0,25.4,26.4,29.9
11710,2014,72,10,7,24.3,25.0,26.6,29.9
11711,2014,72,11,7,23.2,23.6,24.2,29.9
11712,2014,72,12,7,23.5,24.0,25.0,29.9
11713,2014,72,13,7,25.1,25.4,26.0,29.9
11714,2014,72,14,7,24.7,25.4,27.0,29.9
11715,2014,72,15,7,24.8,25.0,25.4,29.9
11716,2014,72,16,7,25.6,26.0,27.0,29.9
11717,2014,72,17,7,26.0,26.6,28.0,29.9
11718,2014,72,18,7,25.7,26.4,28.2,29.9
11719,2014,72,19,7,25.7,26.4,28.2,29.9
11720,2014,72,20,7,25.6,26.4,28.4,29.9
11721,2014,72,21,7,25.2,26.0,28.0,29.9
11722,2014,72,22,7,25.4,26.2,28.2,29.9
11723,2014,72,23,7,24.2,25.2,27.4,29.9
11724,2014,72,24,7,25.0,26.0,28.4,29.9
11725,2014,72,25,7,25.2,26.0,28.0,29.9
11726,2014,72,26,7,24.9,26.0,28.6,29.9
11727,2014,72,27,7,25.6,26.0,27.0,29.9
11728,2014,72,28,7,25.6,26.0,27.0,29.9
11729,2014,72,29,7,25.4,25.8,26.8,29.9
11730,2014,72,30,7,25.7,26.4,28.0,29.9
11731,2014,72,31,7,24.9,25.2,26.0,29.9
11732,2014,84,1,7,24.4,25.8,29.0,29.9
11733,2014,84,2,7,24.9,26.4,30.0,29.9
11734,2014,84,3,7,24.1,24.4,25.0,29.9
11735,2014,84,4,7,24.7,24.8,25.0,29.9
11736,2014,84,5,7,25.3,26.2,28.4,29.9
11737,2014,84,6,7,24.7,26.0,29.0,29.9
11738,2014,84,7,7,24.7,26.0,29.0,29.9
11739,2014,84,8,7,23.5,24.0,25.0,29.9
11740,2014,84,9,7,25.3,26.4,29.0,29.9
11741,2014,84,10,7,25.0,25.4,26.4,29.9
11742,2014,84,11,7,24.9,25.4,26.6,29.9
11743,2014,84,12,7,23.4,23.6,24.0,29.9
11744,2014,84,13,7,24.1,24.4,25.0,29.9
11745,2014,84,14,7,25.8,26.0,26.4,29.9
11746,2014,84,15,7,24.8,25.0,25.4,29.9
11747,2014,84,16,7,24.7,24.8,25.0,29.9
11748,2014,84,17,7,25.5,26.2,27.8,29.9
11749,2014,84,18,7,25.7,26.4,28.0,29.9
11750,2014,84,19,7,25.4,26.2,28.2,29.9
11751,2014,84,20,7,25.4,26.0,27.4,29.9
11752,2014,84,21,7,24.4,25.0,26.4,29.9
11753,2014,84,22,7,25.2,26.0,28.0,29.9
11754,2014,84,23,7,25.3,26.0,27.6,29.9
11755,2014,84,24,7,25.2,26.0,27.8,29.9
11756,2014,84,25,7,24.9,25.8,27.8,29.9
11757,2014,84,26,7,24.9,25.8,27.8,29.9
11758,2014,84,27,7,24.6,25.6,28.0,29.9
11759,2014,84,28,7,25.7,26.0,26.6,29.9
11760,2014,84,29,7,25.6,26.0,27.0,29.9
11761,2014,84,30,7,24.8,25.0,25.4,29.9
11762,2014,84,31,7,25.5,25.8,26.4,29.9
11763,2014,0,1,8,25.6,26.0,27.0,29.5
11764,2014,0,2,8,24.7,24.7,27.0,29.5
11765,2014,0,3,8,25.0,25.6,27.0,29.5
11766,2014,0,4,8,24.3,25.0,26.6,29.5
11767,2014,0,5,8,24.9,25.4,26.6,29.5
11768,2014,0,6,8,24.2,24.6,25.4,29.5
11769,2014,0,7,8,24.9,25.4,26.6,29.5
11770,2014,0,8,8,24.5,25.0,26.2,29.5
11771,2014,0,9,8,24.2,25.0,26.8,29.5
11772,2014,0,10,8,25.0,25.4,26.4,29.5
11773,2014,0,11,8,24.7,25.4,27.0,29.5
11774,2014,0,12,8,24.6,25.0,26.0,29.5
11775,2014,0,13,8,24.0,25.0,27.2,29.5
11776,2014,0,14,8,24.7,25.4,27.0,29.5
11777,2014,0,15,8,23.7,24.2,25.4,29.5
11778,2014,0,16,8,24.1,25.0,27.0,29.5
11779,2014,0,17,8,23.9,25.0,27.4,29.5
11780,2014,0,18,8,24.9,25.4,26.6,29.5
11781,2014,0,19,8,24.5,25.0,26.2,29.5
11782,2014,0,20,8,26.0,26.4,27.4,29.5
11783,2014,0,21,8,25.9,26.4,27.6,29.5
11784,2014,0,22,8,24.9,25.4,26.6,29.5
11785,2014,0,23,8,24.3,24.6,25.2,29.5
11786,2014,0,24,8,24.6,25.0,26.0,29.5
11787,2014,0,25,8,25.2,25.6,26.6,29.5
11788,2014,0,26,8,24.3,24.6,25.2,29.5
11789,2014,0,27,8,23.5,24.0,25.0,29.5
11790,2014,0,28,8,23.6,24.0,24.8,29.5
11791,2014,0,29,8,24.8,25.0,25.4,29.5
11792,2014,0,30,8,25.4,25.4,26.2,29.5
11793,2014,0,31,8,25.2,25.4,25.8,29.5
11794,2014,12,1,8,24.8,25.6,27.4,29.5
11795,2014,12,2,8,25.5,26.0,27.2,29.5
11796,2014,12,3,8,24.6,25.6,28.0,29.5
11797,2014,12,5,8,23.9,24.4,25.4,29.5
11798,2014,12,6,8,24.2,25.6,26.6,29.5
11799,2014,12,7,8,24.9,25.8,27.8,29.5
11800,2014,12,8,8,25.2,26.0,28.0,29.5
11801,2014,12,9,8,23.6,24.0,24.8,29.5
11802,2014,12,10,8,24.9,25.2,26.0,29.5
11803,2014,12,11,8,24.7,25.8,28.4,29.5
11804,2014,12,12,8,25.2,26.0,28.0,29.5
11805,2014,12,13,8,23.9,25.0,27.4,29.5
11806,2014,12,14,8,24.6,25.6,28.0,29.5
11807,2014,12,15,8,24.8,25.8,28.2,29.5
11808,2014,12,16,8,24.3,25.4,28.0,29.5
11809,2014,12,17,8,24.5,25.6,28.2,29.5
11810,2014,12,18,8,25.2,25.6,26.6,29.5
11811,2014,12,19,8,25.4,26.2,28.0,29.5
11812,2014,12,20,8,25.8,26.4,27.8,29.5
11813,2014,12,21,8,25.0,25.4,26.4,29.5
11814,2014,12,22,8,25.8,26.4,27.8,29.5
11815,2014,12,23,8,25.4,25.8,26.8,29.5
11816,2014,12,24,8,26.6,27.0,28.0,29.5
11817,2014,12,25,8,25.0,25.8,27.6,29.5
11818,2014,12,26,8,24.1,24.6,25.6,29.5
11819,2014,12,27,8,23.7,24.0,24.6,29.5
11820,2014,12,28,8,24.0,24.4,25.2,29.5
11821,2014,12,29,8,24.7,25.4,27.0,29.5
11822,2014,12,30,8,25.6,26.0,27.0,29.5
11823,2014,12,31,8,25.2,25.6,26.6,29.5
11824,2014,24,1,8,25.7,26.6,28.8,29.5
11825,2014,24,2,8,24.2,25.0,26.8,29.5
11826,2014,24,3,8,25.6,26.6,29.0,29.5
11827,2014,24,4,8,26.1,26.6,27.8,29.5
11828,2014,24,5,8,25.8,26.6,28.6,29.5
11829,2014,24,6,8,25.4,26.6,29.4,29.5
11830,2014,24,7,8,24.7,26.0,29.0,29.5
11831,2014,24,8,8,24.3,25.4,27.8,29.5
11832,2014,24,9,8,25.2,26.2,28.6,29.5
11833,2014,24,10,8,25.4,26.6,29.4,29.5
11834,2014,24,11,8,24.7,26.4,30.4,29.5
11835,2014,24,12,8,24.5,26.0,29.6,29.5
11836,2014,24,13,8,24.6,26.2,30.0,29.5
11837,2014,24,14,8,24.7,26.2,29.8,29.5
11838,2014,24,15,8,25.1,26.4,29.4,29.5
11839,2014,24,16,8,23.7,25.6,29.8,29.5
11840,2014,24,17,8,24.7,26.4,30.4,29.5
11841,2014,24,18,8,25.6,26.0,27.0,29.5
11842,2014,24,19,8,25.1,26.4,29.4,29.5
11843,2014,24,20,8,26.5,27.0,28.2,29.5
11844,2014,24,21,8,26.4,27.0,28.6,29.5
11845,2014,24,22,8,26.4,26.8,27.8,29.5
11846,2014,24,23,8,25.3,26.8,30.4,29.5
11847,2014,24,24,8,25.9,27.2,30.4,29.5
11848,2014,24,25,8,25.4,26.4,28.8,29.5
11849,2014,24,26,8,24.3,25.2,27.2,29.5
11850,2014,24,27,8,23.7,25.0,28.0,29.5
11851,2014,24,28,8,24.3,25.4,28.0,29.5
11852,2014,24,29,8,25.7,26.4,28.2,29.5
11853,2014,24,30,8,24.6,26.2,30.0,29.5
11854,2014,24,31,8,24.9,25.2,25.8,29.5
11855,2014,36,1,8,24.9,26.4,30.0,29.5
11856,2014,36,2,8,24.5,25.4,27.4,29.5
11857,2014,36,3,8,25.8,27.0,30.0,29.5
11858,2014,36,5,8,25.1,26.4,29.4,29.5
11859,2014,36,6,8,25.9,26.8,29.0,29.5
11860,2014,36,7,8,24.2,25.0,26.8,29.5
11861,2014,36,8,8,22.9,24.8,29.0,29.5
11862,2014,36,9,8,26.1,27.2,30.0,29.5
11863,2014,36,10,8,25.6,27.0,30.4,29.5
11864,2014,36,11,8,25.1,26.8,31.0,29.5
11865,2014,36,12,8,24.5,26.0,29.4,29.5
11866,2014,36,13,8,24.7,26.6,31.0,29.5
11867,2014,36,14,8,25.6,26.6,29.0,29.5
11868,2014,36,15,8,24.7,26.2,29.8,29.5
11869,2014,36,16,8,24.6,26.2,30.0,29.5
11870,2014,36,17,8,24.1,26.0,30.4,29.5
11871,2014,36,18,8,23.9,26.4,30.2,29.5
11872,2014,36,19,8,26.0,27.0,29.6,29.5
11873,2014,36,20,8,24.2,25.6,28.8,29.5
11874,2014,36,21,8,24.7,26.6,31.2,29.5
11875,2014,36,22,8,26.1,26.6,27.8,29.5
11876,2014,36,23,8,26.9,28.2,31.6,29.5
11877,2014,36,24,8,24.9,26.6,30.6,29.5
11878,2014,36,25,8,25.1,26.4,29.4,29.5
11879,2014,36,26,8,25.2,26.0,28.0,29.5
11880,2014,36,27,8,24.8,25.6,27.4,29.5
11881,2014,36,28,8,24.1,25.2,27.6,29.5
11882,2014,36,29,8,25.2,26.6,30.0,29.5
11883,2014,36,30,8,25.4,27.0,31.0,29.5
11884,2014,36,31,8,25.7,26.0,26.6,29.5
11885,2014,48,1,8,24.9,26.2,30.5,29.5
11886,2014,48,2,8,24.6,25.4,27.2,29.5
11887,2014,48,3,8,25.7,26.2,27.4,29.5
11888,2014,48,4,8,25.7,26.2,27.4,29.5
11889,2014,48,5,8,25.2,26.2,28.6,29.5
11890,2014,48,6,8,25.2,26.2,28.6,29.5
11891,2014,48,7,8,24.0,25.6,29.2,29.5
11892,2014,48,8,8,24.5,26.6,29.4,29.5
11893,2014,48,9,8,24.7,26.0,29.0,29.5
11894,2014,48,10,8,25.1,26.4,29.4,29.5
11895,2014,48,11,8,24.4,25.8,29.0,29.5
11896,2014,48,12,8,25.0,26.0,28.4,29.5
11897,2014,48,13,8,24.1,25.6,29.0,29.5
11898,2014,48,14,8,24.1,25.0,27.0,29.5
11899,2014,48,15,8,23.9,25.4,28.8,29.5
11900,2014,48,16,8,24.2,25.8,29.4,29.5
11901,2014,48,17,8,24.1,25.8,29.8,29.5
11902,2014,48,18,8,23.9,25.6,29.4,29.5
11903,2014,48,19,8,24.5,25.8,28.8,29.5
11904,2014,48,20,8,25.1,26.4,29.6,29.5
11905,2014,48,21,8,24.7,26.0,29.0,29.5
11906,2014,48,22,8,25.7,26.0,26.6,29.5
11907,2014,48,23,8,24.6,26.0,29.2,29.5
11908,2014,48,24,8,26.7,27.6,30.0,29.5
11909,2014,48,25,8,24.3,25.6,28.6,29.5
11910,2014,48,26,8,23.9,25.0,27.4,29.5
11911,2014,48,27,8,23.4,24.6,27.2,29.5
11912,2014,48,28,8,24.1,25.0,27.0,29.5
11913,2014,48,29,8,25.2,26.4,28.6,29.5
11914,2014,48,30,8,24.7,26.0,29.0,29.5
11915,2014,48,31,8,25.3,25.6,26.4,29.5
11916,2014,60,1,8,24.4,25.4,27.6,29.5
11917,2014,60,2,8,25.0,25.4,26.4,29.5
11918,2014,60,3,8,25.1,25.4,26.2,29.5
11919,2014,60,4,8,25.3,25.6,26.4,29.5
11920,2014,60,5,8,24.6,25.6,27.8,29.5
11921,2014,60,6,8,24.1,24.6,25.6,29.5
11922,2014,60,7,8,23.9,24.6,26.2,29.5
11923,2014,60,8,8,24.3,25.4,27.8,29.5
11924,2014,60,9,8,24.5,25.4,27.4,29.5
11925,2014,60,10,8,24.6,25.6,27.8,29.5
11926,2014,60,11,8,24.3,25.4,27.8,29.5
11927,2014,60,12,8,23.7,25.0,28.0,29.5
11928,2014,60,13,8,24.1,25.4,28.4,29.5
11929,2014,60,14,8,25.0,25.6,27.0,29.5
11930,2014,60,15,8,23.6,25.0,28.2,29.5
11931,2014,60,16,8,24.1,25.4,28.4,29.5
11932,2014,60,17,8,24.5,25.6,28.2,29.5
11933,2014,60,18,8,25.0,25.6,27.0,29.5
11934,2014,60,19,8,24.2,25.4,28.2,29.5
11935,2014,60,20,8,25.0,26.0,28.4,29.5
11936,2014,60,21,8,24.9,25.8,27.8,29.5
11937,2014,60,22,8,24.9,25.2,26.0,29.5
11938,2014,60,23,8,25.4,26.0,27.4,29.5
11939,2014,60,24,8,25.8,26.6,28.6,29.5
11940,2014,60,25,8,25.3,25.8,27.0,29.5
11941,2014,60,26,8,22.8,23.4,24.6,29.5
11942,2014,60,27,8,23.4,24.4,26.0,29.5
11943,2014,60,28,8,24.6,25.0,26.0,29.5
11944,2014,60,29,8,25.6,26.0,27.0,29.5
11945,2014,60,30,8,25.5,26.4,28.6,29.5
11946,2014,60,31,8,24.3,24.6,25.2,29.5
11947,2014,72,1,8,25.1,25.6,26.8,29.5
11948,2014,72,2,8,24.9,25.2,26.0,29.5
11949,2014,72,3,8,25.1,25.4,26.0,29.5
11950,2014,72,4,8,24.7,25.4,27.0,29.5
11951,2014,72,5,8,24.5,25.4,27.4,29.5
11952,2014,72,6,8,25.0,25.6,27.0,29.5
11953,2014,72,7,8,24.5,25.0,26.2,29.5
11954,2014,72,8,8,24.5,25.4,27.4,29.5
11955,2014,72,9,8,24.3,25.0,26.6,29.5
11956,2014,72,10,8,25.2,26.0,27.8,29.5
11957,2014,72,11,8,24.4,25.4,27.6,29.5
11958,2014,72,12,8,24.0,25.2,27.8,29.5
11959,2014,72,13,8,24.5,25.6,28.2,29.5
11960,2014,72,14,8,24.1,25.2,27.6,29.5
11961,2014,72,15,8,24.6,25.4,27.2,29.5
11962,2014,72,16,8,24.3,25.4,28.0,29.5
11963,2014,72,17,8,24.6,25.6,27.8,29.5
11964,2014,72,18,8,24.9,25.4,26.6,29.5
11965,2014,72,19,8,25.2,25.8,27.2,29.5
11966,2014,72,20,8,25.2,26.0,28.0,29.5
11967,2014,72,21,8,25.3,25.8,27.0,29.5
11968,2014,72,22,8,25.0,25.2,25.6,29.5
11969,2014,72,23,8,25.0,25.6,27.0,29.5
11970,2014,72,24,8,26.3,26.6,27.4,29.5
11971,2014,72,25,8,24.2,24.6,25.4,29.5
11972,2014,72,26,8,23.3,23.8,24.8,29.5
11973,2014,72,27,8,23.7,24.4,26.0,29.5
11974,2014,72,28,8,24.6,25.0,26.0,29.5
11975,2014,72,29,8,26.1,26.4,27.2,29.5
11976,2014,72,30,8,25.8,26.0,26.4,29.5
11977,2014,72,31,8,25.1,25.4,26.0,29.5
11978,2014,84,1,8,24.6,25.0,26.0,29.5
11979,2014,84,2,8,24.8,25.2,26.2,29.5
11980,2014,84,3,8,25.0,25.6,27.0,29.5
11981,2014,84,5,8,24.9,25.4,26.6,29.5
11982,2014,84,6,8,24.2,25.2,27.4,29.5
11983,2014,84,7,8,24.7,25.4,27.0,29.5
11984,2014,84,8,8,24.0,24.4,25.2,29.5
11985,2014,84,9,8,24.4,25.2,27.0,29.5
11986,2014,84,10,8,24.9,25.4,26.6,29.5
11987,2014,84,11,8,24.5,25.4,27.4,29.5
11988,2014,84,13,8,24.2,25.2,27.4,29.5
11989,2014,84,14,8,24.3,25.4,28.0,29.5
11990,2014,84,15,8,24.1,24.4,25.0,29.5
11991,2014,84,16,8,24.4,25.0,26.4,29.5
11992,2014,84,17,8,23.8,25.0,27.6,29.5
11993,2014,84,18,8,25.0,25.6,27.0,29.5
11994,2014,84,19,8,24.5,25.0,26.2,29.5
11995,2014,84,20,8,25.5,26.0,27.2,29.5
11996,2014,84,21,8,25.5,26.2,27.8,29.5
11997,2014,84,22,8,24.9,25.4,26.6,29.5
11998,2014,84,23,8,24.8,25.0,25.4,29.5
11999,2014,84,24,8,24.9,25.2,26.0,29.5
12000,2014,84,25,8,25.2,25.6,26.6,29.5
12001,2014,84,26,8,25.0,25.2,25.6,29.5
12002,2014,84,27,8,23.1,23.6,24.6,29.5
12003,2014,84,28,8,23.7,24.4,26.0,29.5
12004,2014,84,29,8,24.9,25.2,25.8,29.5
12005,2014,84,30,8,25.8,26.0,26.4,29.5
12006,2014,84,31,8,25.8,26.0,26.4,29.5
12007,2014,0,1,9,24.2,24.6,25.0,30.2
12008,2014,0,2,9,24.7,25.0,25.6,30.2
12009,2014,0,3,9,24.9,25.4,26.6,30.2
12010,2014,0,4,9,25.0,25.6,27.0,30.2
12011,2014,0,5,9,25.0,25.4,26.4,30.2
12012,2014,0,6,9,24.9,25.4,26.6,30.2
12013,2014,0,7,9,24.7,25.4,27.0,30.2
12014,2014,0,8,9,24.4,25.4,27.6,30.2
12015,2014,0,9,9,24.4,25.2,27.0,30.2
12016,2014,0,10,9,24.4,25.0,26.4,30.2
12017,2014,0,11,9,25.1,25.4,26.0,30.2
12018,2014,0,12,9,24.5,25.0,26.2,30.2
12019,2014,0,13,9,24.2,25.0,26.8,30.2
12020,2014,0,14,9,24.5,25.2,26.8,30.2
12021,2014,0,15,9,24.6,25.0,26.0,30.2
12022,2014,0,16,9,24.4,24.8,25.8,30.2
12023,2014,0,17,9,24.6,25.0,26.0,30.2
12024,2014,0,18,9,24.6,25.0,26.0,30.2
12025,2014,0,20,9,24.0,24.8,26.6,30.2
12026,2014,0,21,9,23.7,23.8,24.0,30.2
12027,2014,0,22,9,24.7,25.0,25.6,30.2
12028,2014,0,23,9,23.7,24.0,24.6,30.2
12029,2014,0,24,9,24.0,24.4,25.2,30.2
12030,2014,0,25,9,24.6,25.0,26.0,30.2
12031,2014,0,26,9,24.4,25.0,26.4,30.2
12032,2014,0,27,9,25.0,25.6,27.0,30.2
12033,2014,0,28,9,24.4,24.8,25.6,30.2
12034,2014,0,29,9,25.5,26.0,27.2,30.2
12035,2014,0,30,9,26.0,26.4,27.4,30.2
12036,2014,12,1,9,24.4,24.6,25.0,30.2
12037,2014,12,3,9,25.5,26.0,27.2,30.2
12038,2014,12,4,9,25.2,26.0,28.0,30.2
12039,2014,12,5,9,25.0,25.6,27.0,30.2
12040,2014,12,6,9,25.3,26.0,27.6,30.2
12041,2014,12,7,9,25.2,26.0,28.0,30.2
12042,2014,12,8,9,24.6,25.6,27.8,30.2
12043,2014,12,9,9,24.5,25.4,27.4,30.2
12044,2014,12,10,9,24.6,25.6,27.8,30.2
12045,2014,12,11,9,24.9,25.8,27.8,30.2
12046,2014,12,12,9,25.3,25.8,27.0,30.2
12047,2014,12,13,9,24.3,25.4,27.8,30.2
12048,2014,12,14,9,24.7,25.4,27.0,30.2
12049,2014,12,15,9,24.3,25.4,27.8,30.2
12050,2014,12,16,9,24.8,25.6,27.4,30.2
12051,2014,12,17,9,24.7,25.6,27.6,30.2
12052,2014,12,18,9,23.8,24.8,27.0,30.2
12053,2014,12,19,9,24.7,25.2,25.6,30.2
12054,2014,12,20,9,24.7,25.4,27.0,30.2
12055,2014,12,21,9,24.0,24.2,24.6,30.2
12056,2014,12,22,9,23.9,24.4,25.4,30.2
12057,2014,12,23,9,24.0,25.0,27.2,30.2
12058,2014,12,24,9,24.6,25.6,28.0,30.2
12059,2014,12,25,9,24.4,25.6,28.4,30.2
12060,2014,12,26,9,24.1,24.6,25.6,30.2
12061,2014,12,27,9,25.6,26.4,28.4,30.2
12062,2014,12,28,9,24.3,25.4,28.0,30.2
12063,2014,12,29,9,26.0,27.0,29.4,30.2
12064,2014,12,30,9,26.8,27.4,29.0,30.2
12065,2014,24,1,9,24.3,24.6,25.2,30.2
12066,2014,24,3,9,26.0,27.0,29.6,30.2
12067,2014,24,4,9,23.7,25.6,30.0,30.2
12068,2014,24,5,9,26.7,27.0,28.4,30.2
12069,2014,24,6,9,25.6,27.4,30.4,30.2
12070,2014,24,7,9,24.9,26.6,30.6,30.2
