DATE,DPT,WBT,DBT,Normal_Temp,Threshold_Temp,SLP,MSLP,RH,DD,FFF,RF,Heatwave
21-07-2021,26.0,27.225,26.91628,29.9,34.4,1000.2,1001.8,78.0,16.0,3.75,0.0125,0
22-07-2021,26.05,27.316666666666663,27.6665,29.9,34.4,1000.2333333333332,1001.8333333333331,77.33333333333333,16.0,3.5,0.0083333333333333,0
23-07-2021,26.1,27.40833333333333,27.46172,29.9,34.4,1000.2666666666668,1001.8666666666668,76.66666666666667,16.0,3.25,0.0041666666666666,0
24-07-2021,26.15,27.5,30.9,29.9,34.4,1000.3,1001.9,76.0,16.0,3.0,0.0,0
25-07-2021,26.08157894736842,27.394736842105264,26.50656,29.9,34.4,1000.671052631579,1002.2736842105264,76.63157894736842,15.394736842105264,2.921052631578948,0.081578947368421,0
26-07-2021,26.01315789473684,27.289473684210527,26.583,29.9,34.4,1001.042105263158,1002.6473684210526,77.26315789473684,14.789473684210526,2.8421052631578947,0.1631578947368421,0
27-07-2021,25.94473684210526,27.18421052631579,26.8151,29.9,34.4,1001.4131578947369,1003.021052631579,77.89473684210526,14.18421052631579,2.763157894736842,0.2447368421052631,0
28-07-2021,25.876315789473683,27.07894736842105,27.36022,29.9,34.4,1001.7842105263156,1003.3947368421052,78.52631578947368,13.578947368421051,2.6842105263157894,0.3263157894736842,0
29-07-2021,25.807894736842105,26.973684210526315,27.61318,29.9,34.4,1002.1552631578948,1003.7684210526317,79.15789473684211,12.973684210526317,2.6052631578947367,0.4078947368421053,0
30-07-2021,25.739473684210527,26.86842105263158,27.79238,29.9,34.4,1002.5263157894736,1004.142105263158,79.78947368421052,12.36842105263158,2.526315789473684,0.4894736842105263,0
31-07-2021,25.67105263157895,26.76315789473684,27.66552,29.9,34.4,1002.8973684210526,1004.5157894736842,80.42105263157895,11.763157894736842,2.447368421052632,0.5710526315789474,0
01-08-2021,25.602631578947367,26.657894736842103,27.58105,29.5,34.0,1003.2684210526317,1004.8894736842104,81.05263157894737,11.157894736842106,2.3684210526315788,0.6526315789473685,0
02-08-2021,25.53421052631579,26.55263157894737,26.75103,29.5,34.0,1003.6394736842104,1005.2631578947368,81.6842105263158,10.552631578947368,2.2894736842105265,0.7342105263157895,0
03-08-2021,25.46578947368421,26.44736842105263,26.28127,29.5,34.0,1004.0105263157894,1005.6368421052632,82.3157894736842,9.947368421052632,2.210526315789473,0.8157894736842106,0
04-08-2021,25.397368421052636,26.34210526315789,27.01043,29.5,34.0,1004.3815789473684,1006.0105263157894,82.94736842105263,9.342105263157894,2.131578947368421,0.8973684210526316,0
05-08-2021,25.32894736842105,26.23684210526316,27.224,29.5,34.0,1004.7526315789472,1006.3842105263158,83.57894736842105,8.736842105263158,2.0526315789473686,0.9789473684210528,0
06-08-2021,25.260526315789477,26.13157894736842,27.37176,29.5,34.0,1005.1236842105264,1006.757894736842,84.21052631578948,8.131578947368421,1.973684210526316,1.0605263157894738,0
07-08-2021,25.19210526315789,26.026315789473685,26.84423,29.5,34.0,1005.4947368421052,1007.1315789473684,84.84210526315789,7.526315789473685,1.8947368421052635,1.1421052631578947,0
08-08-2021,25.12368421052632,25.92105263157895,26.833,29.5,34.0,1005.8657894736842,1007.5052631578948,85.47368421052632,6.921052631578947,1.8157894736842104,1.223684210526316,0
09-08-2021,25.05526315789474,25.81578947368421,26.9215,29.5,34.0,1006.2368421052632,1007.878947368421,86.10526315789474,6.315789473684211,1.736842105263158,1.305263157894737,0
10-08-2021,24.98684210526316,25.710526315789476,26.9201,29.5,34.0,1006.607894736842,1008.2526315789472,86.73684210526315,5.710526315789474,1.6578947368421053,1.386842105263158,0
11-08-2021,24.91842105263158,25.605263157894736,26.79095,29.5,34.0,1006.978947368421,1008.6263157894736,87.36842105263158,5.105263157894736,1.5789473684210529,1.468421052631579,0
12-08-2021,24.85,25.5,27.0,29.5,34.0,1007.35,1009.0,88.0,4.5,1.5,1.55,0
13-08-2021,24.90416666666667,25.60833333333333,26.89358,29.5,34.0,1007.3833333333332,1009.0333333333332,87.08333333333333,6.041666666666667,2.083333333333333,1.4666666666666668,0
14-08-2021,24.958333333333336,25.71666666666667,26.38024,29.5,34.0,1007.4166666666669,1009.0666666666666,86.16666666666667,7.583333333333334,2.666666666666667,1.3833333333333333,0
15-08-2021,25.012500000000003,25.825,25.91995,29.5,34.0,1007.45,1009.1,85.25,9.125,3.25,1.3,0
16-08-2021,25.066666666666663,25.933333333333334,26.22692,29.5,34.0,1007.4833333333332,1009.1333333333332,84.33333333333333,10.666666666666668,3.8333333333333335,1.2166666666666668,0
17-08-2021,25.120833333333334,26.041666666666668,26.47875,29.5,34.0,1007.5166666666668,1009.1666666666666,83.41666666666667,12.208333333333334,4.416666666666667,1.1333333333333333,0
18-08-2021,25.175,26.15,26.24352,29.5,34.0,1007.55,1009.2,82.5,13.75,5.0,1.05,0
19-08-2021,25.229166666666668,26.258333333333333,26.16433,29.5,34.0,1007.5833333333334,1009.2333333333332,81.58333333333333,15.291666666666668,5.583333333333334,0.9666666666666668,0
20-08-2021,25.28333333333333,26.366666666666667,26.00204,29.5,34.0,1007.6166666666668,1009.2666666666668,80.66666666666667,16.833333333333336,6.166666666666667,0.8833333333333334,0
21-08-2021,25.3375,26.475,26.04785,29.5,34.0,1007.65,1009.3,79.75,18.375,6.75,0.8,0
22-08-2021,25.391666666666666,26.583333333333336,26.69348,29.5,34.0,1007.6833333333334,1009.3333333333331,78.83333333333333,19.916666666666668,7.333333333333334,0.7166666666666668,0
23-08-2021,25.445833333333333,26.691666666666663,27.06216,29.5,34.0,1007.7166666666668,1009.3666666666668,77.91666666666667,21.458333333333336,7.916666666666667,0.6333333333333334,0
24-08-2021,25.5,26.8,30.0,29.5,34.0,1007.75,1009.4,77.0,23.0,8.5,0.55,0
25-08-2021,25.43276397515528,26.743944099378883,27.21606,29.5,34.0,1007.7604813664595,1009.4105590062112,76.9223602484472,22.90993788819876,8.46583850931677,0.546583850931677,0
26-08-2021,25.36552795031056,26.687888198757765,27.14044,29.5,34.0,1007.7709627329192,1009.4211180124224,76.84472049689441,22.81987577639752,8.43167701863354,0.5431677018633541,0
27-08-2021,25.29829192546584,26.631832298136647,27.10412,29.5,34.0,1007.7814440993787,1009.4316770186336,76.76708074534162,22.729813664596275,8.397515527950311,0.5397515527950311,0
28-08-2021,25.23105590062112,26.57577639751553,26.9002,29.5,34.0,1007.7919254658384,1009.4422360248446,76.68944099378882,22.63975155279503,8.363354037267081,0.5363354037267081,0
29-08-2021,25.1638198757764,26.51972049689441,26.8453,29.5,34.0,1007.8024068322982,1009.452795031056,76.61180124223603,22.549689440993788,8.329192546583851,0.5329192546583852,0
30-08-2021,25.09658385093168,26.463664596273293,27.18182,29.5,34.0,1007.8128881987576,1009.4633540372672,76.53416149068323,22.459627329192543,8.29503105590062,0.5295031055900622,0
31-08-2021,25.029347826086955,26.407608695652176,26.45367,29.5,34.0,1007.8233695652174,1009.4739130434782,76.45652173913044,22.369565217391305,8.26086956521739,0.5260869565217392,0
01-09-2021,24.96211180124224,26.351552795031058,26.4411,30.2,34.7,1007.833850931677,1009.4844720496894,76.37888198757764,22.279503105590063,8.226708074534162,0.5226708074534162,0
02-09-2021,24.89487577639752,26.29549689440994,26.71118,30.2,34.7,1007.8443322981368,1009.4950310559008,76.30124223602485,22.18944099378882,8.192546583850932,0.5192546583850932,0
03-09-2021,24.827639751552795,26.239440993788826,26.5398,30.2,34.7,1007.8548136645962,1009.5055900621118,76.22360248447205,22.099378881987576,8.158385093167702,0.5158385093167702,0
04-09-2021,24.760403726708077,26.183385093167704,26.54907,30.2,34.7,1007.865295031056,1009.516149068323,76.14596273291926,22.00931677018633,8.124223602484472,0.5124223602484472,0
05-09-2021,24.69316770186336,26.127329192546583,26.49764,30.2,34.7,1007.8757763975156,1009.526708074534,76.06832298136646,21.919254658385093,8.090062111801242,0.5090062111801242,0
06-09-2021,24.625931677018635,26.071273291925465,26.609,30.2,34.7,1007.8862577639752,1009.5372670807452,75.99068322981367,21.82919254658385,8.055900621118013,0.5055900621118012,0
07-09-2021,24.558695652173917,26.015217391304347,26.8259,30.2,34.7,1007.8967391304348,1009.5478260869564,75.91304347826087,21.73913043478261,8.021739130434783,0.5021739130434784,0
08-09-2021,24.491459627329192,25.95916149068323,26.9339,30.2,34.7,1007.9072204968944,1009.5583850931675,75.83540372670808,21.649068322981368,7.987577639751553,0.4987577639751553,0
09-09-2021,24.42422360248447,25.90310559006211,26.69982,30.2,34.7,1007.917701863354,1009.5689440993788,75.75776397515529,21.55900621118013,7.953416149068323,0.4953416149068323,0
10-09-2021,24.356987577639757,25.847049689440997,26.50073,30.2,34.7,1007.9281832298136,1009.57950310559,75.68012422360249,21.46894409937888,7.919254658385093,0.4919254658385094,0
11-09-2021,24.289751552795032,25.790993788819875,26.7182,30.2,34.7,1007.9386645962732,1009.5900621118012,75.6024844720497,21.37888198757764,7.885093167701863,0.4885093167701864,0
12-09-2021,24.22251552795031,25.73493788819876,26.81802,30.2,34.7,1007.9491459627328,1009.6006211180124,75.5248447204969,21.2888198757764,7.850931677018633,0.4850931677018634,0
13-09-2021,24.15527950310559,25.67888198757764,27.19402,30.2,34.7,1007.9596273291926,1009.6111801242236,75.4472049689441,21.19875776397516,7.816770186335404,0.4816770186335404,0
14-09-2021,24.088043478260868,25.62282608695652,27.55166,30.2,34.7,1007.970108695652,1009.6217391304348,75.3695652173913,21.108695652173918,7.782608695652174,0.4782608695652174,0
15-09-2021,24.02080745341615,25.566770186335404,27.49908,30.2,34.7,1007.9805900621118,1009.632298136646,75.2919254658385,21.018633540372672,7.748447204968944,0.4748447204968944,0
16-09-2021,23.95357142857143,25.51071428571429,27.18255,30.2,34.7,1007.9910714285714,1009.6428571428572,75.21428571428571,20.928571428571427,7.714285714285714,0.4714285714285715,0
17-09-2021,23.886335403726708,25.45465838509317,27.09982,30.2,34.7,1008.0015527950312,1009.6534161490684,75.13664596273291,20.838509316770185,7.680124223602484,0.4680124223602485,0
18-09-2021,23.819099378881987,25.39860248447205,26.65777,30.2,34.7,1008.0120341614906,1009.6639751552794,75.05900621118012,20.748447204968944,7.645962732919255,0.4645962732919255,0
19-09-2021,23.75186335403727,25.342546583850933,26.5832,30.2,34.7,1008.0225155279504,1009.6745341614908,74.98136645962732,20.658385093167706,7.611801242236025,0.4611801242236025,0
20-09-2021,23.684627329192548,25.28649068322981,26.99804,30.2,34.7,1008.03299689441,1009.685093167702,74.90372670807453,20.56832298136646,7.577639751552795,0.4577639751552795,0
21-09-2021,23.617391304347827,25.230434782608697,26.56902,30.2,34.7,1008.0434782608696,1009.695652173913,74.82608695652173,20.47826086956522,7.543478260869565,0.4543478260869565,0
22-09-2021,23.550155279503105,25.17437888198758,26.46703,30.2,34.7,1008.0539596273292,1009.7062111801242,74.74844720496894,20.388198757763973,7.509316770186335,0.4509316770186335,0
23-09-2021,23.482919254658384,25.11832298136646,26.57183,30.2,34.7,1008.0644409937888,1009.7167701863352,74.67080745341615,20.29813664596273,7.475155279503106,0.4475155279503106,0
24-09-2021,23.415683229813663,25.062267080745343,26.942,30.2,34.7,1008.0749223602484,1009.7273291925466,74.59316770186335,20.20807453416149,7.440993788819876,0.4440993788819876,0
25-09-2021,23.348447204968945,25.006211180124225,26.83386,30.2,34.7,1008.085403726708,1009.7378881987578,74.51552795031056,20.11801242236025,7.406832298136646,0.4406832298136646,0
26-09-2021,23.281211180124224,24.950155279503107,26.79608,30.2,34.7,1008.0958850931676,1009.7484472049688,74.43788819875776,20.027950310559007,7.372670807453416,0.4372670807453416,0
27-09-2021,23.213975155279503,24.89409937888199,26.86266,30.2,34.7,1008.1063664596272,1009.75900621118,74.36024844720497,19.937888198757765,7.338509316770186,0.4338509316770186,0
28-09-2021,23.14673913043478,24.83804347826087,26.627,30.2,34.7,1008.116847826087,1009.7695652173912,74.28260869565217,19.847826086956523,7.304347826086957,0.4304347826086957,0
29-09-2021,23.079503105590064,24.781987577639757,26.79278,30.2,34.7,1008.1273291925464,1009.7801242236025,74.20496894409938,19.75776397515528,7.270186335403727,0.4270186335403727,0
30-09-2021,23.012267080745342,24.725931677018632,26.96462,30.2,34.7,1008.1378105590062,1009.7906832298136,74.12732919254658,19.66770186335404,7.236024844720497,0.4236024844720497,0
01-10-2021,22.94503105590062,24.669875776397514,27.53777,33.1,37.6,1008.148291925466,1009.8012422360248,74.04968944099379,19.577639751552795,7.2018633540372665,0.4201863354037267,0
02-10-2021,22.8777950310559,24.6138198757764,27.8297,33.1,37.6,1008.1587732919256,1009.811801242236,73.972049689441,19.487577639751557,7.167701863354037,0.4167701863354037,0
03-10-2021,22.81055900621118,24.55776397515528,28.05593,33.1,37.6,1008.1692546583852,1009.8223602484472,73.8944099378882,19.39751552795031,7.133540372670807,0.4133540372670807,0
04-10-2021,22.74332298136646,24.50170807453416,28.39617,33.1,37.6,1008.1797360248448,1009.8329192546583,73.8167701863354,19.30745341614907,7.099378881987578,0.4099378881987577,0
05-10-2021,22.67608695652174,24.445652173913043,28.63888,33.1,37.6,1008.1902173913044,1009.8434782608696,73.73913043478261,19.217391304347828,7.065217391304348,0.4065217391304348,0
06-10-2021,22.60885093167702,24.389596273291925,28.9249,33.1,37.6,1008.200698757764,1009.8540372670808,73.66149068322981,19.127329192546583,7.0310559006211175,0.4031055900621118,0
07-10-2021,22.541614906832297,24.333540372670807,28.86175,33.1,37.6,1008.2111801242236,1009.864596273292,73.58385093167702,19.03726708074534,6.996894409937888,0.3996894409937889,0
08-10-2021,22.474378881987576,24.27748447204969,27.82964,33.1,37.6,1008.2216614906832,1009.8751552795032,73.50621118012423,18.9472049689441,6.962732919254658,0.3962732919254659,0
09-10-2021,22.40714285714286,24.22142857142857,27.70373,33.1,37.6,1008.2321428571428,1009.8857142857142,73.42857142857143,18.857142857142858,6.928571428571429,0.3928571428571429,0
10-10-2021,22.339906832298137,24.165372670807454,27.76708,33.1,37.6,1008.2426242236024,1009.8962732919256,73.35093167701864,18.767080745341616,6.894409937888199,0.3894409937888199,0
11-10-2021,22.272670807453416,24.109316770186336,27.62353,33.1,37.6,1008.253105590062,1009.9068322981368,73.27329192546584,18.67701863354037,6.8602484472049685,0.3860248447204969,0
12-10-2021,22.20543478260869,24.053260869565214,27.7861,33.1,37.6,1008.2635869565216,1009.9173913043478,73.19565217391305,18.58695652173913,6.826086956521739,0.3826086956521739,0
13-10-2021,22.138198757763973,23.9972049689441,28.55505,33.1,37.6,1008.2740683229814,1009.927950310559,73.11801242236025,18.496894409937887,6.791925465838509,0.3791925465838509,0
14-10-2021,22.070962732919256,23.941149068322986,29.3841,33.1,37.6,1008.284549689441,1009.93850931677,73.04037267080746,18.40683229813665,6.75776397515528,0.375776397515528,0
15-10-2021,22.00372670807453,23.885093167701864,29.38842,33.1,37.6,1008.2950310559006,1009.9490683229814,72.96273291925466,18.316770186335404,6.72360248447205,0.372360248447205,0
16-10-2021,21.936490683229813,23.829037267080743,28.92983,33.1,37.6,1008.3055124223604,1009.9596273291926,72.88509316770187,18.22670807453416,6.68944099378882,0.368944099378882,0
17-10-2021,21.86925465838509,23.77298136645963,28.6911,33.1,37.6,1008.31599378882,1009.9701863354036,72.80745341614907,18.13664596273292,6.65527950310559,0.365527950310559,0
18-10-2021,21.80201863354037,23.71692546583851,28.63027,33.1,37.6,1008.3264751552796,1009.9807453416148,72.72981366459628,18.046583850931675,6.62111801242236,0.3621118012422361,0
19-10-2021,21.734782608695653,23.660869565217396,27.87,33.1,37.6,1008.3369565217392,1009.991304347826,72.65217391304348,17.956521739130434,6.586956521739131,0.3586956521739131,0
20-10-2021,21.66754658385093,23.60481366459627,27.37164,33.1,37.6,1008.3474378881988,1010.0018633540373,72.57453416149069,17.866459627329192,6.552795031055901,0.3552795031055901,0
21-10-2021,21.60031055900621,23.548757763975157,27.7512,33.1,37.6,1008.3579192546584,1010.0124223602484,72.4968944099379,17.77639751552795,6.518633540372671,0.3518633540372671,0
22-10-2021,21.533074534161493,23.49270186335404,28.0094,33.1,37.6,1008.368400621118,1010.0229813664596,72.4192546583851,17.68633540372671,6.48447204968944,0.3484472049689441,0
23-10-2021,21.46583850931677,23.43664596273292,27.3161,33.1,37.6,1008.3788819875776,1010.0335403726708,72.3416149068323,17.596273291925463,6.450310559006211,0.3450310559006211,0
24-10-2021,21.39860248447205,23.3805900621118,26.96865,33.1,37.6,1008.3893633540372,1010.044099378882,72.2639751552795,17.506211180124225,6.416149068322982,0.3416149068322981,0
25-10-2021,21.33136645962733,23.32453416149068,27.01,33.1,37.6,1008.3998447204968,1010.0546583850931,72.1863354037267,17.41614906832298,6.381987577639752,0.3381987577639752,0
26-10-2021,21.264130434782608,23.268478260869564,27.59133,33.1,37.6,1008.4103260869564,1010.0652173913044,72.1086956521739,17.32608695652174,6.3478260869565215,0.3347826086956522,0
27-10-2021,21.19689440993789,23.212422360248446,27.97036,33.1,37.6,1008.4208074534162,1010.0757763975156,72.03105590062111,17.236024844720497,6.313664596273291,0.3313664596273292,0
28-10-2021,21.12965838509317,23.15636645962733,27.7207,33.1,37.6,1008.4312888198758,1010.0863354037268,71.95341614906832,17.145962732919255,6.279503105590062,0.3279503105590062,0
29-10-2021,21.062422360248448,23.10031055900621,27.48812,33.1,37.6,1008.4417701863354,1010.096894409938,71.87577639751552,17.055900621118013,6.245341614906833,0.3245341614906832,0
30-10-2021,20.995186335403726,23.044254658385093,27.0567,33.1,37.6,1008.452251552795,1010.107453416149,71.79813664596273,16.965838509316768,6.211180124223603,0.3211180124223602,0
31-10-2021,20.927950310559005,22.98819875776397,27.21804,33.1,37.6,1008.4627329192548,1010.1180124223604,71.72049689440993,16.87577639751553,6.1770186335403725,0.3177018633540373,0
01-11-2021,20.860714285714288,22.932142857142857,27.4347,33.4,37.9,1008.4732142857144,1010.1285714285714,71.64285714285714,16.785714285714285,6.142857142857142,0.3142857142857143,0
02-11-2021,20.793478260869566,22.87608695652174,27.76965,33.4,37.9,1008.483695652174,1010.1391304347826,71.56521739130434,16.695652173913043,6.108695652173913,0.3108695652173913,0
03-11-2021,20.726242236024845,22.82003105590062,27.90997,33.4,37.9,1008.4941770186336,1010.1496894409938,71.48757763975155,16.6055900621118,6.074534161490683,0.3074534161490683,0
04-11-2021,20.659006211180124,22.763975155279503,28.06548,33.4,37.9,1008.5046583850932,1010.1602484472048,71.40993788819875,16.51552795031056,6.040372670807454,0.3040372670807453,0
05-11-2021,20.591770186335403,22.707919254658385,28.0011,33.4,37.9,1008.5151397515529,1010.1708074534162,71.33229813664596,16.425465838509318,6.006211180124224,0.3006211180124224,0
06-11-2021,20.524534161490685,22.651863354037268,27.4447,33.4,37.9,1008.5256211180124,1010.1813664596274,71.25465838509317,16.335403726708073,5.972049689440993,0.2972049689440994,0
07-11-2021,20.457298136645964,22.59580745341615,27.4522,33.4,37.9,1008.536102484472,1010.1919254658384,71.17701863354037,16.24534161490683,5.937888198757763,0.2937888198757764,0
08-11-2021,20.39006211180124,22.539751552795032,27.48095,33.4,37.9,1008.5465838509316,1010.2024844720496,71.09937888198758,16.15527950310559,5.903726708074534,0.2903726708074534,0
09-11-2021,20.32282608695652,22.483695652173918,26.9973,33.4,37.9,1008.5570652173913,1010.2130434782608,71.02173913043478,16.065217391304348,5.869565217391305,0.2869565217391304,0
10-11-2021,20.2555900621118,22.4276397515528,26.4959,33.4,37.9,1008.5675465838508,1010.223602484472,70.94409937888199,15.975155279503106,5.8354037267080745,0.2835403726708074,0
11-11-2021,20.18835403726708,22.37158385093168,26.36694,33.4,37.9,1008.5780279503106,1010.2341614906832,70.86645962732919,15.885093167701864,5.801242236024844,0.2801242236024845,0
12-11-2021,20.12111801242236,22.31552795031056,26.4464,33.4,37.9,1008.5885093167702,1010.2447204968944,70.7888198757764,15.79503105590062,5.767080745341614,0.2767080745341615,0
13-11-2021,20.05388198757764,22.25947204968944,26.99322,33.4,37.9,1008.5989906832298,1010.2552795031056,70.7111801242236,15.704968944099376,5.732919254658385,0.2732919254658385,0
14-11-2021,19.98664596273292,22.203416149068325,27.4631,33.4,37.9,1008.6094720496894,1010.2658385093168,70.63354037267081,15.614906832298136,5.698757763975156,0.2698757763975155,0
15-11-2021,19.9194099378882,22.147360248447207,27.50762,33.4,37.9,1008.6199534161492,1010.276397515528,70.55590062111801,15.524844720496894,5.6645962732919255,0.2664596273291926,0
16-11-2021,19.85217391304348,22.09130434782609,27.91152,33.4,37.9,1008.6304347826087,1010.2869565217392,70.47826086956522,15.434782608695652,5.630434782608695,0.2630434782608696,0
17-11-2021,19.78493788819876,22.035248447204967,27.7409,33.4,37.9,1008.6409161490684,1010.2975155279504,70.40062111801242,15.34472049689441,5.596273291925465,0.2596273291925466,0
18-11-2021,19.71770186335404,21.97919254658385,26.90777,33.4,37.9,1008.651397515528,1010.3080745341616,70.32298136645963,15.254658385093167,5.562111801242236,0.2562111801242236,0
19-11-2021,19.65046583850932,21.92313664596273,27.29824,33.4,37.9,1008.6618788819876,1010.3186335403726,70.24534161490683,15.164596273291924,5.527950310559007,0.2527950310559006,0
20-11-2021,19.583229813664595,21.86708074534161,28.14648,33.4,37.9,1008.6723602484471,1010.3291925465838,70.16770186335404,15.074534161490682,5.4937888198757765,0.2493788819875776,0
21-11-2021,19.51599378881988,21.811024844720496,27.9805,33.4,37.9,1008.6828416149068,1010.3397515527952,70.09006211180125,14.98447204968944,5.459627329192546,0.2459627329192547,0
22-11-2021,19.44875776397516,21.754968944099375,27.39892,33.4,37.9,1008.6933229813664,1010.3503105590062,70.01242236024845,14.8944099378882,5.425465838509316,0.2425465838509317,0
23-11-2021,19.381521739130434,21.69891304347826,27.82372,33.4,37.9,1008.703804347826,1010.3608695652174,69.93478260869566,14.804347826086955,5.391304347826087,0.2391304347826087,0
24-11-2021,19.31428571428572,21.642857142857142,28.35702,33.4,37.9,1008.7142857142856,1010.3714285714286,69.85714285714286,14.714285714285714,5.357142857142857,0.2357142857142857,0
25-11-2021,19.247049689440992,21.586801242236024,28.6296,33.4,37.9,1008.7247670807452,1010.3819875776396,69.77950310559007,14.624223602484472,5.322981366459628,0.2322981366459627,0
26-11-2021,19.179813664596274,21.530745341614907,28.2102,33.4,37.9,1008.735248447205,1010.392546583851,69.70186335403727,14.53416149068323,5.288819875776397,0.2288819875776397,0
27-11-2021,19.112577639751557,21.47468944099379,27.784,33.4,37.9,1008.7457298136646,1010.403105590062,69.62422360248448,14.444099378881988,5.254658385093167,0.2254658385093167,0
28-11-2021,19.04534161490683,21.41863354037267,27.55682,33.4,37.9,1008.7562111801242,1010.4136645962732,69.54658385093168,14.354037267080743,5.220496894409938,0.2220496894409938,0
29-11-2021,18.978105590062118,21.362577639751557,26.9777,33.4,37.9,1008.7666925465838,1010.4242236024844,69.46894409937889,14.263975155279503,5.186335403726708,0.2186335403726708,0
30-11-2021,18.910869565217396,21.306521739130435,27.3273,33.4,37.9,1008.7771739130436,1010.4347826086956,69.3913043478261,14.17391304347826,5.152173913043479,0.2152173913043478,0
01-12-2021,18.84363354037267,21.25046583850932,25.41012,31.9,36.4,1008.7876552795032,1010.4453416149069,69.3136645962733,14.083850931677018,5.118012422360248,0.2118012422360248,0
02-12-2021,18.77639751552795,21.1944099378882,23.52386,31.9,36.4,1008.7981366459628,1010.455900621118,69.2360248447205,13.993788819875776,5.083850931677018,0.2083850931677018,0
03-12-2021,18.70916149068323,21.13835403726708,25.01776,31.9,36.4,1008.8086180124224,1010.4664596273292,69.15838509316771,13.903726708074531,5.049689440993788,0.2049689440993788,0
04-12-2021,18.64192546583851,21.08229813664596,25.30813,31.9,36.4,1008.819099378882,1010.4770186335404,69.08074534161491,13.813664596273291,5.015527950310559,0.2015527950310559,0
05-12-2021,18.57468944099379,21.02624223602484,25.22155,31.9,36.4,1008.8295807453416,1010.4875776397516,69.00310559006212,13.72360248447205,4.9813664596273295,0.1981366459627329,0
06-12-2021,18.50745341614907,20.970186335403724,25.53896,31.9,36.4,1008.8400621118012,1010.4981366459627,68.92546583850933,13.633540372670808,4.947204968944099,0.1947204968944099,0
07-12-2021,18.440217391304348,20.914130434782606,26.21862,31.9,36.4,1008.8505434782608,1010.508695652174,68.84782608695652,13.543478260869565,4.913043478260869,0.1913043478260869,0
08-12-2021,18.372981366459623,20.85807453416149,26.63186,31.9,36.4,1008.8610248447204,1010.5192546583852,68.77018633540372,13.453416149068325,4.878881987577639,0.1878881987577639,0
09-12-2021,18.30574534161491,20.80201863354037,26.7332,31.9,36.4,1008.87150621118,1010.5298136645964,68.69254658385093,13.36335403726708,4.84472049689441,0.184472049689441,0
10-12-2021,18.238509316770187,20.745962732919253,26.49093,31.9,36.4,1008.8819875776396,1010.5403726708074,68.61490683229813,13.273291925465838,4.8105590062111805,0.181055900621118,0
11-12-2021,18.171273291925463,20.68990683229813,26.72253,31.9,36.4,1008.8924689440994,1010.5509316770186,68.53726708074534,13.183229813664596,4.77639751552795,0.177639751552795,0
12-12-2021,18.104037267080745,20.633850931677017,26.4325,31.9,36.4,1008.902950310559,1010.56149068323,68.45962732919254,13.093167701863354,4.74223602484472,0.174223602484472,0
13-12-2021,18.036801242236024,20.5777950310559,26.33892,31.9,36.4,1008.9134316770186,1010.572049689441,68.38198757763975,13.00310559006211,4.70807453416149,0.170807453416149,0
14-12-2021,17.969565217391306,20.52173913043478,25.5826,31.9,36.4,1008.9239130434784,1010.5826086956522,68.30434782608695,12.91304347826087,4.673913043478261,0.1673913043478261,0
15-12-2021,17.902329192546585,20.465683229813664,24.83807,31.9,36.4,1008.934394409938,1010.5931677018632,68.22670807453416,12.822981366459627,4.639751552795032,0.1639751552795031,0
16-12-2021,17.835093167701864,20.409627329192546,24.9424,31.9,36.4,1008.9448757763976,1010.6037267080744,68.14906832298136,12.732919254658384,4.605590062111801,0.1605590062111801,0
17-12-2021,17.767857142857142,20.353571428571428,24.58068,31.9,36.4,1008.9553571428572,1010.6142857142858,68.07142857142857,12.642857142857142,4.571428571428571,0.1571428571428571,0
18-12-2021,17.70062111801242,20.29751552795031,25.1083,31.9,36.4,1008.9658385093168,1010.6248447204968,67.99378881987577,12.5527950310559,4.537267080745341,0.1537267080745341,0
19-12-2021,17.633385093167703,20.241459627329192,25.09728,31.9,36.4,1008.9763198757764,1010.635403726708,67.91614906832298,12.462732919254655,4.503105590062112,0.1503105590062112,0
20-12-2021,17.566149068322982,20.185403726708078,24.85394,31.9,36.4,1008.986801242236,1010.6459627329192,67.83850931677019,12.372670807453416,4.468944099378882,0.1468944099378882,0
21-12-2021,17.49891304347826,20.12934782608696,24.5063,31.9,36.4,1008.9972826086956,1010.6565217391304,67.76086956521739,12.282608695652174,4.434782608695652,0.1434782608695652,0
22-12-2021,17.431677018633543,20.07329192546584,24.21337,31.9,36.4,1009.0077639751552,1010.6670807453417,67.6832298136646,12.19254658385093,4.400621118012422,0.1400621118012422,0
23-12-2021,17.36444099378882,20.01723602484472,24.04528,31.9,36.4,1009.0182453416148,1010.6776397515528,67.6055900621118,12.102484472049689,4.366459627329192,0.1366459627329193,0
24-12-2021,17.2972049689441,19.961180124223603,23.41284,31.9,36.4,1009.0287267080744,1010.688198757764,67.527950310559,12.012422360248449,4.332298136645963,0.1332298136645963,0
25-12-2021,17.22996894409938,19.905124223602485,23.04675,31.9,36.4,1009.039208074534,1010.6987577639752,67.45031055900621,11.922360248447204,4.298136645962733,0.1298136645962733,0
26-12-2021,17.16273291925466,19.849068322981367,23.9502,31.9,36.4,1009.0496894409938,1010.7093167701864,67.37267080745342,11.832298136645962,4.263975155279502,0.1263975155279503,0
27-12-2021,17.09549689440994,19.79301242236025,24.34246,31.9,36.4,1009.0601708074536,1010.7198757763975,67.29503105590062,11.74223602484472,4.229813664596273,0.1229813664596273,0
