Unnamed: 0,latitude,longitude,max_temperature,mean_temperature,normal_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave
9638,18.8,72.8,302.17917,300.74088,301.4452586666667,0.0,0.0,101011.63,3,72,2023,0
9639,19.05,72.8,302.67163,300.71396,301.4452586666667,0.0,0.0,101009.01,3,72,2023,0
9640,18.8,72.8,302.8089,300.78146,301.46790599999997,0.0,0.0,100913.695,3,73,2023,0
9641,19.05,72.8,303.56155,300.93045,301.46790599999997,0.0,0.0,100909.66,3,73,2023,0
9642,18.8,72.8,303.12842,300.60056,301.700497,0.000103442,5.97e-06,100790.27,3,74,2023,0
9643,19.05,72.8,303.77594,300.87918,301.700497,8.78e-06,1.09e-06,100780.91,3,74,2023,0
9644,18.8,72.8,300.98203,300.08066,301.57914366666665,2.84e-05,2.73e-06,100935.78,3,75,2023,0
9645,19.05,72.8,300.98697,299.96918,301.57914366666665,4.64e-05,2.06e-06,100930.21,3,75,2023,0
9646,18.8,72.8,300.35965,299.52887,301.47652966666664,0.000400332,2.95e-05,101028.56,3,76,2023,0
9647,19.05,72.8,300.8829,299.63834,301.47652966666664,0.000185635,2.39e-05,101025.73,3,76,2023,0
9648,18.8,72.8,300.87598,299.5408,301.623428,1.05e-06,1.19e-07,100923.79,3,77,2023,0
9649,19.05,72.8,301.211,299.55188,301.623428,1.03e-05,7.71e-07,100919.74,3,77,2023,0
9650,18.8,72.8,299.81323,299.0896,301.494465,4.34e-05,5.81e-06,100931.63,3,78,2023,0
9651,19.05,72.8,300.1731,299.13562,301.494465,6.37e-05,7.12e-06,100921.13,3,78,2023,0
9652,18.8,72.8,299.97913,299.01218,301.3690943333333,7.45e-05,1.72e-05,100908.82,3,79,2023,0
9653,19.05,72.8,300.19778,299.05048,301.3690943333333,0.000119002,2.77e-05,100899.625,3,79,2023,0
9654,18.8,72.8,299.43597,298.721,301.34290166666665,0.000182561,3.71e-05,100966.47,3,80,2023,0
9655,19.05,72.8,299.68323,298.75186,301.34290166666665,0.000207699,4.84e-05,100961.73,3,80,2023,0
9656,18.8,72.8,300.51672,299.40356,301.52581166666664,1.14e-05,1.26e-06,101040.84,3,81,2023,0
9657,19.05,72.8,300.9874,299.51352,301.52581166666664,1.98e-05,2.52e-06,101035.836,3,81,2023,0
9658,18.8,72.8,300.31055,299.29556,301.501947,9.5e-05,2.15e-05,101068.23,3,82,2023,0
9659,19.05,72.8,300.6032,299.3647,301.501947,0.000123015,3e-05,101065.25,3,82,2023,0
9660,18.8,72.8,300.69574,299.52914,301.9017953333333,3.22e-05,3.9e-06,101078.336,3,83,2023,0
9661,19.05,72.8,301.03824,299.59805,301.9017953333333,3.6e-05,4.45e-06,101076.51,3,83,2023,0
9662,18.8,72.8,300.29498,299.0195,302.2339416666666,2.86e-07,1.19e-08,101185.375,3,84,2023,0
9663,19.05,72.8,300.7192,299.13596,302.2339416666666,0.0,0.0,101183.9,3,84,2023,0
9664,18.8,72.8,300.26483,298.78952,302.1058023333333,0.0,0.0,101176.37,3,85,2023,0
9665,19.05,72.8,300.67383,298.8035,302.1058023333333,0.0,0.0,101173.086,3,85,2023,0
9666,18.8,72.8,300.2003,298.94775,301.91974466666665,6.67e-07,5.56e-08,101131.164,3,86,2023,0
9667,19.05,72.8,300.64685,299.04065,301.91974466666665,1.72e-06,1.27e-07,101125.34,3,86,2023,0
9668,18.8,72.8,300.47446,299.14975,301.6743936666666,3.15e-06,2.7e-07,101051.77,3,87,2023,0
9669,19.05,72.8,300.88953,299.3096,301.6743936666666,1.14e-06,9.54e-08,101045.78,3,87,2023,0
9670,18.8,72.8,300.333,299.28726,301.95106866666663,1.91e-07,7.94e-09,101097.35,3,88,2023,0
9671,19.05,72.8,300.862,299.42236,301.95106866666663,7.63e-07,3.18e-08,101090.52,3,88,2023,0
9672,18.8,72.8,300.078,299.1682,301.9033926666667,1.85e-05,2.08e-06,101065.625,3,89,2023,0
9673,19.05,72.8,300.42905,299.3556,301.9033926666667,1.78e-05,1.74e-06,101056.13,3,89,2023,0
9674,18.8,72.8,300.10934,299.70215,301.78663233333333,0.000143771,1.34e-05,101013.98,3,90,2023,0
9675,19.05,72.8,300.40613,299.82608,301.78663233333333,9.77e-05,1.54e-05,101006.47,3,90,2023,0
9676,18.8,72.8,300.50787,299.3697,301.464826,1.76e-05,2.99e-06,101047.695,4,91,2023,0
9677,19.05,72.8,301.08157,299.50894,301.464826,2.26e-05,3.42e-06,101044.25,4,91,2023,0
9678,18.8,72.8,300.6189,299.56036,301.488292,1.31e-05,1.33e-06,101036.06,4,92,2023,0
9679,19.05,72.8,301.2155,299.7477,301.488292,1.03e-05,1.21e-06,101027.59,4,92,2023,0
9680,18.8,72.8,300.2928,299.39676,301.4781003333334,3.11e-05,4.56e-06,100999.414,4,93,2023,0
9681,19.05,72.8,300.88815,299.60635,301.4781003333334,3.59e-05,4.42e-06,100993.18,4,93,2023,0
9682,18.8,72.8,300.75418,299.75174,301.7034763333333,0.0,0.0,101047.72,4,94,2023,0
9683,19.05,72.8,301.41812,300.00766,301.7034763333333,0.0,0.0,101041.06,4,94,2023,0
9684,18.8,72.8,300.9514,299.92505,301.7460706666667,1.43e-06,6.75e-08,101022.23,4,95,2023,0
9685,19.05,72.8,301.60715,300.17593,301.7460706666667,5.72e-07,2.39e-08,101015.93,4,95,2023,0
9686,18.8,72.8,302.16055,300.43442,301.92505,0.0,0.0,100995.44,4,96,2023,0
9687,19.05,72.8,303.14917,300.77823,301.92505,0.0,0.0,100995.76,4,96,2023,0
9688,18.8,72.8,303.10492,301.6748,301.95960866666667,0.00018591,1.14e-05,101052.87,4,97,2023,0
9689,19.05,72.8,304.04477,302.09256,301.95960866666667,3.06e-06,2.55e-07,101052.625,4,97,2023,0
9690,18.8,72.8,302.87048,301.97244,302.0164153333333,4.55e-05,1.97e-06,101204.44,4,98,2023,0
9691,19.05,72.8,303.43396,302.32184,302.0164153333333,2.39e-05,9.97e-07,101201.53,4,98,2023,0
9692,18.8,72.8,303.37805,301.83884,302.077854,1.14e-06,4.77e-08,101270.78,4,99,2023,0
9693,19.05,72.8,304.1266,302.16528,302.077854,3.57e-08,1.49e-09,101266.94,4,99,2023,0
9694,18.8,72.8,303.45218,302.10205,302.049533,5.34e-06,5.28e-07,101098.28,4,100,2023,0
9695,19.05,72.8,304.057,302.42746,302.049533,0.0,0.0,101097.02,4,100,2023,0
9696,18.8,72.8,303.78467,302.09976,302.169679,3.81e-07,1.59e-08,101119.27,4,101,2023,0
9697,19.05,72.8,304.4848,302.41293,302.169679,0.0,0.0,101113.51,4,101,2023,0
9698,18.8,72.8,303.79327,302.4479,302.3331646666667,0.0,0.0,101079.586,4,102,2023,0
9699,19.05,72.8,305.0103,302.823,302.3331646666667,0.0,0.0,101078.98,4,102,2023,0
9700,18.8,72.8,304.3226,302.83752,302.447155,0.0,0.0,101023.75,4,103,2023,0
9701,19.05,72.8,305.34665,303.2154,302.447155,0.0,0.0,101022.53,4,103,2023,0
9702,18.8,72.8,303.4512,302.0774,302.0536616666667,0.0,0.0,101016.79,4,104,2023,0
9703,19.05,72.8,304.46967,302.4525,302.0536616666667,0.0,0.0,101013.04,4,104,2023,0
9704,18.8,72.8,302.93536,301.57053,302.0047876666667,0.0,0.0,101030.06,4,105,2023,0
9705,19.05,72.8,303.68292,301.93225,302.0047876666667,2.86e-07,1.19e-08,101024.77,4,105,2023,0
9706,18.8,72.8,302.4753,301.1189,302.41089800000003,0.0,0.0,100924.6,4,106,2023,0
9707,19.05,72.8,303.25443,301.31473,302.41089800000003,0.0,0.0,100922.195,4,106,2023,0
9708,18.8,72.8,302.9723,301.32785,302.50142,0.0,0.0,100917.65,4,107,2023,0
9709,19.05,72.8,303.97678,301.5821,302.50142,0.0,0.0,100914.98,4,107,2023,0
9710,18.8,72.8,304.18814,302.5209,302.6163256666667,0.0,0.0,100947.46,4,108,2023,0
9711,19.05,72.8,305.2652,302.90894,302.6163256666667,0.0,0.0,100948.48,4,108,2023,0
9712,18.8,72.8,304.22623,303.1317,302.71520200000003,0.0,0.0,100729.445,4,109,2023,0
9713,19.05,72.8,305.3356,303.60086,302.71520200000003,0.0,0.0,100725.19,4,109,2023,0
9714,18.8,72.8,303.37283,302.1726,302.6677026666667,0.0,0.0,100609.16,4,110,2023,0
9715,19.05,72.8,304.52496,302.6476,302.6677026666667,7.63e-07,3.18e-08,100595.85,4,110,2023,0
9716,18.8,72.8,301.71625,300.99197,303.1868536666667,0.0,0.0,100681.46,4,111,2023,0
9717,19.05,72.8,302.50946,301.31882,303.1868536666667,0.0,0.0,100673.0,4,111,2023,0
9718,18.8,72.8,301.6798,300.70297,302.8288483333333,7.63e-07,3.97e-08,100754.01,4,112,2023,0
9719,19.05,72.8,302.2043,300.96854,302.8288483333333,9.53e-07,1.27e-07,100744.125,4,112,2023,0
9720,18.8,72.8,301.45636,300.53503,302.8572996666666,1.66e-05,1.24e-06,100767.06,4,113,2023,0
9721,19.05,72.8,302.0658,300.82315,302.8572996666666,3.08e-05,1.8e-06,100758.164,4,113,2023,0
9722,18.8,72.8,301.74026,300.72183,302.7431736666667,1.91e-07,7.94e-09,100785.18,4,114,2023,0
9723,19.05,72.8,302.6638,301.06973,302.7431736666667,7.63e-07,3.18e-08,100774.125,4,114,2023,0
9724,18.8,72.8,301.88977,300.9957,302.86544266666664,3.53e-05,1.55e-06,100788.875,4,115,2023,0
9725,19.05,72.8,302.67615,301.38492,302.86544266666664,3.82e-07,3.18e-08,100774.75,4,115,2023,0
9726,18.8,72.8,301.5211,300.84222,302.7872906666667,1.15e-05,2.23e-06,100851.336,4,116,2023,0
9727,19.05,72.8,301.91055,301.0712,302.7872906666667,1.95e-05,2.52e-06,100840.75,4,116,2023,0
9728,18.8,72.8,301.6848,300.82025,303.02241266666664,5.05e-06,3.02e-07,100861.945,4,117,2023,0
9729,19.05,72.8,302.10657,301.0589,303.02241266666664,3.81e-06,1.95e-07,100855.445,4,117,2023,0
9730,18.8,72.8,301.64502,300.94608,303.26813200000004,0.000180191,7.98e-06,100936.57,4,118,2023,0
9731,19.05,72.8,302.2431,301.2135,303.26813200000004,4.23e-05,3.27e-06,100928.29,4,118,2023,0
9732,18.8,72.8,301.96228,300.9113,302.97435466666667,5.72e-07,1.07e-07,100898.77,4,119,2023,0
9733,19.05,72.8,302.4571,301.05908,302.97435466666667,1.15e-06,1.59e-07,100892.21,4,119,2023,0
9734,18.8,72.8,301.4974,300.43192,302.778696,0.000133887,2.26e-05,100761.26,4,120,2023,0
9735,19.05,72.8,301.83704,300.65042,302.778696,0.000217114,2.8e-05,100755.27,4,120,2023,0
9736,18.8,72.8,301.47528,300.57553,302.74009966666665,7.18e-05,3.84e-06,100744.23,5,121,2023,0
9737,19.05,72.8,301.7194,300.70438,302.74009966666665,4.07e-05,3.46e-06,100739.125,5,121,2023,0
9738,18.8,72.8,301.6631,300.72177,302.48868733333336,0.000139829,1.81e-05,100794.56,5,122,2023,0
9739,19.05,72.8,302.04678,300.88467,302.48868733333336,0.000130249,2.14e-05,100788.44,5,122,2023,0
9740,18.8,72.8,301.6711,300.97842,302.516172,7.54e-05,1.04e-05,100946.01,5,123,2023,0
9741,19.05,72.8,302.32507,301.1686,302.516172,0.000122446,1.71e-05,100938.63,5,123,2023,0
9742,18.8,72.8,301.6345,300.91254,302.5914496666667,9.86e-05,1.22e-05,100887.555,5,124,2023,0
9743,19.05,72.8,302.06332,301.05972,302.5914496666667,0.000128932,1.56e-05,100880.586,5,124,2023,0
9744,18.8,72.8,301.8514,301.15616,302.67580533333336,9.91e-05,4.58e-06,100815.21,5,125,2023,0
9745,19.05,72.8,302.4281,301.41293,302.67580533333336,4.4e-05,3.36e-06,100807.0,5,125,2023,0
9746,18.8,72.8,302.08844,301.22336,302.7435346666667,1.14e-05,1.73e-06,100812.72,5,126,2023,0
9747,19.05,72.8,302.6346,301.52402,302.7435346666667,1.18e-05,2.35e-06,100803.664,5,126,2023,0
9748,18.8,72.8,302.3894,301.64554,302.8513076666667,6.68e-05,1.19e-05,100825.69,5,127,2023,0
9749,19.05,72.8,302.82465,301.8857,302.8513076666667,2.33e-05,4.18e-06,100817.21,5,127,2023,0
9750,18.8,72.8,302.58008,301.99747,302.88580733333333,0.000127042,1.58e-05,100747.945,5,128,2023,0
9751,19.05,72.8,303.1554,302.25204,302.88580733333333,5.37e-05,6.9e-06,100740.07,5,128,2023,0
9752,18.8,72.8,302.981,302.27658,303.00905566666665,1.43e-05,1.43e-06,100785.57,5,129,2023,0
9753,19.05,72.8,303.5639,302.50586,303.00905566666665,4.58e-06,4.93e-07,100776.195,5,129,2023,0
9754,18.8,72.8,303.33517,302.59283,302.77716433333336,0.0,0.0,100701.49,5,130,2023,0
9755,19.05,72.8,303.88354,302.8849,302.77716433333336,0.0,0.0,100689.02,5,130,2023,0
9756,18.8,72.8,303.71622,302.67172,302.77212733333334,0.0,0.0,100711.38,5,131,2023,0
9757,19.05,72.8,304.28882,303.01395,302.77212733333334,0.0,0.0,100699.77,5,131,2023,0
9758,18.8,72.8,303.3905,302.5062,302.83417733333334,7.63e-07,6.36e-08,100784.195,5,132,2023,0
9759,19.05,72.8,303.81186,302.7706,302.83417733333334,0.0,0.0,100771.66,5,132,2023,0
9760,18.8,72.8,303.84082,302.893,302.9223596666667,9.53e-08,7.94e-09,100867.63,5,133,2023,0
9761,19.05,72.8,304.24725,303.1303,302.9223596666667,4.77e-07,3.58e-08,100850.086,5,133,2023,0
9762,18.8,72.8,303.4801,302.7698,302.95417,2.29e-06,3.18e-07,100826.19,5,134,2023,0
9763,19.05,72.8,303.8501,302.9855,302.95417,4.2e-06,3.81e-07,100811.26,5,134,2023,0
9764,18.8,72.8,303.61096,302.83954,303.24142266666667,4.65e-05,1.09e-05,100895.91,5,135,2023,0
9765,19.05,72.8,303.9243,303.1001,303.24142266666667,4.6e-05,1.07e-05,100882.625,5,135,2023,0
9766,18.8,72.8,303.65192,302.854,303.4291193333333,5.15e-05,1.07e-05,101034.164,5,136,2023,0
9767,19.05,72.8,303.98627,303.10434,303.4291193333333,5.63e-05,1.24e-05,101022.66,5,136,2023,0
9768,18.8,72.8,303.1446,302.4926,303.157268,1.49e-05,3.16e-06,101045.57,5,137,2023,0
9769,19.05,72.8,303.74756,302.79453,303.157268,2.4e-05,5.32e-06,101036.47,5,137,2023,0
9770,18.8,72.8,303.232,302.40805,303.1550746666666,1.52e-05,2.07e-06,101163.46,5,138,2023,0
9771,19.05,72.8,303.77393,302.69846,303.1550746666666,1.39e-05,2.26e-06,101157.03,5,138,2023,0
9772,18.8,72.8,303.19785,302.30515,303.29845033333334,2.67e-06,5.76e-07,101018.62,5,139,2023,0
9773,19.05,72.8,303.76868,302.56168,303.29845033333334,3.05e-06,6.91e-07,101011.72,5,139,2023,0
9774,18.8,72.8,303.00266,302.29422,303.300984,1.85e-05,2.79e-06,100953.625,5,140,2023,0
9775,19.05,72.8,303.4323,302.54803,303.300984,1.66e-05,2.61e-06,100944.75,5,140,2023,0
9776,18.8,72.8,303.0346,302.2908,303.2325666666667,6.16e-05,1.42e-05,101023.18,5,141,2023,0
9777,19.05,72.8,303.45993,302.59225,303.2325666666667,6.12e-05,1.21e-05,101014.44,5,141,2023,0
9778,18.8,72.8,302.88416,302.25034,303.12902633333334,6.01e-06,1.14e-06,101082.805,5,142,2023,0
9779,19.05,72.8,303.47253,302.55182,303.12902633333334,8.3e-06,1.68e-06,101076.836,5,142,2023,0
9780,18.8,72.8,303.0711,302.2399,303.26760533333334,7.63e-07,3.97e-08,101083.13,5,143,2023,0
9781,19.05,72.8,303.7301,302.56357,303.26760533333334,9.53e-07,7.15e-08,101075.21,5,143,2023,0
9782,18.8,72.8,303.39862,302.5544,303.252549,2.39e-05,5.52e-06,101050.26,5,144,2023,0
9783,19.05,72.8,303.7537,302.77487,303.252549,2.57e-05,5.81e-06,101037.34,5,144,2023,0
9784,18.8,72.8,303.48767,302.74594,303.1852523333334,5.25e-05,9.45e-06,101112.805,5,145,2023,0
9785,19.05,72.8,303.8467,303.01956,303.1852523333334,2.58e-05,4.51e-06,101098.5,5,145,2023,0
9786,18.8,72.8,303.25854,302.46265,303.2829693333333,0.000318896,8.68e-05,101139.91,5,146,2023,0
9787,19.05,72.8,303.80475,302.83804,303.2829693333333,0.000292307,8.22e-05,101124.29,5,146,2023,0
9788,18.8,72.8,303.96402,303.16733,303.475079,1.66e-05,2.9e-06,101040.91,5,147,2023,0
9789,19.05,72.8,304.2956,303.39053,303.475079,1.4e-05,2.84e-06,101026.35,5,147,2023,0
9790,18.8,72.8,303.70386,302.95325,303.38613266666664,3.88e-05,1e-05,100936.82,5,148,2023,0
9791,19.05,72.8,304.07095,303.22458,303.38613266666664,4.03e-05,1.05e-05,100926.5,5,148,2023,0
9792,18.8,72.8,303.63525,302.86816,303.3804406666667,3.15e-06,4.17e-07,100892.63,5,149,2023,0
9793,19.05,72.8,304.19632,303.11353,303.3804406666667,4.48e-06,4.77e-07,100885.38,5,149,2023,0
9794,18.8,72.8,303.56702,302.6945,303.26187699999997,1.91e-07,1.99e-08,100895.34,5,150,2023,0
9795,19.05,72.8,304.30814,303.03247,303.26187699999997,8.77e-06,4.45e-07,100884.12,5,150,2023,0
9796,18.8,72.8,303.7154,302.88724,303.32190633333335,3.24e-06,2.66e-07,100851.91,5,151,2023,0
9797,19.05,72.8,304.46216,303.22913,303.32190633333335,6.56e-05,2.81e-06,100841.96,5,151,2023,0
9798,18.8,72.8,303.27655,302.51187,303.43737066666665,5.72e-07,9.94e-08,100843.96,6,152,2023,0
9799,19.05,72.8,303.91534,302.8217,303.43737066666665,2.96e-06,2.54e-07,100830.625,6,152,2023,0
9800,18.8,72.8,303.67996,302.73044,303.245846,3.56e-05,6.77e-06,100924.59,6,153,2023,0
9801,19.05,72.8,304.1371,303.07202,303.245846,3.24e-05,5.66e-06,100912.125,6,153,2023,0
9802,18.8,72.8,304.17047,303.49603,303.3184463333334,2.78e-05,6.43e-06,100853.086,6,154,2023,0
9803,19.05,72.8,304.4359,303.71512,303.3184463333334,3.39e-05,7.92e-06,100839.46,6,154,2023,0
9804,18.8,72.8,303.64453,303.09216,303.253423,0.000229078,6.31e-05,100841.79,6,155,2023,0
9805,19.05,72.8,303.82446,303.2888,303.253423,0.000719257,7.82e-05,100829.16,6,155,2023,0
9806,18.8,72.8,303.6803,303.05417,303.2464756666667,8.53e-05,1.65e-05,100777.945,6,156,2023,0
9807,19.05,72.8,303.93762,303.18185,303.2464756666667,0.000106819,2.41e-05,100765.62,6,156,2023,0
9808,18.8,72.8,304.07294,303.27124,303.302925,0.000164987,2.94e-05,100738.49,6,157,2023,0
9809,19.05,72.8,304.29968,303.40393,303.302925,0.000182908,3.73e-05,100727.59,6,157,2023,0
9810,18.8,72.8,303.981,303.11063,302.84245266666665,5.99e-05,9.51e-06,100705.414,6,158,2023,0
9811,19.05,72.8,304.30237,303.27432,302.84245266666665,6.9e-05,1.09e-05,100693.26,6,158,2023,0
9812,18.8,72.8,303.98965,303.1871,302.8134326666667,0.000148489,3.42e-05,100732.164,6,159,2023,0
9813,19.05,72.8,304.4175,303.39658,302.8134326666667,0.000143424,2.33e-05,100724.914,6,159,2023,0
9814,18.8,72.8,304.3974,303.35345,302.87944400000003,0.000210767,6.78e-05,100544.54,6,160,2023,0
9815,19.05,72.8,304.62738,303.57248,302.87944400000003,0.000200255,7.5e-05,100539.06,6,160,2023,0
9816,18.8,72.8,304.1439,302.63004,302.61951899999997,0.00132339,0.000315277,100374.51,6,161,2023,0
9817,19.05,72.8,304.5157,302.97427,302.61951899999997,0.001504885,0.000305515,100367.04,6,161,2023,0
9818,18.8,72.8,303.7616,302.48083,302.54134,0.000437951,0.000135813,100307.76,6,162,2023,0
9819,19.05,72.8,304.29782,302.86673,302.54134,0.000357973,0.000115243,100297.16,6,162,2023,0
9820,18.8,72.8,302.9648,301.66464,302.3003136666667,0.000577929,0.000255803,100254.625,6,163,2023,0
9821,19.05,72.8,303.20636,301.92062,302.3003136666667,0.000640202,0.000264149,100240.28,6,163,2023,0
9822,18.8,72.8,303.15738,301.5416,302.29747066666664,0.000690654,0.000294182,100426.47,6,164,2023,0
9823,19.05,72.8,303.38535,301.76993,302.29747066666664,0.000722618,0.000302647,100406.97,6,164,2023,0
9824,18.8,72.8,303.2448,301.6677,302.0528783333333,0.000692486,0.000262096,100631.15,6,165,2023,0
9825,19.05,72.8,303.5695,301.88754,302.0528783333333,0.000595442,0.000264989,100610.586,6,165,2023,0
9826,18.8,72.8,303.46014,302.4204,301.846095,0.000542287,0.000225596,100654.914,6,166,2023,0
9827,19.05,72.8,303.71906,302.64188,301.846095,0.000451439,0.000230414,100629.9,6,166,2023,0
9828,18.8,72.8,302.4414,301.78146,301.5862963333333,0.000364879,0.000245415,100587.76,6,167,2023,0
9829,19.05,72.8,302.59378,302.0439,301.5862963333333,0.000379989,0.000223255,100559.26,6,167,2023,0
9830,18.8,72.8,302.79645,301.835,301.865259,0.00037525,0.000234007,100692.98,6,168,2023,0
9831,19.05,72.8,303.18134,302.18692,301.865259,0.000338105,0.00021002,100668.77,6,168,2023,0
9832,18.8,72.8,302.5067,301.45117,301.66104966666666,0.000344184,0.000179166,100756.29,6,169,2023,0
9833,19.05,72.8,302.94974,301.82883,301.66104966666666,0.000288297,0.000169717,100736.47,6,169,2023,0
9834,18.8,72.8,302.71436,302.07822,301.65745799999996,0.000273885,0.000102635,100645.74,6,170,2023,0
9835,19.05,72.8,303.2237,302.3964,301.65745799999996,0.000321006,0.000108393,100629.73,6,170,2023,0
9836,18.8,72.8,302.6571,302.04727,301.820957,0.000295148,0.000126118,100552.23,6,171,2023,0
9837,19.05,72.8,303.27252,302.38278,301.820957,0.000355125,0.000127496,100537.22,6,171,2023,0
9838,18.8,72.8,302.4994,301.78278,301.82503833333334,0.000285161,8.42e-05,100581.47,6,172,2023,0
9839,19.05,72.8,302.9821,302.11606,301.82503833333334,0.000240887,9.43e-05,100567.46,6,172,2023,0
9840,18.8,72.8,302.68597,301.79044,301.64156699999995,0.000159915,6.33e-05,100615.41,6,173,2023,0
9841,19.05,72.8,303.08353,302.18042,301.64156699999995,0.000227952,6.07e-05,100600.35,6,173,2023,0
9842,18.8,72.8,301.70886,300.92422,301.7243133333333,0.000468067,0.00023298,100558.48,6,174,2023,0
9843,19.05,72.8,302.22467,301.33078,301.7243133333333,0.000463467,0.000216859,100542.19,6,174,2023,0
9844,18.8,72.8,301.03098,300.43527,301.44684866666665,0.00229942,0.001073931,100446.48,6,175,2023,0
9845,19.05,72.8,301.37408,300.6165,301.44684866666665,0.001280448,0.000744395,100429.164,6,175,2023,0
9846,18.8,72.8,300.68686,300.04062,301.39972,0.001836581,0.00095061,100450.625,6,176,2023,0
9847,19.05,72.8,300.75604,300.21213,301.39972,0.001829959,0.000841892,100432.79,6,176,2023,0
9848,18.8,72.8,300.8093,299.9761,301.612817,0.002654686,0.000990684,100570.805,6,177,2023,0
9849,19.05,72.8,301.06445,300.144,301.612817,0.002878296,0.001078454,100550.07,6,177,2023,0
9850,18.8,72.8,300.57938,299.8434,301.48130733333335,0.003168723,0.002046556,100559.164,6,178,2023,0
9851,19.05,72.8,300.73712,299.9943,301.48130733333335,0.002972024,0.002111313,100542.59,6,178,2023,0
9852,18.8,72.8,300.7603,300.2306,301.2181963333333,0.005605761,0.003199383,100616.914,6,179,2023,0
9853,19.05,72.8,300.81427,300.20004,301.2181963333333,0.006272975,0.003450336,100592.125,6,179,2023,0
9854,18.8,72.8,300.8663,300.3298,301.28906966666665,0.003814624,0.002408417,100653.97,6,180,2023,0
9855,19.05,72.8,300.8312,300.33435,301.28906966666665,0.003992241,0.002054921,100627.62,6,180,2023,0
9856,18.8,72.8,301.12964,300.4409,301.2629753333333,0.005253061,0.003063202,100628.66,6,181,2023,0
9857,19.05,72.8,300.93323,300.4329,301.2629753333333,0.003712275,0.00257373,100601.85,6,181,2023,0
9858,18.8,72.8,300.94824,300.32504,301.2240663333333,0.00335187,0.001652126,100683.336,7,182,2023,0
9859,19.05,72.8,300.82187,300.3608,301.2240663333333,0.003771959,0.001728227,100658.77,7,182,2023,0
9860,18.8,72.8,301.01376,300.19345,301.2603933333333,0.003412419,0.001479579,100639.586,7,183,2023,0
9861,19.05,72.8,301.1719,300.32663,301.2603933333333,0.002684784,0.001254301,100617.54,7,183,2023,0
9862,18.8,72.8,300.9117,300.35992,301.12811200000004,0.002377312,0.001086552,100434.74,7,184,2023,0
9863,19.05,72.8,301.6449,300.5673,301.12811200000004,0.001941478,0.001016416,100414.805,7,184,2023,0
9864,18.8,72.8,301.3263,300.54886,301.1831506666667,0.003233108,0.001324895,100253.37,7,185,2023,0
9865,19.05,72.8,301.2911,300.6711,301.1831506666667,0.002587229,0.001225565,100234.79,7,185,2023,0
9866,18.8,72.8,301.2738,300.33783,301.0984736666667,0.003854857,0.001144461,100097.75,7,186,2023,0
9867,19.05,72.8,301.36542,300.5465,301.0984736666667,0.001942949,0.000920364,100078.836,7,186,2023,0
9868,18.8,72.8,300.55847,300.1246,300.885397,0.012192376,0.004612193,100218.31,7,187,2023,0
9869,19.05,72.8,300.71002,300.23074,300.885397,0.010503389,0.003920744,100193.27,7,187,2023,0
9870,18.8,72.8,300.5205,300.25027,300.909606,0.004964996,0.00352795,100351.35,7,188,2023,0
9871,19.05,72.8,300.62418,300.35187,300.909606,0.00500903,0.003289677,100317.625,7,188,2023,0
9872,18.8,72.8,301.25784,300.43442,300.793701,0.002149516,0.00074194,100531.664,7,189,2023,0
9873,19.05,72.8,301.28644,300.61807,300.793701,0.001875051,0.000662072,100500.18,7,189,2023,0
9874,18.8,72.8,301.3545,300.61792,300.71189233333337,0.000618357,0.000362673,100629.47,7,190,2023,0
9875,19.05,72.8,301.5154,300.78445,300.71189233333337,0.000788034,0.000359006,100601.74,7,190,2023,0
9876,18.8,72.8,301.38684,301.00607,300.671038,0.000345832,0.000162812,100670.91,7,191,2023,0
9877,19.05,72.8,301.8173,301.2689,300.671038,0.00027592,0.000168223,100648.87,7,191,2023,0
9878,18.8,72.8,301.0463,300.71097,300.80127600000003,0.000234178,0.000145054,100703.414,7,192,2023,0
9879,19.05,72.8,301.35138,300.8446,300.80127600000003,0.000301928,0.000156914,100684.97,7,192,2023,0
9880,18.8,72.8,300.5178,300.151,300.8730443333333,0.000410517,0.000224571,100587.19,7,193,2023,0
9881,19.05,72.8,300.55746,300.31863,300.8730443333333,0.000456542,0.000225225,100570.94,7,193,2023,0
9882,18.8,72.8,300.85022,299.9351,300.67757166666667,0.002174787,0.000758765,100553.43,7,194,2023,0
9883,19.05,72.8,301.11026,300.16455,300.67757166666667,0.002023056,0.000736499,100532.59,7,194,2023,0
9884,18.8,72.8,300.8938,299.91742,300.6020833333333,0.002100947,0.001243982,100708.24,7,195,2023,0
9885,19.05,72.8,300.7841,300.09476,300.6020833333333,0.001497039,0.001026284,100686.22,7,195,2023,0
9886,18.8,72.8,300.72232,300.11502,300.70647033333336,0.000430395,0.000314449,100767.79,7,196,2023,0
9887,19.05,72.8,300.68726,300.31882,300.70647033333336,0.000435224,0.000278761,100746.66,7,196,2023,0
9888,18.8,72.8,299.90436,299.4336,300.4453623333333,0.000700533,0.000464726,100689.945,7,197,2023,0
9889,19.05,72.8,300.07373,299.69662,300.4453623333333,0.000527753,0.000391195,100668.07,7,197,2023,0
9890,18.8,72.8,300.53183,299.60715,300.6823626666667,0.002052206,0.001030588,100577.195,7,198,2023,0
9891,19.05,72.8,300.82257,299.85242,300.6823626666667,0.001823048,0.000974756,100551.99,7,198,2023,0
9892,18.8,72.8,300.1872,299.90747,300.547585,0.003275137,0.002483205,100456.695,7,199,2023,0
