YEAR,MN,HR,DT,MSLP,DBT,WBT,DPT
2018,3,72,2,1009.5,24.8,22.0,20.5
2018,3,72,3,1009.1,27.0,23.4,20.6
2018,3,72,4,1010.0,24.6,22.0,20.6
2018,3,72,5,1011.1,24.8,21.4,19.5
2018,3,72,6,1009.5,26.6,20.2,16.2
2018,3,72,7,1011.1,26.0,23.0,21.5
2018,3,72,8,1011.5,23.4,20.6,19.0
2018,3,72,9,1011.1,26.4,21.8,19.3
2018,3,72,10,1011.0,27.0,24.0,22.6
2018,3,72,11,1011.5,24.2,18.0,13.6
2018,3,72,12,1011.0,25.0,18.6,14.2
2018,3,72,13,1011.1,29.2,17.6,8.0
2018,3,72,14,1010.5,28.0,20.8,16.4
2018,3,72,15,1010.8,26.8,22.0,19.4
2018,3,72,16,1010.3,24.6,21.0,19.0
2018,3,72,17,1009.9,26.0,24.0,23.1
2018,3,72,18,1012.0,27.4,23.4,21.4
2018,3,72,19,1012.9,26.0,22.6,20.8
2018,3,72,20,1011.8,26.6,23.8,22.5
2018,3,72,21,1012.0,26.0,23.0,21.5
2018,3,72,22,1010.8,23.8,20.6,18.8
2018,3,72,23,1010.9,24.0,21.8,20.6
2018,3,72,24,1011.5,26.0,23.6,22.4
2018,3,72,25,1011.0,28.0,22.0,18.7
2018,3,72,26,1011.4,29.4,26.4,25.1
2018,3,72,27,1011.3,27.8,25.4,24.3
2018,3,72,28,1011.0,26.0,23.8,22.8
2018,3,72,29,1010.3,27.0,25.4,24.7
2018,3,72,30,1009.5,27.4,24.4,23.0
2018,3,72,31,1009.4,26.2,24.4,23.6
2018,3,84,1,1009.4,22.6,18.8,16.4
2018,3,84,2,1009.6,24.2,22.0,21.0
2018,3,84,3,1008.4,25.0,23.8,23.2
2018,3,84,4,1008.7,27.0,24.4,23.2
2018,3,84,5,1009.5,25.6,22.4,20.7
2018,3,84,6,1010.0,25.6,22.6,21.1
2018,3,84,7,1008.4,25.6,20.2,16.9
2018,3,84,8,1009.8,24.6,22.6,21.6
2018,3,84,9,1010.6,21.6,19.2,17.7
2018,3,84,10,1009.8,25.2,21.2,19.0
2018,3,84,11,1010.1,26.0,23.2,21.8
2018,3,84,12,1010.4,26.0,21.6,19.2
2018,3,84,13,1009.9,27.8,20.4,15.8
2018,3,84,14,1009.3,27.6,22.0,18.9
2018,3,84,15,1009.1,27.8,20.0,15.0
2018,3,84,16,1009.0,25.0,21.6,19.8
2018,3,84,17,1009.0,25.2,22.2,20.6
2018,3,84,18,1009.1,26.6,24.6,23.7
2018,3,84,19,1010.9,26.4,23.0,21.0
2018,3,84,20,1011.7,25.2,23.0,21.9
2018,3,84,21,1010.9,25.8,23.2,21.9
2018,3,84,22,1010.8,24.8,22.4,21.2
2018,3,84,23,1009.9,22.8,20.4,19.0
2018,3,84,24,1010.0,23.6,22.2,21.5
2018,3,84,25,1010.0,24.2,23.0,22.4
2018,3,84,26,1010.2,25.2,21.2,19.0
2018,3,84,27,1009.4,27.2,25.4,24.6
2018,3,84,28,1009.8,27.0,25.2,24.4
2018,3,84,29,1009.9,25.0,23.6,22.9
2018,3,84,30,1009.5,26.0,24.0,23.1
2018,3,84,31,1008.2,27.0,24.4,23.2
2018,4,0,1,1007.9,23.6,23.0,22.7
2018,4,0,2,1008.3,23.2,22.0,21.4
2018,4,0,3,1008.8,24.0,22.4,21.6
2018,4,0,4,1007.5,24.2,22.8,22.1
2018,4,0,5,1006.3,25.0,23.6,22.9
2018,4,0,6,1006.9,25.0,23.4,22.6
2018,4,0,7,1008.9,25.0,23.8,23.2
2018,4,0,8,1008.5,23.8,22.4,21.7
2018,4,0,9,1009.3,23.2,22.0,21.4
2018,4,0,10,1008.6,25.0,23.6,22.9
2018,4,0,11,1008.5,25.2,23.8,23.1
2018,4,0,12,1008.3,25.2,23.6,22.8
2018,4,0,13,1007.8,25.0,23.8,23.2
2018,4,0,14,1007.7,25.2,24.0,23.4
2018,4,0,15,1007.7,26.4,24.4,23.5
2018,4,0,16,1009.6,28.2,25.6,24.5
2018,4,0,17,1009.1,28.4,26.4,25.6
2018,4,0,18,1010.5,29.2,27.0,26.1
2018,4,0,19,1007.6,26.2,24.6,23.9
2018,4,0,20,1007.0,25.6,23.8,22.9
2018,4,0,21,1008.7,26.0,24.0,23.1
2018,4,0,22,1007.7,26.6,25.0,24.3
2018,4,0,23,1009.1,25.2,23.4,22.5
2018,4,0,24,1008.8,26.4,24.8,24.1
2018,4,0,25,1007.7,25.0,23.8,23.2
2018,4,0,26,1007.4,24.8,23.4,22.7
2018,4,0,27,1007.2,25.0,23.4,22.6
2018,4,0,28,1008.4,25.4,23.8,23.0
2018,4,0,30,1007.2,26.2,24.4,23.6
2018,4,12,1,1009.9,26.0,24.2,23.4
2018,4,12,2,1010.3,26.0,22.6,20.8
2018,4,12,3,1010.7,26.0,23.4,22.1
2018,4,12,4,1009.2,27.0,25.0,24.1
2018,4,12,5,1007.7,28.4,25.4,24.1
2018,4,12,6,1009.4,27.4,24.4,23.0
2018,4,12,7,1010.6,27.4,24.4,23.0
2018,4,12,8,1010.2,28.2,25.0,23.6
2018,4,12,9,1011.3,26.6,22.2,19.9
2018,4,12,10,1010.1,28.2,24.2,22.3
2018,4,12,11,1010.6,28.0,25.2,23.9
2018,4,12,12,1010.3,28.2,25.0,23.6
2018,4,12,14,1009.9,28.0,25.6,24.6
2018,4,12,15,1009.7,28.8,25.6,24.2
2018,4,12,16,1011.6,30.2,26.2,24.5
2018,4,12,17,1011.1,30.6,27.0,25.5
2018,4,12,18,1011.8,31.4,27.2,25.5
2018,4,12,19,1008.9,31.0,25.4,22.9
2018,4,12,20,1009.0,31.0,25.4,22.9
2018,4,12,21,1010.1,29.4,25.8,24.2
2018,4,12,22,1009.6,29.0,24.6,22.5
2018,4,12,23,1010.6,28.8,24.8,23.0
2018,4,12,24,1010.7,29.2,25.2,23.4
2018,4,12,25,1009.7,28.8,25.0,23.3
2018,4,12,26,1009.7,29.2,25.4,23.7
2018,4,12,27,1009.3,28.4,24.8,23.1
2018,4,12,28,1009.9,28.4,25.4,23.8
2018,4,12,29,1010.4,29.4,26.2,24.8
2018,4,12,30,1009.0,29.6,25.4,23.5
2018,4,24,1,1010.1,32.0,24.6,21.0
2018,4,24,2,1010.6,31.4,26.0,23.6
2018,4,24,3,1011.2,31.4,24.0,20.3
2018,4,24,4,1008.7,31.4,26.4,24.3
2018,4,24,5,1007.6,31.8,26.8,24.7
2018,4,24,7,1010.5,32.6,26.2,23.4
2018,4,24,8,1010.3,32.4,26.0,23.2
2018,4,24,9,1010.9,34.2,24.0,18.6
2018,4,24,10,1009.1,35.0,21.6,12.9
2018,4,24,11,1010.7,33.8,24.4,19.6
2018,4,24,12,1009.8,32.0,27.2,25.2
2018,4,24,13,1010.1,32.8,26.4,23.6
2018,4,24,14,1009.6,32.0,27.0,24.9
2018,4,24,15,1010.1,32.6,26.6,24.0
2018,4,24,16,1011.4,33.0,27.6,25.4
2018,4,24,17,1011.0,34.4,28.0,25.4
2018,4,24,18,1012.1,35.4,28.0,25.0
2018,4,24,19,1008.9,34.2,27.4,24.6
2018,4,24,20,1010.5,34.0,26.6,23.4
2018,4,24,21,1009.9,33.0,26.6,23.8
2018,4,24,22,1009.7,35.2,23.4,16.8
2018,4,24,23,1009.8,34.2,26.4,22.9
2018,4,24,24,1009.9,35.0,25.8,21.5
2018,4,24,25,1009.4,34.2,26.0,22.3
2018,4,24,26,1009.6,32.0,26.0,23.3
2018,4,24,27,1009.8,32.0,26.2,23.7
2018,4,24,28,1009.9,32.4,26.4,23.8
2018,4,24,29,1010.2,33.0,26.6,23.8
2018,4,24,30,1009.1,33.0,26.6,23.8
2018,4,36,1,1007.1,31.4,25.0,22.0
2018,4,36,2,1008.1,32.2,25.6,22.6
2018,4,36,3,1008.4,31.0,25.4,22.9
2018,4,36,4,1005.7,32.8,27.0,24.6
2018,4,36,5,1005.0,32.6,26.6,24.0
2018,4,36,6,1006.8,32.2,25.6,22.6
2018,4,36,7,1008.0,33.4,26.4,23.3
2018,4,36,8,1007.9,33.6,25.0,20.8
2018,4,36,9,1008.3,34.0,24.0,18.8
2018,4,36,10,1007.0,32.8,25.4,22.0
2018,4,36,11,1007.9,32.6,26.8,24.3
2018,4,36,12,1007.7,32.0,26.0,23.3
2018,4,36,13,1007.4,33.0,27.0,24.5
2018,4,36,14,1007.0,32.6,26.0,23.1
2018,4,36,15,1007.8,32.4,26.4,23.8
2018,4,36,16,1008.3,32.8,27.4,25.2
2018,4,36,17,1008.4,34.6,28.4,26.0
2018,4,36,18,1009.0,34.4,28.0,25.4
2018,4,36,19,1006.0,35.0,28.4,25.8
2018,4,36,20,1008.8,33.8,26.8,23.8
2018,4,36,21,1007.8,33.6,27.6,25.2
2018,4,36,22,1007.5,35.8,21.4,11.7
2018,4,36,23,1007.6,33.8,26.6,23.5
2018,4,36,24,1007.5,34.4,26.0,22.2
2018,4,36,25,1007.1,33.6,26.2,22.9
2018,4,36,26,1007.1,32.6,26.2,23.4
2018,4,36,27,1007.7,32.4,26.4,23.8
2018,4,36,28,1008.2,33.2,26.4,23.4
2018,4,36,29,1008.2,33.2,27.2,24.7
2018,4,36,30,1007.1,33.0,27.2,24.8
2018,4,48,1,1006.0,30.4,21.4,16.0
2018,4,48,2,1006.9,30.4,23.6,20.1
2018,4,48,3,1006.6,30.4,24.6,21.8
2018,4,48,4,1004.2,31.4,24.0,20.3
2018,4,48,5,1003.7,31.2,25.0,22.1
2018,4,48,6,1006.1,31.2,24.8,21.8
2018,4,48,7,1006.1,32.0,24.4,20.6
2018,4,48,8,1007.0,31.0,25.4,22.9
2018,4,48,9,1007.3,31.2,23.4,19.3
2018,4,48,10,1006.2,30.4,25.2,22.8
2018,4,48,11,1006.5,31.4,26.0,23.6
2018,4,48,12,1006.2,31.0,25.4,22.9
2018,4,48,13,1006.2,31.2,26.6,24.7
2018,4,48,14,1005.8,31.6,26.2,23.9
2018,4,48,15,1006.6,31.0,26.8,25.1
2018,4,48,16,1006.4,31.4,26.2,23.9
2018,4,48,17,1007.1,33.6,27.0,24.2
2018,4,48,18,1007.3,34.0,26.6,23.4
2018,4,48,19,1005.0,34.6,24.4,19.2
2018,4,48,20,1007.8,32.4,26.0,23.2
2018,4,48,21,1006.3,32.0,27.0,24.9
2018,4,48,22,1006.5,34.2,22.4,15.4
2018,4,48,23,1006.9,32.0,26.4,24.0
2018,4,48,24,1006.6,33.0,25.6,22.2
2018,4,48,25,1006.4,32.0,24.6,21.0
2018,4,48,26,1005.8,31.4,25.6,23.0
2018,4,48,27,1007.2,31.0,26.0,23.8
2018,4,48,28,1007.2,31.2,26.2,24.0
2018,4,48,29,1006.9,32.0,26.6,24.3
2018,4,48,30,1006.1,31.6,26.4,24.2
2018,4,60,1,1007.9,28.4,24.0,21.9
2018,4,60,2,1009.2,28.0,23.8,21.8
2018,4,60,3,1008.0,28.0,24.4,22.7
2018,4,60,4,1005.9,29.2,24.0,21.5
2018,4,60,5,1005.6,29.2,24.4,22.1
2018,4,60,6,1007.8,28.4,24.6,22.8
2018,4,60,7,1007.4,29.2,24.2,21.8
2018,4,60,8,1009.2,28.6,24.6,22.7
2018,4,60,9,1008.7,29.0,24.6,22.5
2018,4,60,10,1007.6,28.4,25.0,23.5
2018,4,60,11,1008.1,29.0,25.4,23.8
2018,4,60,12,1007.7,28.4,25.4,24.1
2018,4,60,13,1007.9,29.0,26.0,24.7
2018,4,60,14,1007.4,28.8,26.0,24.8
2018,4,60,15,1008.7,29.2,26.2,24.9
2018,4,60,16,1008.2,29.6,26.4,25.1
2018,4,60,17,1009.5,32.6,26.6,24.0
2018,4,60,18,1007.8,31.0,26.0,23.8
2018,4,60,19,1007.0,30.6,24.4,21.4
2018,4,60,20,1008.8,29.8,25.0,22.8
2018,4,60,21,1007.4,29.6,26.0,24.5
2018,4,60,22,1008.2,29.4,24.4,22.0
2018,4,60,23,1007.7,29.4,26.2,24.8
2018,4,60,24,1007.9,29.6,25.6,23.8
2018,4,60,25,1008.3,29.0,24.4,22.2
2018,4,60,26,1007.1,28.4,24.8,23.1
2018,4,60,27,1009.2,28.8,25.0,23.3
2018,4,60,28,1008.8,29.0,26.0,24.7
2018,4,60,29,1007.5,29.6,26.0,24.5
2018,4,60,30,1007.6,29.2,26.0,24.6
2018,4,72,1,1009.7,26.0,23.6,22.4
2018,4,72,2,1010.2,25.2,23.0,21.9
2018,4,72,3,1008.8,27.0,24.0,22.6
2018,4,72,4,1006.9,27.6,24.6,23.2
2018,4,72,5,1007.2,26.6,23.4,22.1
2018,4,72,6,1009.2,28.0,25.0,23.7
2018,4,72,7,1009.4,26.6,24.0,22.8
2018,4,72,8,1010.7,26.0,23.8,22.8
2018,4,72,9,1010.0,27.8,24.8,23.4
2018,4,72,10,1009.0,28.0,25.0,23.7
2018,4,72,11,1009.0,28.0,25.2,23.9
2018,4,72,12,1009.0,28.0,25.4,24.3
2018,4,72,13,1009.3,27.4,25.4,24.5
2018,4,72,14,1008.6,27.4,25.6,24.8
2018,4,72,15,1010.4,28.6,25.8,24.6
2018,4,72,16,1009.7,29.6,27.2,26.2
2018,4,72,17,1011.3,31.0,27.8,26.6
2018,4,72,18,1009.2,30.0,26.4,24.9
2018,4,72,19,1008.4,29.0,25.0,23.2
2018,4,72,20,1009.6,28.4,25.0,23.5
2018,4,72,21,1008.7,28.2,25.6,24.5
2018,4,72,22,1009.7,27.8,24.0,22.2
2018,4,72,23,1009.2,27.4,25.6,24.8
2018,4,72,24,1009.1,27.8,25.4,24.3
2018,4,72,25,1008.7,27.4,24.4,23.0
2018,4,72,26,1008.3,27.6,25.0,23.8
2018,4,72,27,1010.0,28.2,25.2,23.9
2018,4,72,28,1010.4,28.4,25.8,24.7
2018,4,72,29,1008.6,28.4,25.8,24.7
2018,4,72,30,1008.5,29.2,25.8,24.4
2018,4,84,1,1008.5,24.6,23.4,22.8
2018,4,84,2,1008.7,24.8,23.2,22.4
2018,4,84,3,1009.4,24.4,23.0,22.5
2018,4,84,4,1007.9,26.0,23.4,22.1
2018,4,84,5,1006.1,26.0,24.0,23.1
2018,4,84,6,1006.5,26.0,24.0,23.1
2018,4,84,7,1008.4,26.0,24.4,23.7
2018,4,84,8,1008.3,25.0,23.4,22.6
2018,4,84,9,1009.4,24.4,23.0,22.3
2018,4,84,10,1008.7,25.6,24.0,23.3
2018,4,84,11,1008.4,26.4,24.6,23.8
2018,4,84,12,1008.1,26.8,24.4,23.3
2018,4,84,13,1007.9,26.0,24.4,23.7
2018,4,84,14,1007.7,26.6,25.0,24.3
2018,4,84,15,1007.6,27.2,25.2,24.3
2018,4,84,16,1009.6,28.4,26.0,25.0
2018,4,84,17,1008.6,29.0,27.0,26.2
2018,4,84,18,1010.3,30.0,27.6,26.7
2018,4,84,19,1007.8,28.2,26.0,25.1
2018,4,84,20,1007.0,27.0,24.4,23.2
2018,4,84,21,1008.7,26.6,24.6,23.7
2018,4,84,22,1007.7,27.8,25.4,24.3
2018,4,84,23,1008.3,26.8,24.2,23.0
2018,4,84,24,1008.3,28.0,26.0,25.2
2018,4,84,25,1007.6,27.0,24.6,23.5
2018,4,84,26,1007.3,25.8,24.2,23.5
2018,4,84,27,1007.4,26.3,24.2,23.3
2018,4,84,28,1008.3,26.6,24.6,23.7
2018,4,84,29,1009.1,28.0,25.2,23.9
2018,4,84,30,1007.3,28.0,25.0,23.7
2018,5,0,1,1007.6,26.6,24.4,23.4
2018,5,0,3,1007.2,26.0,24.4,23.7
2018,5,0,4,1007.4,27.0,25.0,24.1
2018,5,0,5,1008.3,27.2,25.0,24.0
2018,5,0,6,1008.0,27.0,25.6,25.0
2018,5,0,7,1009.8,28.4,25.4,24.1
2018,5,0,8,1008.0,26.8,24.8,23.9
2018,5,0,9,1008.0,26.4,25.0,24.2
2018,5,0,10,1008.3,28.6,26.4,25.5
2018,5,0,11,1009.5,29.2,26.2,24.9
2018,5,0,12,1009.1,29.0,25.4,23.8
2018,5,0,13,1007.6,27.6,25.4,24.4
2018,5,0,14,1007.9,28.4,26.0,25.0
2018,5,0,15,1007.3,28.0,25.4,24.3
2018,5,0,16,1006.1,27.6,25.4,24.4
2018,5,0,17,1005.7,28.8,27.0,26.3
2018,5,0,18,1006.8,30.0,27.4,26.4
2018,5,0,19,1006.1,28.8,26.6,25.7
2018,5,0,21,1005.6,28.8,26.2,25.1
2018,5,0,22,1006.2,27.6,25.6,24.7
2018,5,0,23,1006.1,29.0,26.0,24.7
2018,5,0,24,1006.1,29.2,26.0,24.6
2018,5,0,25,1005.8,30.0,26.8,25.5
2018,5,0,26,1005.0,29.6,26.6,25.4
2018,5,0,27,1003.2,30.6,28.0,27.0
2018,5,0,28,1004.2,29.8,27.0,25.9
2018,5,0,29,1003.5,30.4,26.8,25.3
2018,5,0,30,1002.8,30.0,26.8,25.5
2018,5,0,31,1003.5,30.4,27.0,25.6
2018,5,12,1,1009.3,29.6,25.8,24.1
2018,5,12,2,1009.1,29.2,25.2,23.4
2018,5,12,3,1009.0,31.0,26.0,23.8
2018,5,12,4,1009.7,31.0,26.4,24.4
2018,5,12,5,1009.7,29.6,26.0,24.5
2018,5,12,6,1009.9,30.0,26.4,24.9
2018,5,12,7,1011.3,31.4,26.0,23.6
2018,5,12,8,1009.9,30.6,26.0,24.0
2018,5,12,9,1009.5,29.8,26.2,24.7
2018,5,12,10,1010.8,31.6,27.4,25.7
2018,5,12,11,1010.8,32.4,26.8,24.4
2018,5,12,12,1010.5,31.4,26.0,23.6
2018,5,12,13,1009.3,31.4,26.6,24.6
2018,5,12,14,1010.3,31.8,27.0,25.0
2018,5,12,15,1009.9,31.0,26.4,24.4
2018,5,12,16,1008.0,30.4,26.2,24.4
2018,5,12,17,1007.5,31.0,27.0,25.4
2018,5,12,18,1008.2,32.2,27.0,24.8
2018,5,12,19,1007.6,32.0,27.4,25.5
2018,5,12,20,1007.3,30.8,26.4,24.5
2018,5,12,21,1007.4,31.4,26.0,23.6
2018,5,12,22,1008.3,31.0,27.0,25.4
2018,5,12,23,1008.0,30.6,27.4,26.1
2018,5,12,24,1007.9,32.6,27.0,24.7
2018,5,12,25,1007.5,30.4,26.2,24.4
2018,5,12,26,1006.6,31.2,26.8,25.0
2018,5,12,27,1005.9,31.8,28.4,27.1
2018,5,12,28,1004.6,31.6,27.6,26.0
2018,5,12,29,1005.3,31.6,27.4,25.7
2018,5,12,30,1004.9,31.8,27.4,25.6
2018,5,12,31,1005.6,32.0,27.4,25.5
2018,5,24,1,1009.7,32.2,26.4,23.9
2018,5,24,2,1009.5,31.8,26.2,23.8
2018,5,24,3,1009.6,33.0,27.0,24.5
2018,5,24,4,1009.8,33.0,27.0,24.5
2018,5,24,5,1010.0,33.0,27.4,25.1
2018,5,24,6,1010.6,33.4,27.4,24.9
2018,5,24,7,1010.6,33.4,26.8,24.0
2018,5,24,8,1009.4,33.4,26.4,22.7
2018,5,24,9,1009.2,33.8,27.4,24.8
2018,5,24,10,1011.0,33.4,27.6,25.2
2018,5,24,11,1010.1,33.8,27.8,25.4
2018,5,24,12,1011.0,33.8,26.6,23.5
2018,5,24,14,1010.6,34.0,27.4,24.7
2018,5,24,15,1009.9,33.6,27.0,24.2
2018,5,24,16,1008.1,33.6,27.4,24.9
2018,5,24,17,1007.3,34.0,28.0,25.6
2018,5,24,18,1008.4,34.0,28.0,25.6
2018,5,24,19,1007.5,34.0,27.4,24.7
2018,5,24,20,1007.8,34.0,27.4,24.7
2018,5,24,21,1007.8,34.4,27.0,23.8
2018,5,24,22,1008.7,35.0,27.0,23.6
2018,5,24,23,1008.3,32.0,28.0,26.4
2018,5,24,24,1007.7,34.0,27.4,24.7
2018,5,24,25,1007.0,33.0,26.8,24.2
2018,5,24,26,1006.5,33.0,27.6,25.4
2018,5,24,27,1006.6,33.2,28.4,26.6
2018,5,24,28,1004.5,33.0,27.4,25.1
2018,5,24,29,1005.8,33.6,27.4,24.9
2018,5,24,30,1005.1,34.0,28.0,25.6
2018,5,24,31,1005.8,34.4,27.8,25.1
2018,5,36,1,1007.7,33.2,27.0,24.4
2018,5,36,2,1008.1,33.0,27.0,24.5
2018,5,36,3,1008.0,34.0,27.2,24.4
2018,5,36,4,1007.6,33.4,27.0,24.3
2018,5,36,5,1008.2,33.8,27.0,24.1
2018,5,36,6,1009.0,33.4,27.6,25.2
2018,5,36,7,1008.1,34.0,26.6,23.4
2018,5,36,8,1007.7,33.2,26.8,24.1
2018,5,36,9,1006.6,34.6,28.0,25.4
2018,5,36,10,1008.8,33.4,27.6,25.2
2018,5,36,11,1007.5,33.6,28.0,25.8
2018,5,36,12,1008.2,34.6,27.2,24.1
2018,5,36,13,1007.5,34.0,27.0,24.0
2018,5,36,14,1007.8,34.0,26.4,23.0
2018,5,36,15,1007.1,33.8,27.4,24.8
2018,5,36,16,1006.1,34.0,27.8,25.3
2018,5,36,17,1004.6,34.4,28.4,26.1
2018,5,36,18,1006.7,34.4,27.6,24.8
2018,5,36,19,1005.8,34.2,27.6,24.9
2018,5,36,20,1006.7,34.6,27.6,24.7
2018,5,36,21,1006.6,34.4,27.8,25.1
2018,5,36,22,1007.0,34.4,27.8,25.1
2018,5,36,23,1006.0,33.2,27.2,24.7
2018,5,36,24,1005.8,34.2,27.2,24.3
2018,5,36,25,1005.7,33.0,27.0,24.5
2018,5,36,26,1003.4,33.8,28.2,26.0
2018,5,36,27,1003.7,34.0,28.6,26.5
2018,5,36,28,1002.6,34.0,28.0,25.6
2018,5,36,29,1003.2,34.4,28.2,25.8
2018,5,36,31,1003.9,34.8,27.2,24.0
2018,5,48,1,1006.9,31.6,25.8,23.2
2018,5,48,2,1007.6,31.8,26.6,24.4
2018,5,48,3,1006.3,32.6,27.0,24.7
2018,5,48,4,1006.3,32.4,26.8,24.4
2018,5,48,5,1007.4,32.8,26.8,23.9
2018,5,48,6,1008.3,32.8,27.0,24.6
2018,5,48,7,1006.8,33.0,26.0,22.9
2018,5,48,8,1006.2,33.2,26.0,23.2
2018,5,48,9,1005.5,33.2,26.2,23.1
2018,5,48,10,1006.8,32.0,27.4,25.5
2018,5,48,11,1005.6,33.0,26.4,23.5
2018,5,48,12,1006.8,32.6,26.4,23.7
2018,5,48,13,1005.6,32.8,27.6,25.5
2018,5,48,14,1006.1,32.4,26.8,24.4
2018,5,48,15,1005.4,32.0,27.0,24.9
2018,5,48,16,1004.4,32.0,27.0,24.9
2018,5,48,17,1002.8,33.0,28.2,26.3
2018,5,48,18,1005.2,33.2,27.8,25.6
2018,5,48,19,1004.4,33.4,28.0,25.9
2018,5,48,20,1005.8,33.6,28.0,25.8
2018,5,48,21,1006.0,33.4,27.4,24.9
2018,5,48,22,1006.2,32.8,27.6,25.5
2018,5,48,23,1004.3,33.0,26.8,24.2
2018,5,48,24,1004.9,33.0,26.4,23.5
2018,5,48,25,1004.9,31.8,26.6,24.4
2018,5,48,26,1001.9,32.8,27.6,25.5
2018,5,48,27,1002.6,32.6,28.0,26.2
2018,5,48,28,1001.4,31.8,27.6,25.9
2018,5,48,29,1002.2,32.8,28.0,26.1
2018,5,48,30,1002.6,33.4,27.6,25.2
2018,5,48,31,1003.1,33.6,27.6,25.2
2018,5,60,1,1008.5,29.6,26.2,24.8
2018,5,60,2,1008.3,29.2,25.8,24.3
2018,5,60,3,1008.3,29.8,26.4,25.0
2018,5,60,4,1008.2,29.8,26.2,24.7
2018,5,60,5,1008.8,30.0,26.0,24.3
2018,5,60,6,1009.6,30.0,26.8,25.5
2018,5,60,7,1007.8,30.0,25.2,22.7
2018,5,60,8,1007.1,30.0,26.0,24.3
2018,5,60,9,1006.6,30.4,26.4,24.7
2018,5,60,10,1007.8,30.0,26.2,24.6
2018,5,60,11,1006.5,30.4,26.4,24.7
2018,5,60,12,1007.5,30.0,25.6,23.7
2018,5,60,13,1007.0,30.0,27.0,25.8
2018,5,60,14,1007.4,30.0,26.6,25.2
2018,5,60,15,1006.6,30.4,26.6,25.0
2018,5,60,16,1005.4,30.0,27.0,25.8
2018,5,60,17,1005.1,31.0,28.0,26.8
2018,5,60,18,1005.6,30.4,27.2,25.9
2018,5,60,19,1005.6,30.6,27.4,26.1
2018,5,60,20,1006.4,31.0,27.0,25.4
2018,5,60,21,1007.1,30.6,26.6,24.9
2018,5,60,22,1006.8,30.2,26.6,25.1
2018,5,60,23,1004.7,30.2,26.6,25.1
2018,5,60,24,1005.9,30.8,26.4,24.5
2018,5,60,25,1005.8,30.4,26.4,24.7
2018,5,60,26,1003.2,30.6,27.4,26.1
2018,5,60,27,1003.7,30.6,27.4,26.1
2018,5,60,28,1002.8,31.0,27.6,26.3
2018,5,60,29,1004.2,31.0,27.0,25.4
2018,5,60,30,1004.2,31.4,27.2,25.5
2018,5,60,31,1004.8,31.6,27.0,25.1
2018,5,72,1,1008.4,29.0,25.6,24.1
2018,5,72,2,1008.9,29.0,25.6,24.1
2018,5,72,3,1008.6,29.2,26.4,25.2
2018,5,72,4,1009.1,29.0,26.4,25.3
2018,5,72,5,1009.0,29.4,26.0,24.5
2018,5,72,6,1010.2,29.2,26.4,25.2
2018,5,72,7,1008.5,29.0,25.6,24.1
2018,5,72,8,1008.5,29.0,26.2,25.0
2018,5,72,9,1008.3,30.0,27.0,25.8
2018,5,72,10,1009.3,30.0,27.0,25.8
2018,5,72,11,1008.1,29.6,26.2,24.8
2018,5,72,12,1008.4,29.2,26.0,24.6
2018,5,72,13,1007.7,30.2,27.2,26.0
2018,5,72,14,1008.2,30.0,26.4,24.9
2018,5,72,15,1007.2,29.6,26.4,25.1
2018,5,72,16,1006.1,30.2,27.0,25.7
2018,5,72,17,1007.5,31.0,27.6,26.3
2018,5,72,18,1006.5,29.8,27.0,25.9
2018,5,72,19,1006.2,30.2,27.0,25.7
2018,5,72,20,1007.0,30.2,26.8,25.4
2018,5,72,21,1007.1,30.0,26.6,25.2
2018,5,72,22,1007.1,29.8,26.4,25.0
2018,5,72,23,1006.4,30.0,26.4,24.9
2018,5,72,24,1006.6,30.4,27.0,25.6
2018,5,72,25,1006.6,30.2,26.6,25.1
2018,5,72,26,1004.5,30.4,27.6,26.5
2018,5,72,27,1005.1,30.4,27.4,26.2
2018,5,72,28,1004.0,30.2,27.0,25.7
2018,5,72,29,1004.4,30.6,27.4,26.1
2018,5,72,30,1005.0,31.0,27.0,25.4
2018,5,72,31,1005.8,31.0,27.6,26.3
2018,5,84,1,1007.1,28.4,25.0,23.5
2018,5,84,2,1007.8,27.8,25.0,23.7
2018,5,84,3,1007.2,27.6,25.0,23.8
2018,5,84,4,1007.3,28.4,25.8,24.7
2018,5,84,5,1007.7,28.8,25.4,23.9
2018,5,84,6,1007.5,28.6,26.2,25.2
2018,5,84,7,1009.1,28.2,26.0,25.1
2018,5,84,8,1007.6,28.2,25.4,24.2
2018,5,84,9,1007.6,27.6,25.4,24.4
2018,5,84,10,1007.1,29.0,26.8,25.9
2018,5,84,11,1008.9,29.4,26.2,24.8
2018,5,84,12,1008.3,29.2,26.0,24.6
2018,5,84,13,1007.0,27.6,25.6,24.7
2018,5,84,14,1007.3,29.2,26.4,25.2
2018,5,84,15,1007.1,29.2,26.0,24.6
2018,5,84,16,1006.1,29.0,26.4,25.3
2018,5,84,17,1005.7,30.0,27.0,25.8
2018,5,84,18,1006.2,30.4,27.4,26.2
2018,5,84,19,1005.5,29.2,27.0,26.1
2018,5,84,20,1005.5,28.4,26.0,25.0
2018,5,84,21,1005.6,30.0,26.4,24.9
2018,5,84,22,1006.0,28.6,26.0,24.9
2018,5,84,23,1005.5,29.4,26.0,24.5
2018,5,84,24,1005.2,29.8,27.2,26.2
2018,5,84,25,1005.6,30.0,26.8,25.5
2018,5,84,26,1005.2,30.0,26.8,25.5
