,valid_time,latitude,longitude,max_temperature,mean_temperature
5640,2017-09-21,18.8,72.8,300.08728,299.6963
5641,2017-09-21,19.05,72.8,300.38327,299.97482
5642,2017-09-22,18.8,72.8,301.0098,300.2821
5643,2017-09-22,19.05,72.8,301.19122,300.3832
5644,2017-09-23,18.8,72.8,301.13275,300.301
5645,2017-09-23,19.05,72.8,301.29996,300.35638
5646,2017-09-24,18.8,72.8,301.1278,300.28027
5647,2017-09-24,19.05,72.8,301.45087,300.50803
5648,2017-09-25,18.8,72.8,301.27008,300.63168
5649,2017-09-25,19.05,72.8,301.65024,300.84235
5650,2017-09-26,18.8,72.8,301.34424,300.7072
5651,2017-09-26,19.05,72.8,301.88885,300.96738
5652,2017-09-27,18.8,72.8,302.03333,301.08057
5653,2017-09-27,19.05,72.8,302.70026,301.32706
5654,2017-09-28,18.8,72.8,302.29056,301.27155
5655,2017-09-28,19.05,72.8,302.8891,301.52344
5656,2017-09-29,18.8,72.8,301.59784,300.8963
5657,2017-09-29,19.05,72.8,302.03574,301.19202
5658,2017-09-30,18.8,72.8,302.4306,300.9458
5659,2017-09-30,19.05,72.8,303.02652,301.28152
5660,2017-10-01,18.8,72.8,302.73108,301.54196
5661,2017-10-01,19.05,72.8,303.482,301.871
5662,2017-10-02,18.8,72.8,302.6151,301.7141
5663,2017-10-02,19.05,72.8,303.48206,302.06845
5664,2017-10-03,18.8,72.8,302.82947,301.79404
5665,2017-10-03,19.05,72.8,303.6926,302.18518
5666,2017-10-04,18.8,72.8,303.37732,301.90912
5667,2017-10-04,19.05,72.8,304.5341,302.42972
5668,2017-10-05,18.8,72.8,302.7417,301.5689
5669,2017-10-05,19.05,72.8,303.81445,302.1976
5670,2017-10-06,18.8,72.8,302.55188,301.5845
5671,2017-10-06,19.05,72.8,303.4933,302.04562
5672,2017-10-07,18.8,72.8,301.91254,300.84402
5673,2017-10-07,19.05,72.8,302.5021,301.0974
5674,2017-10-08,18.8,72.8,301.80188,300.79297
5675,2017-10-08,19.05,72.8,302.30722,300.88852
5676,2017-10-09,18.8,72.8,301.51578,300.49155
5677,2017-10-09,19.05,72.8,301.65012,300.59747
5678,2017-10-10,18.8,72.8,300.20374,299.30466
5679,2017-10-10,19.05,72.8,300.2146,299.4997
5680,2017-10-11,18.8,72.8,301.3507,300.20462
5681,2017-10-11,19.05,72.8,301.5821,300.21875
5682,2017-10-12,18.8,72.8,301.4024,300.51422
5683,2017-10-12,19.05,72.8,301.82666,300.6099
5684,2017-10-13,18.8,72.8,301.71198,300.70444
5685,2017-10-13,19.05,72.8,301.90848,300.85056
5686,2017-10-14,18.8,72.8,301.40048,300.4509
5687,2017-10-14,19.05,72.8,302.0257,300.58798
5688,2017-10-15,18.8,72.8,301.26913,300.27426
5689,2017-10-15,19.05,72.8,301.70538,300.41898
5690,2017-10-16,18.8,72.8,301.93207,300.74612
5691,2017-10-16,19.05,72.8,302.61505,301.1034
5692,2017-10-17,18.8,72.8,302.58908,301.47144
5693,2017-10-17,19.05,72.8,303.3064,301.69345
5694,2017-10-18,18.8,72.8,302.59412,301.4872
5695,2017-10-18,19.05,72.8,303.37903,301.7441
5696,2017-10-19,18.8,72.8,302.5766,301.21262
5697,2017-10-19,19.05,72.8,303.20685,301.5209
5698,2017-10-20,18.8,72.8,301.9801,301.0864
5699,2017-10-20,19.05,72.8,302.31793,301.27615
5700,2017-10-21,18.8,72.8,301.86813,301.1453
5701,2017-10-21,19.05,72.8,302.14972,301.26465
5702,2017-10-22,18.8,72.8,302.22308,301.45932
5703,2017-10-22,19.05,72.8,302.57544,301.65558
5704,2017-10-23,18.8,72.8,302.25415,301.22525
5705,2017-10-23,19.05,72.8,302.82544,301.54147
5706,2017-10-24,18.8,72.8,303.94806,301.68045
5707,2017-10-24,19.05,72.8,304.46814,301.67413
5708,2017-10-25,18.8,72.8,304.15112,301.66232
5709,2017-10-25,19.05,72.8,304.83978,301.60464
5710,2017-10-26,18.8,72.8,304.99033,302.16013
5711,2017-10-26,19.05,72.8,305.2983,301.97617
5712,2017-10-27,18.8,72.8,302.6808,301.69846
5713,2017-10-27,19.05,72.8,303.3626,301.6614
5714,2017-10-28,18.8,72.8,302.93512,301.28503
5715,2017-10-28,19.05,72.8,303.44,301.15598
5716,2017-10-29,18.8,72.8,304.07996,301.6634
5717,2017-10-29,19.05,72.8,304.61157,301.50406
5718,2017-10-30,18.8,72.8,304.0412,301.70453
5719,2017-10-30,19.05,72.8,304.3454,301.50546
5720,2017-10-31,18.8,72.8,304.05176,301.66867
5721,2017-10-31,19.05,72.8,304.3921,301.47354
5722,2017-11-01,18.8,72.8,304.42548,301.63437
5723,2017-11-01,19.05,72.8,304.66867,301.30148
5724,2017-11-02,18.8,72.8,303.60455,301.18524
5725,2017-11-02,19.05,72.8,303.8758,300.79855
5726,2017-11-03,18.8,72.8,303.66696,301.03055
5727,2017-11-03,19.05,72.8,304.02222,300.6834
5728,2017-11-04,18.8,72.8,303.387,300.77917
5729,2017-11-04,19.05,72.8,303.729,300.43567
5730,2017-11-05,18.8,72.8,303.4164,300.71655
5731,2017-11-05,19.05,72.8,303.52536,300.32828
5732,2017-11-06,18.8,72.8,303.67618,301.243
5733,2017-11-06,19.05,72.8,304.03876,300.9371
5734,2017-11-07,18.8,72.8,303.76178,301.15543
5735,2017-11-07,19.05,72.8,304.29642,300.91983
5736,2017-11-08,18.8,72.8,303.50354,300.94644
5737,2017-11-08,19.05,72.8,304.1542,300.7722
5738,2017-11-09,18.8,72.8,303.02838,300.78976
5739,2017-11-09,19.05,72.8,303.67395,300.6055
5740,2017-11-10,18.8,72.8,303.6659,300.95773
5741,2017-11-10,19.05,72.8,303.91498,300.6883
5742,2017-11-11,18.8,72.8,303.36105,300.6735
5743,2017-11-11,19.05,72.8,303.3763,300.4045
5744,2017-11-12,18.8,72.8,302.75116,300.18314
5745,2017-11-12,19.05,72.8,302.94977,299.92007
5746,2017-11-13,18.8,72.8,301.4665,299.56387
5747,2017-11-13,19.05,72.8,301.99615,299.40585
5748,2017-11-14,18.8,72.8,300.59558,299.08206
5749,2017-11-14,19.05,72.8,301.12317,298.96585
5750,2017-11-15,18.8,72.8,301.47192,299.52524
5751,2017-11-15,19.05,72.8,302.034,299.45892
5752,2017-11-16,18.8,72.8,301.70798,299.84702
5753,2017-11-16,19.05,72.8,302.17426,299.67368
5754,2017-11-17,18.8,72.8,301.435,299.44824
5755,2017-11-17,19.05,72.8,301.82367,299.26627
5756,2017-11-18,18.8,72.8,302.12848,299.84985
5757,2017-11-18,19.05,72.8,302.41907,299.55112
5758,2017-11-19,18.8,72.8,301.52695,299.74802
5759,2017-11-19,19.05,72.8,302.06284,299.46982
5760,2017-11-20,18.8,72.8,301.53418,300.18607
5761,2017-11-20,19.05,72.8,302.1681,300.03934
5762,2017-11-21,18.8,72.8,301.7021,300.18344
5763,2017-11-21,19.05,72.8,302.21063,300.20078
5764,2017-11-22,18.8,72.8,301.74884,300.15536
5765,2017-11-22,19.05,72.8,302.19296,300.0959
5766,2017-11-23,18.8,72.8,301.25208,299.57074
5767,2017-11-23,19.05,72.8,301.79175,299.45923
5768,2017-11-24,18.8,72.8,300.65286,299.02036
5769,2017-11-24,19.05,72.8,301.12012,298.87494
5770,2017-11-25,18.8,72.8,300.46378,298.6971
5771,2017-11-25,19.05,72.8,300.96796,298.65753
5772,2017-11-26,18.8,72.8,302.2483,299.58102
5773,2017-11-26,19.05,72.8,302.69922,299.5444
5774,2017-11-27,18.8,72.8,302.0866,299.3889
5775,2017-11-27,19.05,72.8,302.52356,299.3649
5776,2017-11-28,18.8,72.8,301.02594,298.88284
5777,2017-11-28,19.05,72.8,301.81488,298.90543
5778,2017-11-29,18.8,72.8,300.99786,298.86258
5779,2017-11-29,19.05,72.8,301.76,298.84753
5780,2017-11-30,18.8,72.8,301.4616,299.24265
5781,2017-11-30,19.05,72.8,302.2093,299.06284
5782,2017-12-01,18.8,72.8,301.9484,299.42834
5783,2017-12-01,19.05,72.8,301.94324,299.10376
5784,2017-12-02,18.8,72.8,302.07184,299.63528
5785,2017-12-02,19.05,72.8,302.2019,299.33942
5786,2017-12-03,18.8,72.8,302.36334,299.87375
5787,2017-12-03,19.05,72.8,302.99237,299.71976
5788,2017-12-04,18.8,72.8,301.17245,299.57095
5789,2017-12-04,19.05,72.8,301.35602,299.44962
5790,2017-12-05,18.8,72.8,300.15277,298.50925
5791,2017-12-05,19.05,72.8,300.14267,298.29642
5792,2017-12-06,18.8,72.8,298.98376,297.95578
5793,2017-12-06,19.05,72.8,298.88287,297.80124
5794,2017-12-07,18.8,72.8,298.03223,296.68753
5795,2017-12-07,19.05,72.8,298.24188,296.56918
5796,2017-12-08,18.8,72.8,298.96466,297.5535
5797,2017-12-08,19.05,72.8,299.45874,297.4487
5798,2017-12-09,18.8,72.8,299.55154,298.39792
5799,2017-12-09,19.05,72.8,300.03583,298.39142
5800,2017-12-10,18.8,72.8,299.78656,298.14023
5801,2017-12-10,19.05,72.8,300.22876,298.15765
5802,2017-12-11,18.8,72.8,298.9825,297.9011
5803,2017-12-11,19.05,72.8,299.28824,297.88773
5804,2017-12-12,18.8,72.8,298.13132,297.04477
5805,2017-12-12,19.05,72.8,298.43787,296.98605
5806,2017-12-13,18.8,72.8,297.7666,296.51944
5807,2017-12-13,19.05,72.8,298.31256,296.4641
5808,2017-12-14,18.8,72.8,298.49023,296.67758
5809,2017-12-14,19.05,72.8,298.97894,296.55453
5810,2017-12-15,18.8,72.8,298.971,297.19766
5811,2017-12-15,19.05,72.8,299.43298,297.0405
5812,2017-12-16,18.8,72.8,300.45685,298.1931
5813,2017-12-16,19.05,72.8,301.05164,298.006
5814,2017-12-17,18.8,72.8,301.15515,298.923
5815,2017-12-17,19.05,72.8,301.65338,298.79575
5816,2017-12-18,18.8,72.8,300.6217,298.74173
5817,2017-12-18,19.05,72.8,300.97873,298.55844
5818,2017-12-19,18.8,72.8,300.70224,298.28494
5819,2017-12-19,19.05,72.8,300.93948,298.06183
5820,2017-12-20,18.8,72.8,301.0378,298.3578
5821,2017-12-20,19.05,72.8,301.02927,297.96213
5822,2017-12-21,18.8,72.8,301.1622,298.1342
5823,2017-12-21,19.05,72.8,301.4655,297.70828
5824,2017-12-22,18.8,72.8,300.93564,298.24857
5825,2017-12-22,19.05,72.8,301.4732,297.8728
5826,2017-12-23,18.8,72.8,300.7622,298.09146
5827,2017-12-23,19.05,72.8,301.39026,297.6971
5828,2017-12-24,18.8,72.8,300.48856,297.9441
5829,2017-12-24,19.05,72.8,300.91467,297.78403
5830,2017-12-25,18.8,72.8,300.354,297.78833
5831,2017-12-25,19.05,72.8,300.87167,297.5696
5832,2017-12-26,18.8,72.8,301.7048,298.60895
5833,2017-12-26,19.05,72.8,301.9331,298.31268
5834,2017-12-27,18.8,72.8,300.5593,298.15814
5835,2017-12-27,19.05,72.8,300.9932,297.92096
5836,2017-12-28,18.8,72.8,300.35413,297.88113
5837,2017-12-28,19.05,72.8,301.04755,297.67136
5838,2017-12-29,18.8,72.8,300.2269,297.8204
5839,2017-12-29,19.05,72.8,300.63342,297.56918
5840,2017-12-30,18.8,72.8,299.42502,297.32553
5841,2017-12-30,19.05,72.8,299.96167,297.1542
5842,2017-12-31,18.8,72.8,298.98633,297.1783
5843,2017-12-31,19.05,72.8,299.74506,297.04105
5844,2018-01-01,18.8,72.8,298.72845,296.9606
5845,2018-01-01,19.05,72.8,299.25476,296.76865
5846,2018-01-02,18.8,72.8,298.49805,296.64902
5847,2018-01-02,19.05,72.8,298.95288,296.37167
5848,2018-01-03,18.8,72.8,298.84448,296.84628
5849,2018-01-03,19.05,72.8,299.36816,296.69333
5850,2018-01-04,18.8,72.8,298.94745,297.0236
5851,2018-01-04,19.05,72.8,299.4445,296.91977
5852,2018-01-05,18.8,72.8,298.9569,296.91443
5853,2018-01-05,19.05,72.8,299.4637,296.7474
5854,2018-01-06,18.8,72.8,298.7158,296.9133
5855,2018-01-06,19.05,72.8,299.1416,296.658
5856,2018-01-07,18.8,72.8,298.46112,296.31802
5857,2018-01-07,19.05,72.8,298.87164,296.07617
5858,2018-01-08,18.8,72.8,297.96802,295.9539
5859,2018-01-08,19.05,72.8,298.49622,295.74707
5860,2018-01-09,18.8,72.8,299.09473,296.89847
5861,2018-01-09,19.05,72.8,299.74545,296.73483
5862,2018-01-10,18.8,72.8,300.38007,297.80872
5863,2018-01-10,19.05,72.8,301.0338,297.67206
5864,2018-01-11,18.8,72.8,300.2057,298.31412
5865,2018-01-11,19.05,72.8,300.86148,298.20758
5866,2018-01-12,18.8,72.8,300.74536,298.64526
5867,2018-01-12,19.05,72.8,301.52844,298.5582
5868,2018-01-13,18.8,72.8,300.40506,298.61444
5869,2018-01-13,19.05,72.8,301.20218,298.6061
5870,2018-01-14,18.8,72.8,300.35355,298.69653
5871,2018-01-14,19.05,72.8,301.1593,298.80063
5872,2018-01-15,18.8,72.8,300.752,299.02692
5873,2018-01-15,19.05,72.8,301.4837,299.09155
5874,2018-01-16,18.8,72.8,301.7435,299.44058
5875,2018-01-16,19.05,72.8,302.39743,299.47937
5876,2018-01-17,18.8,72.8,300.84766,299.04623
5877,2018-01-17,19.05,72.8,301.37952,299.0016
5878,2018-01-18,18.8,72.8,300.9721,298.92215
5879,2018-01-18,19.05,72.8,301.48462,298.7844
5880,2018-01-19,18.8,72.8,300.3577,298.71735
5881,2018-01-19,19.05,72.8,300.7994,298.65186
5882,2018-01-20,18.8,72.8,300.1129,298.03174
5883,2018-01-20,19.05,72.8,301.01312,298.0447
5884,2018-01-21,18.8,72.8,299.70142,297.8143
5885,2018-01-21,19.05,72.8,300.53476,297.8702
5886,2018-01-22,18.8,72.8,298.74484,297.40375
5887,2018-01-22,19.05,72.8,299.30786,297.44626
5888,2018-01-23,18.8,72.8,298.13144,296.85434
5889,2018-01-23,19.05,72.8,298.7604,296.8212
5890,2018-01-24,18.8,72.8,298.61108,296.40787
5891,2018-01-24,19.05,72.8,299.2353,296.42932
5892,2018-01-25,18.8,72.8,299.3682,296.838
5893,2018-01-25,19.05,72.8,299.9231,296.73526
5894,2018-01-26,18.8,72.8,299.4511,297.208
5895,2018-01-26,19.05,72.8,300.04785,296.99484
5896,2018-01-27,18.8,72.8,299.17346,297.1035
5897,2018-01-27,19.05,72.8,299.6416,296.93735
5898,2018-01-28,18.8,72.8,298.99304,296.91458
5899,2018-01-28,19.05,72.8,299.55768,296.87387
5900,2018-01-29,18.8,72.8,299.40582,297.40646
5901,2018-01-29,19.05,72.8,300.00977,297.4155
5902,2018-01-30,18.8,72.8,301.5225,298.438
5903,2018-01-30,19.05,72.8,302.06824,298.3649
5904,2018-01-31,18.8,72.8,301.2987,298.37003
5905,2018-01-31,19.05,72.8,301.8432,298.27664
5906,2018-02-01,18.8,72.8,300.20288,298.0815
5907,2018-02-01,19.05,72.8,301.1911,298.11554
5908,2018-02-02,18.8,72.8,299.66278,297.71088
5909,2018-02-02,19.05,72.8,300.37433,297.68832
5910,2018-02-03,18.8,72.8,300.08673,297.98975
5911,2018-02-03,19.05,72.8,300.77197,297.98953
5912,2018-02-04,18.8,72.8,299.33807,297.9112
5913,2018-02-04,19.05,72.8,300.27588,298.03845
5914,2018-02-05,18.8,72.8,299.06244,297.69574
5915,2018-02-05,19.05,72.8,299.7967,297.79294
5916,2018-02-06,18.8,72.8,299.23486,297.80444
5917,2018-02-06,19.05,72.8,299.61102,297.91788
5918,2018-02-07,18.8,72.8,299.46866,298.02487
5919,2018-02-07,19.05,72.8,299.92743,297.91153
5920,2018-02-08,18.8,72.8,298.51413,297.14496
5921,2018-02-08,19.05,72.8,299.09094,297.03787
5922,2018-02-09,18.8,72.8,299.6255,297.30276
5923,2018-02-09,19.05,72.8,300.03528,297.12173
5924,2018-02-10,18.8,72.8,298.90503,297.26883
5925,2018-02-10,19.05,72.8,299.18298,297.02786
5926,2018-02-11,18.8,72.8,298.1096,296.7289
5927,2018-02-11,19.05,72.8,298.44287,296.618
5928,2018-02-12,18.8,72.8,297.7355,296.27805
5929,2018-02-12,19.05,72.8,298.24646,296.26193
5930,2018-02-13,18.8,72.8,299.01804,296.90857
5931,2018-02-13,19.05,72.8,299.6947,297.06012
5932,2018-02-14,18.8,72.8,301.14386,298.44644
5933,2018-02-14,19.05,72.8,301.72223,298.62137
5934,2018-02-15,18.8,72.8,302.03766,299.82364
5935,2018-02-15,19.05,72.8,302.5572,299.77444
5936,2018-02-16,18.8,72.8,300.90353,299.23483
5937,2018-02-16,19.05,72.8,301.56424,299.32877
5938,2018-02-17,18.8,72.8,300.34573,298.8681
5939,2018-02-17,19.05,72.8,301.07175,298.8839
5940,2018-02-18,18.8,72.8,300.63495,298.76273
5941,2018-02-18,19.05,72.8,301.4488,298.78793
5942,2018-02-19,18.8,72.8,300.70526,298.82465
5943,2018-02-19,19.05,72.8,301.50488,298.89172
5944,2018-02-20,18.8,72.8,300.58405,298.7289
5945,2018-02-20,19.05,72.8,301.524,298.8984
5946,2018-02-21,18.8,72.8,300.74503,298.84604
5947,2018-02-21,19.05,72.8,301.79288,299.07553
5948,2018-02-22,18.8,72.8,300.62314,299.04807
5949,2018-02-22,19.05,72.8,301.78094,299.39755
5950,2018-02-23,18.8,72.8,299.81067,298.73483
5951,2018-02-23,19.05,72.8,300.77936,298.96603
5952,2018-02-24,18.8,72.8,300.62134,299.26584
5953,2018-02-24,19.05,72.8,301.56122,299.52072
5954,2018-02-25,18.8,72.8,302.09668,300.17825
5955,2018-02-25,19.05,72.8,302.75952,300.28903
5956,2018-02-26,18.8,72.8,301.03522,299.86124
5957,2018-02-26,19.05,72.8,301.4417,300.0606
5958,2018-02-27,18.8,72.8,301.48032,299.84885
5959,2018-02-27,19.05,72.8,302.2222,300.07913
5960,2018-02-28,18.8,72.8,301.833,300.2033
5961,2018-02-28,19.05,72.8,302.38165,300.35034
5962,2018-03-01,18.8,72.8,301.4004,299.8637
5963,2018-03-01,19.05,72.8,302.0167,299.89142
5964,2018-03-02,18.8,72.8,301.41132,299.72656
5965,2018-03-02,19.05,72.8,302.24933,299.9357
5966,2018-03-03,18.8,72.8,301.233,300.14877
5967,2018-03-03,19.05,72.8,301.963,300.56223
5968,2018-03-04,18.8,72.8,300.7937,299.91827
5969,2018-03-04,19.05,72.8,301.499,300.10846
5970,2018-03-05,18.8,72.8,301.4474,300.0394
5971,2018-03-05,19.05,72.8,302.4184,300.22812
5972,2018-03-06,18.8,72.8,302.1668,300.59634
5973,2018-03-06,19.05,72.8,302.9203,300.8035
5974,2018-03-07,18.8,72.8,301.1015,300.28738
5975,2018-03-07,19.05,72.8,301.7329,300.353
5976,2018-03-08,18.8,72.8,300.732,299.3184
5977,2018-03-08,19.05,72.8,301.38318,299.43958
5978,2018-03-09,18.8,72.8,301.6309,299.85812
5979,2018-03-09,19.05,72.8,302.63098,300.033
5980,2018-03-10,18.8,72.8,301.7611,300.20685
5981,2018-03-10,19.05,72.8,302.7311,300.35898
5982,2018-03-11,18.8,72.8,302.51016,300.77496
5983,2018-03-11,19.05,72.8,303.5319,301.0459
5984,2018-03-12,18.8,72.8,302.98987,300.92313
5985,2018-03-12,19.05,72.8,303.82797,301.15253
5986,2018-03-13,18.8,72.8,301.6936,300.6675
5987,2018-03-13,19.05,72.8,302.60635,300.88257
5988,2018-03-14,18.8,72.8,302.6823,300.94537
5989,2018-03-14,19.05,72.8,303.27255,301.08414
5990,2018-03-15,18.8,72.8,300.90298,300.12436
5991,2018-03-15,19.05,72.8,301.3088,300.15054
5992,2018-03-16,18.8,72.8,301.72726,300.34692
5993,2018-03-16,19.05,72.8,302.15076,300.41714
5994,2018-03-17,18.8,72.8,301.52008,300.0307
5995,2018-03-17,19.05,72.8,302.21683,300.08316
5996,2018-03-18,18.8,72.8,300.70905,299.77747
5997,2018-03-18,19.05,72.8,301.3659,299.925
5998,2018-03-19,18.8,72.8,300.67914,299.70502
5999,2018-03-19,19.05,72.8,301.26758,299.88644
6000,2018-03-20,18.8,72.8,300.4532,299.41916
6001,2018-03-20,19.05,72.8,301.32172,299.64102
6002,2018-03-21,18.8,72.8,300.77148,299.3652
6003,2018-03-21,19.05,72.8,301.44464,299.51865
6004,2018-03-22,18.8,72.8,299.63327,298.4949
6005,2018-03-22,19.05,72.8,300.2854,298.6782
6006,2018-03-23,18.8,72.8,299.58423,298.40872
6007,2018-03-23,19.05,72.8,300.14752,298.56772
6008,2018-03-24,18.8,72.8,301.1256,299.5377
6009,2018-03-24,19.05,72.8,302.1172,299.9403
6010,2018-03-25,18.8,72.8,304.36737,301.4466
6011,2018-03-25,19.05,72.8,305.6877,301.87494
6012,2018-03-26,18.8,72.8,304.015,301.54376
6013,2018-03-26,19.05,72.8,305.58807,302.0091
6014,2018-03-27,18.8,72.8,301.1098,300.07748
6015,2018-03-27,19.05,72.8,301.75818,300.23868
6016,2018-03-28,18.8,72.8,301.21594,300.01532
6017,2018-03-28,19.05,72.8,301.42398,300.1953
6018,2018-03-29,18.8,72.8,300.79172,299.63608
6019,2018-03-29,19.05,72.8,301.33444,299.81802
6020,2018-03-30,18.8,72.8,300.69086,299.52072
6021,2018-03-30,19.05,72.8,301.023,299.72086
6022,2018-03-31,18.8,72.8,300.86832,299.78635
6023,2018-03-31,19.05,72.8,301.22885,299.99796
6024,2018-04-01,18.8,72.8,300.82504,299.54184
6025,2018-04-01,19.05,72.8,301.31677,299.81033
6026,2018-04-02,18.8,72.8,301.35294,300.08984
6027,2018-04-02,19.05,72.8,302.1331,300.26443
6028,2018-04-03,18.8,72.8,301.0083,300.10562
6029,2018-04-03,19.05,72.8,301.54214,300.34253
6030,2018-04-04,18.8,72.8,300.9608,300.12064
6031,2018-04-04,19.05,72.8,301.52188,300.33276
6032,2018-04-05,18.8,72.8,301.1679,300.37198
6033,2018-04-05,19.05,72.8,301.72592,300.6325
6034,2018-04-06,18.8,72.8,301.28674,300.30777
6035,2018-04-06,19.05,72.8,301.925,300.50446
6036,2018-04-07,18.8,72.8,301.47864,300.3401
6037,2018-04-07,19.05,72.8,302.3095,300.59576
6038,2018-04-08,18.8,72.8,302.10504,300.57773
6039,2018-04-08,19.05,72.8,302.8109,300.75723
6040,2018-04-09,18.8,72.8,301.9052,300.19687
6041,2018-04-09,19.05,72.8,302.7603,300.45746
6042,2018-04-10,18.8,72.8,301.1441,300.0142
6043,2018-04-10,19.05,72.8,301.88953,300.19617
6044,2018-04-11,18.8,72.8,301.2007,300.19907
6045,2018-04-11,19.05,72.8,301.58136,300.38052
6046,2018-04-12,18.8,72.8,301.2485,300.2921
6047,2018-04-12,19.05,72.8,301.77942,300.53
6048,2018-04-13,18.8,72.8,301.54874,300.42368
6049,2018-04-13,19.05,72.8,301.98047,300.67645
6050,2018-04-14,18.8,72.8,301.409,300.4195
6051,2018-04-14,19.05,72.8,301.92923,300.66345
6052,2018-04-15,18.8,72.8,301.53735,300.73062
6053,2018-04-15,19.05,72.8,301.97214,300.99332
6054,2018-04-16,18.8,72.8,301.94446,301.03156
6055,2018-04-16,19.05,72.8,302.61792,301.38678
6056,2018-04-17,18.8,72.8,303.26782,302.01175
6057,2018-04-17,19.05,72.8,304.35068,302.43307
6058,2018-04-18,18.8,72.8,303.1731,302.2947
6059,2018-04-18,19.05,72.8,304.00836,302.53174
6060,2018-04-19,18.8,72.8,303.77255,302.58493
6061,2018-04-19,19.05,72.8,304.74237,302.86203
6062,2018-04-20,18.8,72.8,303.03113,302.22183
6063,2018-04-20,19.05,72.8,303.5709,302.40793
6064,2018-04-21,18.8,72.8,302.80127,301.68604
6065,2018-04-21,19.05,72.8,303.42987,301.9666
6066,2018-04-22,18.8,72.8,303.0876,301.83545
6067,2018-04-22,19.05,72.8,303.7577,302.0203
6068,2018-04-23,18.8,72.8,302.43298,301.50504
6069,2018-04-23,19.05,72.8,302.87988,301.66528
6070,2018-04-24,18.8,72.8,303.0686,301.63705
6071,2018-04-24,19.05,72.8,303.722,301.82358
6072,2018-04-25,18.8,72.8,302.85614,301.49698
6073,2018-04-25,19.05,72.8,303.62457,301.68335
6074,2018-04-26,18.8,72.8,301.6754,300.79446
6075,2018-04-26,19.05,72.8,302.21564,300.98334
6076,2018-04-27,18.8,72.8,301.89005,300.69357
6077,2018-04-27,19.05,72.8,302.37988,300.94742
6078,2018-04-28,18.8,72.8,301.8866,300.86295
6079,2018-04-28,19.05,72.8,302.41873,301.13785
6080,2018-04-29,18.8,72.8,302.0512,301.06186
6081,2018-04-29,19.05,72.8,302.31946,301.27634
6082,2018-04-30,18.8,72.8,301.9367,301.0226
6083,2018-04-30,19.05,72.8,302.48514,301.34433
6084,2018-05-01,18.8,72.8,301.79874,300.9644
6085,2018-05-01,19.05,72.8,302.4391,301.25726
6086,2018-05-02,18.8,72.8,302.10803,301.1324
6087,2018-05-02,19.05,72.8,302.44376,301.35422
6088,2018-05-03,18.8,72.8,302.60043,301.4879
6089,2018-05-03,19.05,72.8,302.83636,301.62894
6090,2018-05-04,18.8,72.8,302.51938,301.5391
6091,2018-05-04,19.05,72.8,302.66583,301.67557
6092,2018-05-05,18.8,72.8,302.2724,301.55475
6093,2018-05-05,19.05,72.8,302.6947,301.71185
6094,2018-05-06,18.8,72.8,302.6645,301.7786
6095,2018-05-06,19.05,72.8,303.086,302.01965
6096,2018-05-07,18.8,72.8,302.66562,301.8123
6097,2018-05-07,19.05,72.8,302.91962,301.99326
6098,2018-05-08,18.8,72.8,302.27087,301.54565
6099,2018-05-08,19.05,72.8,302.7003,301.7454
6100,2018-05-09,18.8,72.8,303.0293,301.87546
6101,2018-05-09,19.05,72.8,303.75415,302.20926
6102,2018-05-10,18.8,72.8,302.68457,301.92465
6103,2018-05-10,19.05,72.8,303.1419,302.1669
6104,2018-05-11,18.8,72.8,302.72675,301.981
6105,2018-05-11,19.05,72.8,303.11697,302.25766
6106,2018-05-12,18.8,72.8,302.4642,301.81857
6107,2018-05-12,19.05,72.8,302.96143,302.0662
6108,2018-05-13,18.8,72.8,302.59668,301.8572
6109,2018-05-13,19.05,72.8,303.16965,302.18225
6110,2018-05-14,18.8,72.8,302.81604,302.07986
6111,2018-05-14,19.05,72.8,303.36124,302.3904
6112,2018-05-15,18.8,72.8,302.40054,301.71744
6113,2018-05-15,19.05,72.8,302.95392,302.10806
6114,2018-05-16,18.8,72.8,302.51538,301.7837
6115,2018-05-16,19.05,72.8,303.14667,302.1971
6116,2018-05-17,18.8,72.8,302.78503,301.94412
6117,2018-05-17,19.05,72.8,303.4192,302.35995
6118,2018-05-18,18.8,72.8,302.83942,302.1708
6119,2018-05-18,19.05,72.8,303.15918,302.41452
6120,2018-05-19,18.8,72.8,302.98816,302.0322
6121,2018-05-19,19.05,72.8,303.37704,302.33908
6122,2018-05-20,18.8,72.8,303.18893,302.2973
6123,2018-05-20,19.05,72.8,303.48038,302.5343
6124,2018-05-21,18.8,72.8,302.9219,302.25296
6125,2018-05-21,19.05,72.8,303.25134,302.47226
6126,2018-05-22,18.8,72.8,302.7888,302.01825
6127,2018-05-22,19.05,72.8,303.10602,302.2344
6128,2018-05-23,18.8,72.8,302.94485,302.19067
6129,2018-05-23,19.05,72.8,303.3373,302.4564
6130,2018-05-24,18.8,72.8,303.3145,302.52753
6131,2018-05-24,19.05,72.8,303.49817,302.7467
6132,2018-05-25,18.8,72.8,303.21194,302.52222
6133,2018-05-25,19.05,72.8,303.782,302.81534
6134,2018-05-26,18.8,72.8,303.38208,302.72342
6135,2018-05-26,19.05,72.8,304.19727,303.11978
6136,2018-05-27,18.8,72.8,303.40228,302.63736
6137,2018-05-27,19.05,72.8,303.92596,302.99237
6138,2018-05-28,18.8,72.8,302.92035,302.45773
6139,2018-05-28,19.05,72.8,303.34988,302.77902
